timestamp,dtNs,ax,ay,az,gx,gy,gz
326344.963351292,0,-0.7471471,0.24045518,-0.56207156,0.16351773,0.0498738,0.00046984293
326344.983351292,0,-0.52972853,0.09443743,-0.26411164,0.17850798,0.057651535,-0.0021187065
326345.003351292,20000000,-0.1981224,0.0048484355,-0.063819826,0.19349825,0.06542927,-0.0047072563
326345.023351292,0,0.005022928,-0.013565198,-0.00047659874,0.2266632,0.07026778,-0.006450952
326345.043351292,20000000,0.004318252,-0.016138673,3.71933e-05,0.23910841,0.05851586,0.00016925344
326345.063351292,40000000,0.0036125034,-0.018709973,0.0005376339,0.25155362,0.04676394,0.0067894594
326345.083351292,60000000,0.0029057264,-0.021279186,0.0010246038,0.26399884,0.03501202,0.013409665
326345.103351292,80000000,0.002197951,-0.023846284,0.001498282,0.27644405,0.023260098,0.02002987
326345.123351292,0,0.006547153,-0.026857257,-0.005539179,0.26443705,0.02597308,0.019156685
326345.143351292,0,0.009997651,-0.027259305,-0.004478693,0.2130518,0.026159506,0.0150254425
326345.163351292,20000000,0.010431007,-0.028862223,-0.002003491,0.18532924,0.02473897,0.011772221
326345.183351292,0,0.0099761635,-0.03507264,0.0042433143,0.14302453,0.006936389,0.0055458248
326345.203351292,0,0.014709026,-0.038488522,0.003911376,0.10947043,0.0035198792,-0.012429275
326345.223351292,0,0.015246719,-0.03466949,0.0047106147,0.08528276,0.0025256537,-0.024616566
326345.243351292,0,0.011077762,-0.027320996,0.004811704,0.048375208,-0.0033320426,-0.030039333
326345.263351292,20000000,0.00690791,-0.019972295,0.0049081445,0.011467658,-0.009189739,-0.035462104
326345.283351292,40000000,0.0027371794,-0.012623474,0.0049998164,-0.025439888,-0.015047435,-0.04088487
326345.303351292,0,0.0002655238,-0.009247333,0.0029250383,-0.033168096,-0.016611073,-0.023357896
326345.323351292,20000000,-0.0022060722,-0.0058711767,0.00085026026,-0.040896304,-0.018174712,-0.005830923
326345.343351292,40000000,-0.004677668,-0.0024949908,-0.001224637,-0.048624516,-0.01973835,0.01169605
326345.363351292,60000000,-0.0071491897,0.0008812547,-0.0032995343,-0.056352727,-0.02130199,0.029223025
326345.383351292,0,-0.012302294,0.003212586,0.0030101538,-0.05434701,-0.03965077,0.04810375
326345.403351292,20000000,-0.017455488,0.005543709,0.009319663,-0.052341286,-0.057999555,0.066984475
