timestamp,dtNs,ax,ay,az,gx,gy,gz
306207.467724419,20000000,-0.0019415319,0.015230104,0.0003233552,0.26182872,-0.2135333,0.096684836
306207.487724419,0,-0.0022847056,0.011970848,-0.00019276142,0.29410076,-0.19138546,0.13563691
306207.507724419,0,-0.0042277575,0.017770946,-0.011218965,0.26771778,-0.1975582,0.15676093
306207.527724419,0,-0.008316249,0.009284824,-0.0062894225,0.25973532,-0.17826423,0.15244491
306207.547724419,20000000,-0.0025147498,0.010838613,-0.014376283,0.23909083,-0.16068694,0.1522169
306207.567724419,0,-0.0028648674,0.0063122213,-0.014052093,0.21213624,-0.12754682,0.14531465
306207.587724419,20000000,0.00033730268,0.017575592,-0.022156656,0.15810475,-0.098518856,0.12077204
306207.607724419,0,0.0034700334,0.018464819,-0.02746445,0.11285333,-0.05761535,0.09494421
306207.627724419,0,0.0015289485,0.00853391,-0.017249584,0.0772569,-0.025001429,0.09271814
306207.667724419,0,0.013858706,-0.0038229376,-0.009657443,0.041829873,0.05268441,0.043307535
306207.687724419,20000000,0.0139481425,-0.00900884,-0.0016208291,0.06375143,0.0660291,0.012154903
306207.707596417,0,0.014007531,0.013526401,-0.00062278536,0.034422196,0.12821756,0.049248468
306207.727596417,0,0.0041216314,0.0006683916,0.0013253689,0.058708403,0.1082826,0.11464049
306207.747596417,20000000,-0.005655557,-0.0019036084,0.00419271,0.062410694,0.07531356,0.1761039
306207.767596417,0,-0.005453527,-0.007075876,-0.0005316138,0.04394752,0.07612929,0.19121414
306207.787596417,0,-0.0070041716,-0.0128003955,0.0006136298,0.033199742,0.07634652,0.18914121
306207.807596417,20000000,-0.00670135,-0.015591159,-0.0018904209,0.029772226,0.075858995,0.16977996
306207.827596417,0,-0.0010825992,-0.011274055,-0.008324623,0.023835054,0.07630705,0.14881086
306207.847596417,0,0.0027979314,-0.009932131,-0.01015836,0.029122584,0.09942837,0.12278888
306207.867596417,20000000,0.001745671,-0.004144758,-0.009208858,0.04518546,0.11066622,0.11370089
306207.887596417,0,-0.0025918782,0.0022036433,-0.008055508,0.050849818,0.11600804,0.12141194
306207.907596417,20000000,-0.0019295812,0.005861163,-0.0063772798,0.049284313,0.11083166,0.13510978
306207.927596417,0,0.0051354766,0.006897807,-0.011132956,0.028105792,0.124385186,0.13182677
306207.947596417,20000000,0.0056083202,0.0052661,-0.0070741177,-0.004220113,0.12056354,0.11774355
