timestamp,dtNs,ax,ay,az,gx,gy,gz
356033.716192750,0,0.39775443,0.31432655,-0.38856363,0.0071477913,-0.012987052,0.0044578314
356033.736192750,0,0.26199496,0.15923631,-0.19085544,0.007380634,-0.018322319,0.00067697885
356033.756192750,20000000,0.060730994,0.029670179,-0.03535551,0.0076134764,-0.023657585,-0.003103874
356033.776192750,0,-0.0023422837,0.00017777085,-0.0011585355,0.0066192155,-0.026286704,-0.007509019
356033.796192750,0,-0.0018094182,-0.00075510144,0.00014233589,0.004901267,-0.023134952,-0.0025316803
356033.816192750,20000000,-0.0012766719,-0.0016877949,0.001443088,0.0031833192,-0.019983202,0.0024456582
356033.836192750,0,-0.003299117,-0.002250731,0.0042173266,0.004886874,-0.0087865265,0.011478142
356033.856192750,0,-0.0023730397,-0.0015319288,0.0032539964,0.0035906523,-0.005503971,0.010300871
356033.876192750,20000000,-0.0014469028,-0.00081309676,0.002290666,0.0022944305,-0.0022214158,0.0091236
356033.896192750,0,-0.001295805,0.0024212599,-0.0026279688,0.00026709354,-0.0013941887,-0.0011653611
356033.916192750,0,-0.0011602044,0.002229482,-0.002444446,-0.003477301,-0.009698005,-0.0048989453
356033.936192750,20000000,0.0008010864,0.0019920468,-0.00080376863,-0.0052867834,-0.008202898,-0.010899475
356033.956192750,0,-0.00074261427,-0.0014248788,-0.0004839301,-0.0040280027,-0.01273087,-0.0029058438
356033.976192750,0,-0.00048339367,-0.0033333302,0.0018106103,-0.0019158334,-0.008716888,0.010121914
356033.996192750,0,-0.0034332871,-0.002503842,0.0005379319,0.0027440367,-0.01416314,0.025547648
356034.016192750,0,-0.00096446276,-0.00030097365,0.00079089403,0.0011751209,-0.0037384192,0.02454257
356034.036192750,20000000,0.0015041232,0.0019020438,0.0010439157,-0.00039379485,0.006686302,0.023537494
356034.056192750,0,0.0001899004,0.00091683865,0.0007505417,0.007609806,0.016818702,0.0104171885
356034.076192750,0,-0.0032638311,0.0061876774,-0.0029170513,0.016144278,-0.00044296304,0.004080396
356034.096192750,0,-0.0019407272,0.0069691837,-0.003982842,0.0068039913,-0.0048942477,-0.0011451589
356034.116192750,20000000,-0.0006175041,0.007750571,-0.0050486326,-0.002536296,-0.009345532,-0.006370715
356034.136192750,0,0.0003668666,0.0029772818,-0.0008904338,-0.010484738,-0.008622246,-0.0112359775
356034.156192750,0,-7.9512596e-05,0.0005130768,0.00013768673,-0.008051448,-0.0063408343,-0.004710955
356034.176192751,20000000,-0.0005258918,-0.0019511282,0.0011657476,-0.0056181564,-0.004059423,0.0018140669
356034.196192751,0,0.0001257062,-0.0019342303,0.0013101101,0.0025049476,0.011708728,0.007354576
356034.216192751,0,-0.0023299456,-0.0019181967,0.00039333105,0.008176572,0.014111204,0.008283064
356034.236192751,0,-0.0016996264,0.00042128563,-0.0009173751,0.0077598244,0.015379039,0.0033292864
356034.256192751,0,-0.00091189146,0.0018328726,-0.0020867586,0.0016057771,0.024806391,-0.0076876488
356034.276192751,0,-0.00073736906,0.00063705444,-0.0032650232,-0.0024142377,0.024327192,-0.014143941
356034.296192751,20000000,-0.00056278706,-0.00055879354,-0.004443288,-0.0064342525,0.023847993,-0.020600233
356034.316192751,0,-0.0016408563,-0.003260672,-0.0037821531,-0.011036582,0.019010514,-0.022243882
356034.336192751,0,0.00010663271,-0.0055067837,-0.0030584931,-0.011398507,0.02220415,-0.020333689
356034.356192751,20000000,0.0018541813,-0.007752955,-0.0023349524,-0.011760432,0.025397787,-0.018423494
356034.376192751,0,0.0001680255,-0.012587547,-0.002515614,-0.00808499,0.030794907,-0.0049646962
356034.396192751,0,-0.0009623766,-0.014156908,-0.002434969,-0.0033731326,0.033670925,0.0032255212
356034.416192751,20000000,-0.0020928383,-0.015726238,-0.0023543835,0.0013387245,0.03654694,0.011415739
356034.436192751,0,-0.0034849644,-0.01798281,-0.0068122745,0.011241859,0.027595105,0.028117435
356034.456192751,0,9.095669e-05,-0.024787843,-0.009536207,0.04087784,0.012090136,0.062161095
356034.476192751,0,0.005338788,-0.024145722,-0.008469999,0.064783126,0.010680481,0.07617992
356034.496192751,0,0.0051914454,-0.021763384,-0.009122014,0.080756254,0.011193801,0.08784944
356034.516192751,0,0.006017685,-0.015083969,-0.008644998,0.079726696,0.015105717,0.09072954
356034.536192751,20000000,0.00684458,-0.008402586,-0.008169234,0.078697145,0.019017633,0.093609646
356034.556192751,40000000,0.0076720715,-0.0017191172,-0.0076945424,0.07766759,0.02292955,0.09648976
356034.576192751,0,0.012527823,0.007935613,-0.004754007,0.065624565,0.043383684,0.06828011
356034.596192751,20000000,0.012082934,0.011319786,-0.009211659,0.058934353,0.0462232,0.043023326
356034.616192751,0,0.016289204,0.0212968,-0.02000755,0.034942597,0.042639866,-0.018931977
356034.636192751,0,0.025753647,0.023280352,-0.024461925,0.020031802,0.052239444,-0.12028482
356034.656192751,0,0.023960233,0.017969102,-0.025225759,0.019836912,0.04041997,-0.15650801
356034.676192751,0,0.030080229,0.01634717,-0.025058925,0.012380237,0.046373814,-0.19041122
356034.696192751,0,0.034412324,0.011353612,-0.028295577,0.007986264,0.050301805,-0.22015008
356034.716192751,20000000,0.038740456,0.0063606203,-0.03153193,0.0035922914,0.0542298,-0.24988894
356034.736192751,0,0.04119858,-0.001911521,-0.03571266,0.003602703,0.042542744,-0.2926908
356034.756192751,0,0.043898493,-0.001747489,-0.035511732,-0.0066824956,0.032398336,-0.2997114
356034.776192751,20000000,0.04659182,-0.0015812218,-0.03530985,-0.016967695,0.02225393,-0.306732
356034.796192751,0,0.04829943,-0.006443262,-0.03300643,-0.05798471,0.00086677726,-0.2964005
356034.816192751,0,0.04752043,-0.0060346127,-0.032262027,-0.08289757,-0.012475198,-0.27788058
356034.836192751,20000000,0.046737015,-0.0056221783,-0.031515777,-0.10781044,-0.025817173,-0.25936067
356034.855411583,0,0.041882284,-0.006370585,-0.029894773,-0.1448974,-0.04077038,-0.22053431
356034.875411583,20000000,0.033478767,-0.005795926,-0.021027565,-0.16423017,-0.051790558,-0.1844211
356034.895411583,0,0.03067255,-0.0013434887,-0.01575327,-0.17211536,-0.04969864,-0.16810687
356034.915411583,0,0.029301405,0.0072057843,-0.0125434995,-0.18045753,-0.04265762,-0.178622
356034.935411583,0,0.026125133,0.011541992,-0.01260972,-0.19166677,-0.03518737,-0.19927785
