timestamp,movTimestamp,frameIndex,frameTimestamp,isLabelled,isEating,mouthState,isTalking,primaryBodyState,bodyAction,otherLabels,gravityX,gravityY,gravityZ,transformedRotationX,transformedRotationY,transformedRotationZ,transformedRotationW,rotationRateX,rotationRateY,rotationRateZ,userAccelerationX,userAccelerationY,userAccelerationZ,attitudeRoll,attitudePitch,attitudeYaw
746438898.68373,0.06729996204376221,2,,,,,,,,,-0.49931859970092773,-0.21911096572875977,-0.8382549285888672,0.0,0.0,0.0,0.0,0.015713900327682495,0.025535695254802704,-0.010082269087433815,0.006356239318847656,0.0007766485214233398,-0.00902092456817627,-0.5372254358680685,0.22090321492977627,0.11543012817852709
746438898.73895,0.12251996994018555,3,,,,,,,,,-0.49853092432022095,-0.2198096215724945,-0.83854079246521,0.0,0.0,0.0,0.0,0.05618996545672417,0.016598880290985107,0.025638485327363014,0.007324397563934326,-0.002107471227645874,-0.009957969188690186,-0.5363818138506736,0.22161932451388447,0.11648122159789775
746438898.781551,0.1651209592819214,4,,,,,,,,,-0.49804022908210754,-0.22089461982250214,-0.8385472297668457,0.0,0.0,0.0,0.0,0.06046374887228012,0.013546829111874104,0.03952188417315483,0.009288668632507324,-3.230571746826172e-05,-0.00506216287612915,-0.5359459730348329,0.22273166602593172,0.11899126797428179
746438898.81432,0.19788992404937744,5,,,,,,,,,-0.497798889875412,-0.22232691943645477,-0.838312029838562,0.0,0.0,0.0,0.0,0.07163716107606888,0.005298608914017677,0.024400699883699417,0.010082453489303589,-0.006535127758979797,0.0013385415077209473,-0.5358563419861078,0.22420048009859828,0.12153588646004525
746438898.847909,0.23147892951965332,6,,,,,,,,,-0.49767187237739563,-0.2243349403142929,-0.8378523588180542,0.0,0.0,0.0,0.0,0.06492123752832413,-0.001049825455993414,0.006801526993513107,0.008119940757751465,-0.010633602738380432,0.005109667778015137,-0.5359850883397939,0.22626054128126735,0.12358719359857737
746438898.880562,0.26413190364837646,7,,,,,,,,,-0.49769434332847595,-0.22602657973766327,-0.8373842239379883,0.0,0.0,0.0,0.0,0.039161019027233124,-0.014023639261722565,0.017619548365473747,-0.0005609691143035889,-0.01780390739440918,0.0022909045219421387,-0.5362503543774938,0.2279967661333431,0.12496142748443828
746438898.9060605,0.2896304130554199,8,,,,,,,,,-0.4979870915412903,-0.2265067994594574,-0.8370801210403442,0.0,0.0,0.0,0.0,0.032305180095136166,-0.016580386087298393,0.02165310736745596,-0.00051899254322052,-0.014507167041301727,0.00463375449180603,-0.5366682890557553,0.22848980186115286,0.12565831687063198
746438898.931559,0.3151289224624634,9,,,,,,,,,-0.4982798397541046,-0.22698701918125153,-0.8367760181427002,0.0,0.0,0.0,0.0,0.025449341163039207,-0.019137132912874222,0.02568666636943817,-0.00047701597213745117,-0.011210426688194275,0.006976604461669922,-0.5370862237340167,0.22898283758896265,0.12635520625682567
746438898.963514,0.3470839262008667,10,,,,,,,,,-0.49881336092948914,-0.22722706198692322,-0.8363929390907288,0.0,0.0,0.0,0.0,-0.011693062260746956,-0.008208947256207466,0.004077522084116936,-0.0013412833213806152,-0.0010001808404922485,-0.0009230971336364746,-0.537758213293037,0.2292293249080005,0.12705752769150042
746438899.006891,0.3904609680175781,11,,,,,,,,,-0.49881336092948914,-0.22722706198692322,-0.8363929390907288,0.0,0.0,0.0,0.0,-0.00859125517308712,-0.015084149315953255,0.006032866425812244,-0.0017749667167663574,0.0010161101818084717,0.00024271011352539062,-0.537758213293037,0.2292293249080005,0.12705752769150042
746438899.035392,0.4189620018005371,12,,,,,,,,,-0.4996369779109955,-0.22692520916461945,-0.835983157157898,0.0,0.0,0.0,0.0,0.005477311089634895,-0.011185565032064915,-0.003700176253914833,-0.0010631382465362549,0.0030901730060577393,0.000643610954284668,-0.5387000268051801,0.22891936993622172,0.1267449285040475
746438899.06315,0.4467200040817261,13,,,,,,,,,-0.4999392181634903,-0.22741739451885223,-0.8356684148311615,0.0,0.0,0.0,0.0,0.02781208325177431,-0.011730100493878126,-0.001088406192138791,-0.0013766735792160034,0.0024084821343421936,0.002665966749191284,-0.5391323032690594,0.22942479951665118,0.12700610128392553
746438899.090908,0.47447800636291504,14,,,,,,,,,-0.5002414584159851,-0.22790957987308502,-0.835353672504425,0.0,0.0,0.0,0.0,0.05014685541391373,-0.012274635955691338,0.001523363869637251,-0.001690208911895752,0.001726791262626648,0.0046883225440979,-0.5395645797329385,0.2299302290970806,0.12726727406380353
746438899.130834,0.5144039392471313,15,,,,,,,,,-0.5006451606750488,-0.22962546348571777,-0.8346415758132935,0.0,0.0,0.0,0.0,0.07180418074131012,-0.006523527670651674,0.02720465138554573,-0.0027565956115722656,0.005268797278404236,0.006307244300842285,-0.5402963277921619,0.23169285346210808,0.12904520027369498
746438899.17898,0.5625499486923218,16,,,,,,,,,-0.5007557272911072,-0.23148518800735474,-0.8340613842010498,0.0,0.0,0.0,0.0,0.08674439787864685,0.013083219528198242,0.05350115895271301,-0.007177114486694336,-0.003940850496292114,0.007582664489746094,-0.540700592344882,0.23360406376778203,0.13187832016188927
746438899.207242,0.5908119678497314,17,,,,,,,,,-0.5007122159004211,-0.23307190835475922,-0.8336454629898071,0.0,0.0,0.0,0.0,0.1028161570429802,0.03846147656440735,0.09885527193546295,-0.007220804691314697,-0.005234047770500183,0.008314430713653564,-0.5408823837441649,0.23523540714194874,0.13650672134924058
746438899.236554,0.6201239824295044,18,,,,,,,,,-0.5004221200942993,-0.23435501754283905,-0.8334599137306213,0.0,0.0,0.0,0.0,0.12598450481891632,0.0502840131521225,0.1479404866695404,-0.01378178596496582,-0.008869096636772156,0.0030074715614318848,-0.5407248618290377,0.23655507386605107,0.14329950034473296
746438899.2647055,0.6482754945755005,19,,,,,,,,,-0.5006322860717773,-0.23511488735675812,-0.8331191837787628,0.0,0.0,0.0,0.0,0.1534898653626442,0.04104427248239517,0.1781904473900795,-0.013950318098068237,-0.008630678057670593,0.003798365592956543,-0.5410907467436761,0.23733685805091237,0.14810461047228166
746438899.292857,0.6764270067214966,20,,,,,,,,,-0.5008424520492554,-0.23587475717067719,-0.8327784538269043,0.0,0.0,0.0,0.0,0.18099522590637207,0.03180453181266785,0.2084404081106186,-0.014118850231170654,-0.00839225947856903,0.004589259624481201,-0.5414566316583145,0.2381186422357737,0.15290972059983035
746438899.323845,0.707414984703064,21,,,,,,,,,-0.501821756362915,-0.2384159117937088,-0.8314642310142517,0.0,0.0,0.0,0.0,0.25285831093788147,0.04665132239460945,0.26300498843193054,-0.010885357856750488,-0.0286828875541687,0.007186770439147949,-0.5430182266443428,0.24073440518554592,0.16553685411659524
746438899.367689,0.7512589693069458,22,,,,,,,,,-0.5032512545585632,-0.2421683371067047,-0.8295134902000427,0.0,0.0,0.0,0.0,0.35718435049057007,0.07666558027267456,0.3758581280708313,0.009526252746582031,-0.027171850204467773,0.020117998123168945,-0.5453185692143493,0.24460010445948832,0.18361069102202923
746438899.402446,0.7860159873962402,23,,,,,,,,,-0.503293514251709,-0.2476191371679306,-0.8278770446777344,0.0,0.0,0.0,0.0,0.3581886291503906,0.1300695538520813,0.31975051760673523,0.007306843996047974,0.004754707217216492,0.017579317092895508,-0.5462319359738506,0.250222099651761,0.2040977261077411
746438899.4304355,0.8140054941177368,24,,,,,,,,,-0.5026378631591797,-0.2501901015639305,-0.8274979591369629,0.0,0.0,0.0,0.0,0.30436329543590546,0.1258578971028328,0.2946798950433731,0.0053986310958862305,0.01286221295595169,0.012361854314804077,-0.5458564349704855,0.2528775130778538,0.21259937293443446
746438899.458425,0.8419950008392334,25,,,,,,,,,-0.5019822120666504,-0.2527610659599304,-0.8271188735961914,0.0,0.0,0.0,0.0,0.2505379617214203,0.12164624035358429,0.269609272480011,0.0034904181957244873,0.02096971869468689,0.0071443915367126465,-0.5454809339671205,0.2555329265039465,0.2211010197611278
746438899.489609,0.8731789588928223,26,,,,,,,,,-0.5006612539291382,-0.25362467765808105,-0.827655017375946,0.0,0.0,0.0,0.0,0.11555087566375732,0.11725331097841263,0.2638639211654663,0.008915960788726807,0.008429095149040222,0.0018363595008850098,-0.5440258931365233,0.2564256482680747,0.23420903218296735
746438899.535004,0.9185739755630493,27,,,,,,,,,-0.5008154511451721,-0.2490328699350357,-0.8289550542831421,0.0,0.0,0.0,0.0,0.04935896396636963,0.08874405920505524,0.47682222723960876,-0.005567729473114014,-0.046825796365737915,0.006691336631774902,-0.543467365198843,0.2516815424860695,0.2480913957630836
746438899.566134,0.9497039318084717,28,,,,,,,,,-0.5041314363479614,-0.23602735996246338,-0.8307482600212097,0.0,0.0,0.0,0.0,-0.021050624549388885,0.12658347189426422,0.8644549250602722,0.014793872833251953,-0.049572139978408813,0.009237289428710938,-0.5454339048526023,0.23827567497093372,0.27241089160676946
746438899.59518,0.9787499904632568,29,,,,,,,,,-0.5084792375564575,-0.21226394176483154,-0.8345015645027161,0.0,0.0,0.0,0.0,-0.17336130142211914,0.1745227575302124,1.304978609085083,0.0007830262184143066,-0.06229837238788605,-0.01371467113494873,-0.5472449021383172,0.2138911319126166,0.308248459979619
746438899.6261526,1.009722630182902,30,,,,,,,,,-0.5103525916735331,-0.1987835814555486,-0.8364491860071818,0.0,0.0,0.0,0.0,-0.21397637327512106,0.19292332728703818,1.446915070215861,0.010547267273068428,-0.05615126217405001,-0.003424355760216713,-0.5478401034492782,0.20015400751256462,0.3243954277409281
746438899.6571254,1.0406952699025471,31,,,,,,,,,-0.5122259457906088,-0.18530322114626566,-0.8383968075116476,0.0,0.0,0.0,0.0,-0.254591445128123,0.21132389704386392,1.588851531346639,0.02031150832772255,-0.05000415196021398,0.0068659596145153046,-0.5484353047602392,0.18641688311251262,0.34054239550223714
746438899.716405,1.0999749898910522,32,,,,,,,,,-0.5110975503921509,-0.14084702730178833,-0.8479041457176208,0.0,0.0,0.0,0.0,0.22228285670280457,0.4331563711166382,1.738418698310852,0.05643904209136963,-0.07632435858249664,0.04972928762435913,-0.5424593071691971,0.14131693222716965,0.418152783976795
746438899.688098,1.0716679096221924,32,,,,,,,,,-0.5140992999076843,-0.17182286083698273,-0.8403444290161133,0.0,0.0,0.0,0.0,-0.2952065169811249,0.2297244668006897,1.730787992477417,0.03007574938237667,-0.043857041746377945,0.017156274989247322,-0.5490305060712002,0.17267975871246063,0.3566893632635462
746438899.741789,1.1253589789072673,33,,,,,,,,,-0.5054928958415985,-0.1367024431626002,-0.8518573641777039,0.0,0.0,0.0,0.0,0.3664074937502543,0.5351271828015646,1.8585152626037598,0.06741668780644734,-0.08429767191410065,0.04760201772054037,-0.5355608160185731,0.1371342412297143,0.4473922930501473
746438899.767173,1.1507429679234822,34,,,,,,,,,-0.49988824129104614,-0.13255785902341208,-0.8558105826377869,0.0,0.0,0.0,0.0,0.510532130797704,0.6370979944864908,1.9786118268966675,0.07839433352152507,-0.09227098524570465,0.045474747816721596,-0.5286623248679491,0.13295155023225896,0.4766318021234997
746438899.797436,1.1810059547424316,35,,,,,,,,,-0.47614943981170654,-0.11779266595840454,-0.8714393973350525,0.0,0.0,0.0,0.0,1.0870306491851807,1.0449812412261963,2.458997964859009,0.12098470330238342,-0.12235107272863388,0.03678160905838013,-0.500070622372575,0.11806679734724085,0.593705524017129
746438899.792557,1.1761269569396973,35,,,,,,,,,-0.4942835867404938,-0.12841327488422394,-0.8597638010978699,0.0,0.0,0.0,0.0,0.6546567678451538,0.7390688061714172,2.098708391189575,0.08937197923660278,-0.10024429857730865,0.04334747791290283,-0.521763833717325,0.1287688592348036,0.505871311196852
746438899.848616,1.232185959815979,36,,,,,,,,,-0.4471590220928192,-0.11199071258306503,-0.8874158263206482,0.0,0.0,0.0,0.0,1.300403118133545,1.3166025876998901,2.908344030380249,0.13466110825538635,-0.11214275658130646,-0.0028184056282043457,-0.46675392596025445,0.11222615372735686,0.7071778347561644
746438899.8754493,1.2590192953745525,37,,,,,,,,,-0.4347841441631317,-0.10806978990634282,-0.8937926491101583,0.0,0.0,0.0,0.0,1.261224627494812,1.3435913721720378,2.9858126640319824,0.13897284865379333,-0.0936941256125768,-0.010005712509155273,-0.4527586712535972,0.10828294673094284,0.7541767492975449
746438899.9022827,1.2858526309331257,38,,,,,,,,,-0.4224092662334442,-0.10414886722962062,-0.9001694718996683,0.0,0.0,0.0,0.0,1.222046136856079,1.3705801566441853,3.063281297683716,0.14328458905220032,-0.07524549464384714,-0.0171930193901062,-0.43876341654694,0.10433973973452883,0.8011756638389254
746438899.929116,1.3126859664916992,39,,,,,,,,,-0.4100343883037567,-0.10022794455289841,-0.9065462946891785,0.0,0.0,0.0,0.0,1.1828676462173462,1.397568941116333,3.140749931335449,0.1475963294506073,-0.05679686367511749,-0.02438032627105713,-0.42476816184028277,0.1003965327381148,0.8481745783803059
746438899.92954,1.3131099939346313,39,,,,,,,,,-0.3707105219364166,-0.09441663324832916,-0.9239367842674255,0.0,0.0,0.0,0.0,1.065332055091858,1.4785352945327759,3.3731558322906494,0.15833240747451782,0.004500493407249451,-0.04768216609954834,-0.38156567200429947,0.09455749873233299,0.9894222984280764
746438899.95747,1.341040015220642,40,,,,,,,,,-0.3295997381210327,-0.08565624058246613,-0.9402270913124084,0.0,0.0,0.0,0.0,0.8643144965171814,1.3865457773208618,3.2372121810913086,0.13008081912994385,0.059209518134593964,-0.07243609428405762,-0.337167658301882,0.08576135285651935,1.129273657447499
746438899.988578,1.3721479177474976,41,,,,,,,,,-0.29212450981140137,-0.07803468406200409,-0.9531913995742798,0.0,0.0,0.0,0.0,0.6620317697525024,1.1335771083831787,2.7700061798095703,0.08794000744819641,0.12145379185676575,-0.09295809268951416,-0.297381911759939,0.07811412368929059,1.2550551668930132
746438900.047001,1.4305709600448608,42,,,,,,,,,-0.2634405195713043,-0.07303853332996368,-0.9619066715240479,0.0,0.0,0.0,0.0,0.4723273515701294,0.7662749886512756,2.1675615310668945,0.040849074721336365,0.1373296082019806,-0.09735435247421265,-0.2673184053800634,0.07310365408303957,1.3570251820903276
746438900.077469,1.4610389471054077,43,,,,,,,,,-0.24627354741096497,-0.06992719322443008,-0.9666744470596313,0.0,0.0,0.0,0.0,0.3329837918281555,0.41965290904045105,1.6080317497253418,0.01253405213356018,0.12121391296386719,-0.08097243309020996,-0.2494570918583868,0.06998433018050249,1.4339956544940102
746438900.097424,1.480993926525116,44,,,,,,,,,-0.2426660656929016,-0.06876284629106522,-0.9676618576049805,0.0,0.0,0.0,0.0,0.27372754365205765,0.2950538620352745,1.3887423872947693,0.004561476409435272,0.11432522907853127,-0.07402604818344116,-0.245708896226988,0.06881722045654898,1.462284252969
746438900.117379,1.5009489059448242,45,,,,,,,,,-0.23905858397483826,-0.06759849935770035,-0.9686492681503296,0.0,0.0,0.0,0.0,0.21447129547595978,0.17045481503009796,1.1694530248641968,-0.0034110993146896362,0.10743654519319534,-0.06707966327667236,-0.24196070059558916,0.06765011073259546,1.49057285144399
746438900.154144,1.5377140045166016,46,,,,,,,,,-0.23850275576114655,-0.06565459817647934,-0.9689199924468994,0.0,0.0,0.0,0.0,0.15812411904335022,0.01930752396583557,0.7905157804489136,0.0030960291624069214,0.09999310225248337,-0.04020190238952637,-0.24135489595263235,0.06570187941400253,1.5309729277441173
746438900.187592,1.5711619853973389,47,,,,,,,,,-0.2411685287952423,-0.06532016396522522,-0.9682825207710266,0.0,0.0,0.0,0.0,0.1244356632232666,-0.06569626927375793,0.4993624985218048,-0.011334806680679321,0.07033130526542664,-0.02668607234954834,-0.24410163546584693,0.06536672598529572,1.5570519883618463
746438900.227292,1.610861897468567,48,,,,,,,,,-0.2458350509405136,-0.06526648998260498,-0.9671118855476379,0.0,0.0,0.0,0.0,0.0921495333313942,-0.1130814254283905,0.36823898553848267,-0.02384038269519806,0.04780755192041397,-0.014900565147399902,-0.24892303267839502,0.06531293769789774,1.5749807887504381
746438900.2572324,1.6408024430274963,49,,,,,,,,,-0.24846088141202927,-0.06462018936872482,-0.9664800465106964,0.0,0.0,0.0,0.0,0.07060672342777252,-0.11461031436920166,0.31028327345848083,-0.02811356633901596,0.04531020112335682,-0.0077822208404541016,-0.2516291475110556,0.06466528313204031,1.5814597970601936
746438900.316396,1.6999659538269043,50,,,,,,,,,-0.25656798481941223,-0.06198374927043915,-0.9645366072654724,0.0,0.0,0.0,0.0,0.010223694145679474,-0.11826828122138977,0.14619138836860657,-0.04096943140029907,0.027676943689584732,0.012972891330718994,-0.25998109454265605,0.06202353516658244,1.596090692000768
746438900.287173,1.6707429885864258,50,,,,,,,,,-0.2510867118835449,-0.06397388875484467,-0.9658482074737549,0.0,0.0,0.0,0.0,0.04906391352415085,-0.11613920331001282,0.252327561378479,-0.03238674998283386,0.04281285032629967,-0.0006638765335083008,-0.2543352623437162,0.0640176285661829,1.5879388053699488
746438900.347683,1.731252908706665,51,,,,,,,,,-0.2623245120048523,-0.060052290558815,-0.9631093144416809,0.0,0.0,0.0,0.0,0.0009856726974248886,-0.11622535437345505,0.06344200670719147,-0.034092873334884644,0.010576345026493073,0.02455580234527588,-0.2659218397060164,0.06008846939396878,1.6004944208371326
746438900.3750035,1.7585734128952026,52,,,,,,,,,-0.2648022025823593,-0.05939921364188194,-0.9624679386615753,0.0,0.0,0.0,0.0,-0.007389560341835022,-0.09397684410214424,0.03384356386959553,-0.025456637144088745,0.005795277655124664,0.02922239899635315,-0.26848543221804394,0.059434236177214224,1.6012050494956855
746438900.402324,1.7858939170837402,53,,,,,,,,,-0.26727989315986633,-0.05874613672494888,-0.9618265628814697,0.0,0.0,0.0,0.0,-0.015764793381094933,-0.07172833383083344,0.004245121031999588,-0.016820400953292847,0.001014210283756256,0.03388899564743042,-0.2710490247300715,0.05878000296045967,1.6019156781542387
746438900.4271895,1.810759425163269,54,,,,,,,,,-0.2685308903455734,-0.057910336181521416,-0.9615275263786316,0.0,0.0,0.0,0.0,-0.03492484148591757,-0.03903140872716904,0.0007517528720200062,-0.012871384620666504,-0.0016197208315134048,0.03156396746635437,-0.2723365080098986,0.05794279857535618,1.6017139000018308
746438900.452055,1.8356249332427979,55,,,,,,,,,-0.2697818875312805,-0.05707453563809395,-0.9612284898757935,0.0,0.0,0.0,0.0,-0.054084889590740204,-0.006334483623504639,-0.0027416152879595757,-0.008922368288040161,-0.004253651946783066,0.02923893928527832,-0.27362399128972575,0.0571055941902527,1.6015121218494228
746438900.470458,1.8540279865264893,55,,,,,,,,,-0.26968181133270264,-0.054184820502996445,-0.9614238142967224,0.0,0.0,0.0,0.0,-0.08422007411718369,0.047320373356342316,0.03335104137659073,-0.0033663809299468994,-0.003295294940471649,0.0217057466506958,-0.27347465855197856,0.05421139426049919,1.6013501361755047
746438900.497587,1.8811569809913635,56,,,,,,,,,-0.26849891245365143,-0.05231751315295696,-0.9618555903434753,0.0,0.0,0.0,0.0,-0.08763718605041504,0.0754818357527256,0.04679612070322037,0.001702830195426941,-0.001215275377035141,0.017588257789611816,-0.2722175029434561,0.0523415248272823,1.6017951002391553
746438900.524716,1.9082859754562378,57,,,,,,,,,-0.2673160135746002,-0.05045020580291748,-0.9622873663902283,0.0,0.0,0.0,0.0,-0.09105429798364639,0.10364329814910889,0.060241200029850006,0.006772041320800781,0.0008647441864013672,0.013470768928527832,-0.2709603473349336,0.0504716553940654,1.6022400643028059
746438900.562603,1.9461729526519775,58,,,,,,,,,-0.263304203748703,-0.04660838842391968,-0.9635862708091736,0.0,0.0,0.0,0.0,-0.07752279192209244,0.12231166660785675,0.09630772471427917,0.006212770938873291,-0.0013343989849090576,-0.0022630691528320312,-0.26674264781449847,0.04662530437993034,1.6043440471884223
746438900.591376,1.9749459028244019,59,,,,,,,,,-0.25929126143455505,-0.042999111115932465,-0.9648414850234985,0.0,0.0,0.0,0.0,-0.06529286503791809,0.10499261319637299,0.09093135595321655,0.010581597685813904,0.004381626844406128,-0.00934535264968872,-0.262536842938529,0.043012398283354104,1.6074835850487394
746438900.647627,2.03119695186615,60,,,,,,,,,-0.25629669427871704,-0.03980257734656334,-0.9657782912254333,0.0,0.0,0.0,0.0,-0.06855758279561996,0.054983630776405334,0.08195154368877411,-0.0020392239093780518,0.0021152235567569733,-0.017001867294311523,-0.2593992613220511,0.039813118778193754,1.6100880561354907
746438900.6655054,2.049075424671173,61,,,,,,,,,-0.25570909678936005,-0.03807184472680092,-0.9660020470619202,0.0,0.0,0.0,0.0,-0.07030268013477325,0.033292774111032486,0.0840669572353363,-0.003474131226539612,0.0038766488432884216,-0.01269829273223877,-0.2587735133746414,0.038081128968929866,1.6114063930867673
746438900.683384,2.0669538974761963,62,,,,,,,,,-0.25512149930000305,-0.0363411121070385,-0.966225802898407,0.0,0.0,0.0,0.0,-0.07204777747392654,0.011601917445659637,0.0861823707818985,-0.004909038543701172,0.00563807412981987,-0.008394718170166016,-0.25814776542723167,0.03634913915966598,1.612724730038044
746438900.708023,2.0915929079055786,62,,,,,,,,,-0.25482338666915894,-0.03307288512587547,-0.9664218425750732,0.0,0.0,0.0,0.0,-0.054357096552848816,0.010627126321196556,0.06792951375246048,-0.005709171295166016,0.0041536130011081696,0.002530336380004883,-0.2578093218109209,0.03307894009582364,1.615099520897683
746438900.7353234,2.1188934445381165,63,,,,,,,,,-0.25462664663791656,-0.03189558815211058,-0.966512531042099,0.0,0.0,0.0,0.0,-0.04585513286292553,0.018004807643592358,0.05770855024456978,-0.004848569631576538,0.007405705749988556,0.006193310022354126,-0.25759585696332626,0.03190104452419759,1.6160851584435978
746438900.762624,2.1461939811706543,64,,,,,,,,,-0.2544299066066742,-0.03071829117834568,-0.9666032195091248,0.0,0.0,0.0,0.0,-0.03735316917300224,0.02538248896598816,0.04748758673667908,-0.0039879679679870605,0.010657798498868942,0.00985628366470337,-0.2573823921157316,0.03072314895257154,1.6170707959895123
746438900.796711,2.180280923843384,65,,,,,,,,,-0.2531841993331909,-0.02896302193403244,-0.9669844508171082,0.0,0.0,0.0,0.0,-0.030227459967136383,0.050525467842817307,0.024240005761384964,-0.003618001937866211,0.010174600407481194,0.011006593704223633,-0.25608012784701706,0.028967096782440308,1.6180867036704898
746438900.82737,2.2109400033950806,66,,,,,,,,,-0.2511667311191559,-0.02753184735774994,-0.9675521850585938,0.0,0.0,0.0,0.0,-0.02906595543026924,0.07244972139596939,0.0027203019708395004,0.001407518982887268,0.012811915948987007,0.007883191108703613,-0.25398386330023914,0.02753534982711147,1.6183978982829719
746438900.867563,2.2511329650878906,67,,,,,,,,,-0.2497391328215599,-0.02699477504938841,-0.9679355025291443,0.0,0.0,0.0,0.0,-0.02446627989411354,0.07413769513368607,0.0008337220642715693,0.001975797116756439,0.009985673241317272,0.005858242511749268,-0.25250522115203866,0.026998082430364508,1.6180050823010068
746438900.907756,2.2913259267807007,68,,,,,,,,,-0.24831153452396393,-0.02645770274102688,-0.9683188199996948,0.0,0.0,0.0,0.0,-0.01986660435795784,0.07582566887140274,-0.001052857842296362,0.0025440752506256104,0.007159430533647537,0.003833293914794922,-0.2510265790038381,0.02646081503361755,1.6176122663190418
746438900.913936,2.2975059747695923,68,,,,,,,,,-0.24545462429523468,-0.025381222367286682,-0.9690757393836975,0.0,0.0,0.0,0.0,-0.010667253285646439,0.07920161634683609,-0.004826017655432224,0.003678932785987854,0.0015046019107103348,-0.0002263188362121582,-0.24807024897751678,0.02538397243478527,1.6168298096032163
746438900.9382551,2.3218249678611755,69,,,,,,,,,-0.2438141107559204,-0.025176385417580605,-0.9694936275482178,0.0,0.0,0.0,0.0,0.0015823757275938988,0.08623925596475601,0.0008015544153749943,0.006005316972732544,-0.0031688176095485687,-0.00086250901222229,-0.24637681192556948,0.025179070791705727,1.6167213982845272
746438900.962574,2.346143960952759,70,,,,,,,,,-0.24217359721660614,-0.024971548467874527,-0.969911515712738,0.0,0.0,0.0,0.0,0.013832004740834236,0.09327689558267593,0.006429126486182213,0.008331701159477234,-0.007842237129807472,-0.0014986991882324219,-0.24468337487362218,0.02497416914862618,1.6166129869658383
746438901.008414,2.391983985900879,71,,,,,,,,,-0.23846900463104248,-0.025783391669392586,-0.9708077907562256,0.0,0.0,0.0,0.0,0.05413893610239029,0.09842770546674728,0.06501638144254684,0.006609022617340088,-0.02310618758201599,-0.00410538911819458,-0.24087073923329577,0.025786272504499178,1.6178866140345642
