frame,timestamp,aspect_ratio__mouth_width__nose_to_chin,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
372,12.400808344198174,0.675219759593879,Open,Open,Open,Closed,Closed
373,12.43414385049978,0.7134892756385371,Open,Open,Open,Open,Closed
374,12.467479356801393,0.7122415360574483,Open,Open,Open,Open,Closed
375,12.500814863103,0.7221484888805139,Open,Open,Open,Open,Closed
376,12.534150369404609,0.6791110106421853,Open,Open,Open,Closed,Closed
377,12.567485875706216,0.6904999703408269,Open,Open,Open,Closed,Closed
378,12.600821382007824,0.6691503690217542,Open,Open,Open,Closed,Closed
379,12.63415688830943,0.6981551065796479,Open,Open,Open,Closed,Closed
380,12.667492394611038,0.6990293078341514,Open,Open,Open,Closed,Closed
381,12.700827900912646,0.6952270530943723,Open,Open,Open,Closed,Closed
382,12.734163407214254,0.6755709663941876,Open,Open,Open,Closed,Closed
383,12.767498913515862,0.63657460344765,Open,Open,Closed,Closed,Closed
384,12.80083441981747,0.5824312622645689,Open,Open,Closed,Closed,Closed
385,12.834169926119078,0.5386234052189758,Open,Closed,Closed,Closed,Closed
386,12.867505432420684,0.5033735856355728,Closed,Closed,Closed,Closed,Closed
387,12.900840938722292,0.4851062871243644,Closed,Closed,Closed,Closed,Closed
388,12.934176445023905,0.4395852118046779,Closed,Closed,Closed,Closed,Closed
389,12.96751195132551,0.4902795384947627,Closed,Closed,Closed,Closed,Closed
390,13.00084745762712,0.4517890617013104,Closed,Closed,Closed,Closed,Closed
391,13.034182963928728,0.5061012125926221,Closed,Closed,Closed,Closed,Closed
392,13.067518470230334,0.5188989969532996,Open,Closed,Closed,Closed,Closed
393,13.100853976531942,0.5599282194047017,Open,Closed,Closed,Closed,Closed
394,13.13418948283355,0.5996458634741656,Open,Open,Closed,Closed,Closed
395,13.167524989135158,0.6585032570443405,Open,Open,Open,Closed,Closed
396,13.200860495436766,0.7093081385497092,Open,Open,Open,Closed,Closed
397,13.234196001738374,0.6980022649090512,Open,Open,Open,Closed,Closed
398,13.267531508039982,0.7103293303420861,Open,Open,Open,Closed,Closed
399,13.30086701434159,0.7328175790845308,Open,Open,Open,Open,Closed
400,13.334202520643196,0.701554954642789,Open,Open,Open,Closed,Closed
401,13.367538026944809,0.6902689100028353,Open,Open,Open,Closed,Closed
402,13.400873533246417,0.6857561376708222,Open,Open,Open,Closed,Closed
403,13.434209039548024,0.6830072871021647,Open,Open,Open,Closed,Closed
404,13.46754454584963,0.6872530048916817,Open,Open,Open,Closed,Closed
405,13.500880052151238,0.6700151584029664,Open,Open,Open,Closed,Closed
406,13.534215558452846,0.6882399685071655,Open,Open,Open,Closed,Closed
407,13.567551064754454,0.6545366009733259,Open,Open,Open,Closed,Closed
408,13.600886571056062,0.6171360986768898,Open,Open,Closed,Closed,Closed
409,13.63422207735767,0.5993523233357727,Open,Open,Closed,Closed,Closed
410,13.667557583659278,0.5460386760908803,Open,Closed,Closed,Closed,Closed
411,13.700893089960886,0.5338564949948712,Open,Closed,Closed,Closed,Closed
412,13.734228596262492,0.529384061876774,Open,Closed,Closed,Closed,Closed
413,13.7675641025641,0.541906928097935,Open,Closed,Closed,Closed,Closed
414,13.80089960886571,0.5592120363103364,Open,Closed,Closed,Closed,Closed
415,13.83423511516732,0.535511097552299,Open,Closed,Closed,Closed,Closed
416,13.867570621468928,0.5360962833521776,Open,Closed,Closed,Closed,Closed
417,13.900906127770536,0.576249636577473,Open,Open,Closed,Closed,Closed
418,13.934241634072142,0.5997846399015146,Open,Open,Closed,Closed,Closed
419,13.96757714037375,0.609278263222665,Open,Open,Closed,Closed,Closed
420,14.000912646675358,0.67565398242638,Open,Open,Open,Closed,Closed
421,14.034248152976966,0.6965128446630856,Open,Open,Open,Closed,Closed
422,14.067583659278574,0.7349457026440863,Open,Open,Open,Open,Closed
423,14.100919165580182,0.715944745719192,Open,Open,Open,Open,Closed
424,14.13425467188179,0.7211017483304571,Open,Open,Open,Open,Closed
425,14.167590178183396,0.7303646246530305,Open,Open,Open,Open,Closed
426,14.200925684485004,0.7150783407553303,Open,Open,Open,Open,Closed
427,14.234261190786611,0.6897674515979745,Open,Open,Open,Closed,Closed
428,14.26759669708822,0.6870084082849123,Open,Open,Open,Closed,Closed
429,14.30093220338983,0.6733136135357124,Open,Open,Open,Closed,Closed
430,14.33426770969144,0.6817628249954351,Open,Open,Open,Closed,Closed
431,14.367603215993046,0.5905985641999781,Open,Open,Closed,Closed,Closed
432,14.400938722294654,0.5789178473689907,Open,Open,Closed,Closed,Closed
433,14.434274228596262,0.5573031929560308,Open,Closed,Closed,Closed,Closed
434,14.46760973489787,0.5446525218444687,Open,Closed,Closed,Closed,Closed
435,14.500945241199478,0.5294622327481311,Open,Closed,Closed,Closed,Closed
436,14.534280747501086,0.4943684233077794,Closed,Closed,Closed,Closed,Closed
437,14.567616253802694,0.5130242468607286,Open,Closed,Closed,Closed,Closed
438,14.600951760104302,0.5506234829704163,Open,Closed,Closed,Closed,Closed
439,14.63428726640591,0.4979815037458378,Closed,Closed,Closed,Closed,Closed
440,14.667622772707515,0.5033542554178984,Closed,Closed,Closed,Closed,Closed
441,14.700958279009123,0.5907717551317704,Open,Open,Closed,Closed,Closed
442,14.734293785310737,0.600704989881378,Open,Open,Closed,Closed,Closed
443,14.767629291612344,0.6018353982884157,Open,Open,Closed,Closed,Closed
444,14.80096479791395,0.6141463058288631,Open,Open,Closed,Closed,Closed
445,14.834300304215558,0.6440015330292438,Open,Open,Open,Closed,Closed
446,14.867635810517166,0.6288670856738476,Open,Open,Closed,Closed,Closed
447,14.900971316818774,0.6085610079622984,Open,Open,Closed,Closed,Closed
448,14.934306823120382,0.5768793515726448,Open,Open,Closed,Closed,Closed
449,14.96764232942199,0.5240430275364243,Open,Closed,Closed,Closed,Closed
450,15.000977835723598,0.5129006372501309,Open,Closed,Closed,Closed,Closed
451,15.034313342025206,0.563060312246239,Open,Closed,Closed,Closed,Closed
452,15.067648848326812,0.6003128737853101,Open,Open,Closed,Closed,Closed
453,15.10098435462842,0.6407119870401501,Open,Open,Closed,Closed,Closed
454,15.13431986093003,0.6962123625658032,Open,Open,Open,Closed,Closed
455,15.167655367231635,0.7038094115907936,Open,Open,Open,Closed,Closed
456,15.200990873533248,0.6891774621899615,Open,Open,Open,Closed,Closed
457,15.234326379834854,0.6791465449025922,Open,Open,Open,Closed,Closed
458,15.267661886136462,0.6722479753262774,Open,Open,Open,Closed,Closed
459,15.30099739243807,0.6204343308381906,Open,Open,Closed,Closed,Closed
460,15.334332898739678,0.6215337745326296,Open,Open,Closed,Closed,Closed
461,15.367668405041286,0.6236116518005604,Open,Open,Closed,Closed,Closed
462,15.401003911342894,0.6174219456947143,Open,Open,Closed,Closed,Closed
463,15.434339417644502,0.5577701630721777,Open,Closed,Closed,Closed,Closed
464,15.46767492394611,0.559366904155432,Open,Closed,Closed,Closed,Closed
465,15.501010430247716,0.5328820769469668,Open,Closed,Closed,Closed,Closed
466,15.534345936549323,0.5653604162314698,Open,Closed,Closed,Closed,Closed
467,15.567681442850931,0.5393805409082242,Open,Closed,Closed,Closed,Closed
468,15.60101694915254,0.479834184495564,Closed,Closed,Closed,Closed,Closed
469,15.63435245545415,0.4812780283884131,Closed,Closed,Closed,Closed,Closed
470,15.66768796175576,0.5141916644181911,Open,Closed,Closed,Closed,Closed
471,15.701023468057366,0.5546335477353393,Open,Closed,Closed,Closed,Closed
472,15.734358974358974,0.5793660076469986,Open,Open,Closed,Closed,Closed
473,15.767694480660582,0.619881971924276,Open,Open,Closed,Closed,Closed
474,15.80102998696219,0.6575344559535344,Open,Open,Open,Closed,Closed
475,15.834365493263798,0.6963842323777955,Open,Open,Open,Closed,Closed
476,15.867700999565406,0.6964988494197645,Open,Open,Open,Closed,Closed
477,15.901036505867014,0.7072206726112791,Open,Open,Open,Closed,Closed
478,15.93437201216862,0.6965934157943772,Open,Open,Open,Closed,Closed
479,15.96770751847023,0.6884990197333309,Open,Open,Open,Closed,Closed
480,16.00104302477184,0.6779555192037126,Open,Open,Open,Closed,Closed
481,16.034378531073447,0.6796533475354883,Open,Open,Open,Closed,Closed
482,16.067714037375055,0.6352074584502346,Open,Open,Closed,Closed,Closed
483,16.101049543676663,0.6393399444174405,Open,Open,Closed,Closed,Closed
484,16.13438504997827,0.5969672653074822,Open,Open,Closed,Closed,Closed
485,16.16772055627988,0.6002724322230139,Open,Open,Closed,Closed,Closed
486,16.201056062581486,0.5819281613960834,Open,Open,Closed,Closed,Closed
487,16.234391568883094,0.5798639855994397,Open,Open,Closed,Closed,Closed
488,16.267727075184702,0.5554255483236415,Open,Closed,Closed,Closed,Closed
489,16.30106258148631,0.4986436447994593,Closed,Closed,Closed,Closed,Closed
490,16.334398087787918,0.502976209933795,Closed,Closed,Closed,Closed,Closed
491,16.367733594089525,0.4713975751553234,Closed,Closed,Closed,Closed,Closed
492,16.401069100391133,0.4958558422946063,Closed,Closed,Closed,Closed,Closed
493,16.43440460669274,0.524104188187041,Open,Closed,Closed,Closed,Closed
494,16.46774011299435,0.5784368733966149,Open,Open,Closed,Closed,Closed
495,16.501075619295957,0.5932435044563685,Open,Open,Closed,Closed,Closed
496,16.534411125597565,0.6303377268414717,Open,Open,Closed,Closed,Closed
497,16.567746631899173,0.6779395425224868,Open,Open,Open,Closed,Closed
498,16.60108213820078,0.7103059311697483,Open,Open,Open,Closed,Closed
499,16.63441764450239,0.7325085208700233,Open,Open,Open,Open,Closed
500,16.667753150803996,0.7399639521443343,Open,Open,Open,Open,Closed
501,16.701088657105604,0.7079280354731734,Open,Open,Open,Closed,Closed
502,16.734424163407212,0.6937746013522366,Open,Open,Open,Closed,Closed
503,16.767759669708823,0.6970268963760206,Open,Open,Open,Closed,Closed
504,16.80109517601043,0.690930628124963,Open,Open,Open,Closed,Closed
505,16.83443068231204,0.6936070706870183,Open,Open,Open,Closed,Closed
506,16.867766188613647,0.6354946425427305,Open,Open,Closed,Closed,Closed
507,16.901101694915255,0.5940332898369781,Open,Open,Closed,Closed,Closed
508,16.934437201216863,0.5956465575539429,Open,Open,Closed,Closed,Closed
509,16.96777270751847,0.5558225709061715,Open,Closed,Closed,Closed,Closed
510,17.00110821382008,0.5460550877508112,Open,Closed,Closed,Closed,Closed
511,17.034443720121686,0.5434601704691888,Open,Closed,Closed,Closed,Closed
512,17.067779226423294,0.5393402922516761,Open,Closed,Closed,Closed,Closed
513,17.101114732724902,0.5309787347463694,Open,Closed,Closed,Closed,Closed
514,17.13445023902651,0.5405783575232621,Open,Closed,Closed,Closed,Closed
515,17.167785745328118,0.4988243447789934,Closed,Closed,Closed,Closed,Closed
516,17.201121251629726,0.5635471352738973,Open,Closed,Closed,Closed,Closed
517,17.234456757931333,0.5438037530826147,Open,Closed,Closed,Closed,Closed
518,17.26779226423294,0.5767410502153545,Open,Open,Closed,Closed,Closed
519,17.30112777053455,0.6238873448650357,Open,Open,Closed,Closed,Closed
520,17.334463276836157,0.6848315948063937,Open,Open,Open,Closed,Closed
521,17.367798783137765,0.6870119909002915,Open,Open,Open,Closed,Closed
522,17.401134289439373,0.7230126935885033,Open,Open,Open,Open,Closed
523,17.43446979574098,0.7283164358070637,Open,Open,Open,Open,Closed
524,17.46780530204259,0.7377941880882007,Open,Open,Open,Open,Closed
525,17.501140808344196,0.7181292086950585,Open,Open,Open,Open,Closed
526,17.534476314645804,0.7039041431549473,Open,Open,Open,Closed,Closed
527,17.567811820947412,0.7183894485712863,Open,Open,Open,Open,Closed
528,17.60114732724902,0.6786745807525145,Open,Open,Open,Closed,Closed
529,17.634482833550628,0.6756760276943266,Open,Open,Open,Closed,Closed
530,17.667818339852236,0.6465441999088524,Open,Open,Open,Closed,Closed
531,17.701153846153847,0.5933855479523732,Open,Open,Closed,Closed,Closed
532,17.734489352455455,0.5524824473480265,Open,Closed,Closed,Closed,Closed
533,17.767824858757063,0.527191703879953,Open,Closed,Closed,Closed,Closed
534,17.80116036505867,0.5187749668533966,Open,Closed,Closed,Closed,Closed
535,17.83449587136028,0.521291495434582,Open,Closed,Closed,Closed,Closed
536,17.867831377661886,0.5577347237584988,Open,Closed,Closed,Closed,Closed
537,17.901166883963494,0.4905702746532186,Closed,Closed,Closed,Closed,Closed
538,17.934502390265102,0.4805467134614654,Closed,Closed,Closed,Closed,Closed
539,17.96783789656671,0.4803012477338127,Closed,Closed,Closed,Closed,Closed
540,18.001173402868318,0.4971205680145732,Closed,Closed,Closed,Closed,Closed
541,18.03450890916993,0.535979881110981,Open,Closed,Closed,Closed,Closed
542,18.067844415471537,0.5922582478326056,Open,Open,Closed,Closed,Closed
543,18.10117992177314,0.6488869589726736,Open,Open,Open,Closed,Closed
544,18.13451542807475,0.7077666716745243,Open,Open,Open,Closed,Closed
545,18.167850934376357,0.7263893535309088,Open,Open,Open,Open,Closed
546,18.201186440677965,0.7477299174000105,Open,Open,Open,Open,Closed
547,18.234521946979573,0.7546656875624016,Open,Open,Open,Open,Closed
548,18.26785745328118,0.7218835730430586,Open,Open,Open,Open,Closed
549,18.30119295958279,0.7360244494990518,Open,Open,Open,Open,Closed
550,18.334528465884397,0.707232013155018,Open,Open,Open,Closed,Closed
551,18.367863972186004,0.7204145712144211,Open,Open,Open,Open,Closed
552,18.401199478487612,0.6985466398338914,Open,Open,Open,Closed,Closed
553,18.43453498478922,0.6907918144999643,Open,Open,Open,Closed,Closed
554,18.467870491090828,0.6659492508340121,Open,Open,Open,Closed,Closed
555,18.501205997392436,0.6601703020635861,Open,Open,Open,Closed,Closed
556,18.534541503694044,0.6515739894177994,Open,Open,Open,Closed,Closed
557,18.56787700999565,0.5989804113577409,Open,Open,Closed,Closed,Closed
558,18.601212516297263,0.5554678262404069,Open,Closed,Closed,Closed,Closed
559,18.63454802259887,0.5398998514247473,Open,Closed,Closed,Closed,Closed
560,18.66788352890048,0.4934144611759687,Closed,Closed,Closed,Closed,Closed
561,18.701219035202087,0.5015603591629674,Closed,Closed,Closed,Closed,Closed
562,18.734554541503694,0.5201563723776597,Open,Closed,Closed,Closed,Closed
563,18.767890047805302,0.5141111534164476,Open,Closed,Closed,Closed,Closed
564,18.80122555410691,0.5200255956939814,Open,Closed,Closed,Closed,Closed
565,18.83456106040852,0.5322467838172432,Open,Closed,Closed,Closed,Closed
566,18.86789656671013,0.5918789111699643,Open,Open,Closed,Closed,Closed
567,18.901232073011737,0.6562403075902367,Open,Open,Open,Closed,Closed
568,18.93456757931334,0.699042753612152,Open,Open,Open,Closed,Closed
569,18.96790308561495,0.7202309595689017,Open,Open,Open,Open,Closed
570,19.001238591916557,0.7656711207439998,Open,Open,Open,Open,Closed
571,19.034574098218165,0.7314493582705615,Open,Open,Open,Open,Closed
572,19.067909604519773,0.7374921812112736,Open,Open,Open,Open,Closed
573,19.10124511082138,0.7240151838597652,Open,Open,Open,Open,Closed
574,19.13458061712299,0.7102210045272893,Open,Open,Open,Closed,Closed
575,19.167916123424597,0.711198721611699,Open,Open,Open,Closed,Closed
576,19.201251629726205,0.714104471360527,Open,Open,Open,Open,Closed
577,19.234587136027812,0.6897953137622401,Open,Open,Open,Closed,Closed
578,19.26792264232942,0.6821010915548128,Open,Open,Open,Closed,Closed
579,19.301258148631028,0.6430127402772242,Open,Open,Closed,Closed,Closed
580,19.334593654932636,0.6377096445565963,Open,Open,Closed,Closed,Closed
581,19.367929161234244,0.5605469725990059,Open,Closed,Closed,Closed,Closed
582,19.40126466753585,0.5210389592902436,Open,Closed,Closed,Closed,Closed
583,19.43460017383746,0.5103556540973233,Open,Closed,Closed,Closed,Closed
584,19.467935680139068,0.5905630152102038,Open,Open,Closed,Closed,Closed
585,19.50127118644068,0.566843072882315,Open,Closed,Closed,Closed,Closed
586,19.534606692742287,0.570843974804452,Open,Closed,Closed,Closed,Closed
587,19.567942199043895,0.5848575888546833,Open,Open,Closed,Closed,Closed
588,19.601277705345503,0.5952622648894956,Open,Open,Closed,Closed,Closed
589,19.63461321164711,0.6225812671606452,Open,Open,Closed,Closed,Closed
590,19.66794871794872,0.5950346664121613,Open,Open,Closed,Closed,Closed
591,19.70128422425033,0.6005932381713649,Open,Open,Closed,Closed,Closed
592,19.734619730551938,0.6144744949235891,Open,Open,Closed,Closed,Closed
593,19.767955236853545,0.6013002607590194,Open,Open,Closed,Closed,Closed
594,19.80129074315515,0.6282474845371031,Open,Open,Closed,Closed,Closed
595,19.83462624945676,0.6025409424387029,Open,Open,Closed,Closed,Closed
596,19.867961755758365,0.5967715241944833,Open,Open,Closed,Closed,Closed
597,19.901297262059973,0.5886615713992754,Open,Open,Closed,Closed,Closed
598,19.93463276836158,0.6067268999742104,Open,Open,Closed,Closed,Closed
599,19.96796827466319,0.5865816591917139,Open,Open,Closed,Closed,Closed
600,20.001303780964797,0.6016644647918993,Open,Open,Closed,Closed,Closed
601,20.034639287266405,0.6378858601326948,Open,Open,Closed,Closed,Closed
602,20.067974793568013,0.6683667182077172,Open,Open,Open,Closed,Closed
603,20.10131029986962,0.7111549838634155,Open,Open,Open,Closed,Closed
604,20.13464580617123,0.7308991367665407,Open,Open,Open,Open,Closed
605,20.167981312472836,0.7208516197998188,Open,Open,Open,Open,Closed
606,20.201316818774444,0.7022870052182052,Open,Open,Open,Closed,Closed
607,20.234652325076052,0.7019777160153903,Open,Open,Open,Closed,Closed
608,20.26798783137766,0.6988936219103171,Open,Open,Open,Closed,Closed
609,20.301323337679268,0.7199125140861887,Open,Open,Open,Open,Closed
610,20.334658843980876,0.6931748145563121,Open,Open,Open,Closed,Closed
611,20.367994350282483,0.7199859670258794,Open,Open,Open,Open,Closed
612,20.401329856584095,0.7065683948465563,Open,Open,Open,Closed,Closed
613,20.434665362885703,0.716891927986839,Open,Open,Open,Open,Closed
614,20.46800086918731,0.7185222302262563,Open,Open,Open,Open,Closed
615,20.50133637548892,0.709555173140652,Open,Open,Open,Closed,Closed
616,20.534671881790526,0.6889269188595966,Open,Open,Open,Closed,Closed
617,20.568007388092138,0.7136944152714356,Open,Open,Open,Open,Closed
618,20.601342894393746,0.6978003034806372,Open,Open,Open,Closed,Closed
619,20.63467840069535,0.7013007258052619,Open,Open,Open,Closed,Closed
620,20.66801390699696,0.6932404101068494,Open,Open,Open,Closed,Closed
621,20.70134941329857,0.7244348839766526,Open,Open,Open,Open,Closed
622,20.734684919600173,0.7172284868797153,Open,Open,Open,Open,Closed
623,20.76802042590178,0.7173347341168493,Open,Open,Open,Open,Closed
624,20.80135593220339,0.6749612214434314,Open,Open,Open,Closed,Closed
625,20.834691438504997,0.6738437227557477,Open,Open,Open,Closed,Closed
626,20.868026944806605,0.6970140318288707,Open,Open,Open,Closed,Closed
627,20.901362451108213,0.6977085558143729,Open,Open,Open,Closed,Closed
628,20.93469795740982,0.6917345960761067,Open,Open,Open,Closed,Closed
629,20.96803346371143,0.6869524237206832,Open,Open,Open,Closed,Closed
630,21.001368970013036,0.6863457128056977,Open,Open,Open,Closed,Closed
631,21.034704476314644,0.6749754427358553,Open,Open,Open,Closed,Closed
632,21.068039982616252,0.6406407832851453,Open,Open,Closed,Closed,Closed
633,21.10137548891786,0.6350574806752438,Open,Open,Closed,Closed,Closed
634,21.134710995219468,0.6300682104461376,Open,Open,Closed,Closed,Closed
635,21.168046501521076,0.6058584156189554,Open,Open,Closed,Closed,Closed
636,21.201382007822684,0.6150955461255604,Open,Open,Closed,Closed,Closed
637,21.23471751412429,0.6359524418048579,Open,Open,Closed,Closed,Closed
638,21.2680530204259,0.6431492755568489,Open,Open,Closed,Closed,Closed
639,21.30138852672751,0.6096233844097407,Open,Open,Closed,Closed,Closed
640,21.33472403302912,0.6222336794577011,Open,Open,Closed,Closed,Closed
641,21.368059539330726,0.5950377389372951,Open,Open,Closed,Closed,Closed
642,21.401395045632334,0.5951160986802504,Open,Open,Closed,Closed,Closed
643,21.434730551933946,0.5751602026592071,Open,Closed,Closed,Closed,Closed
644,21.46806605823555,0.6142089384546381,Open,Open,Closed,Closed,Closed
645,21.50140156453716,0.6267764629556724,Open,Open,Closed,Closed,Closed
646,21.53473707083877,0.6759374746876042,Open,Open,Open,Closed,Closed
647,21.568072577140377,0.692368034834201,Open,Open,Open,Closed,Closed
648,21.60140808344198,0.7306693899500358,Open,Open,Open,Open,Closed
649,21.63474358974359,0.7444685489583655,Open,Open,Open,Open,Closed
650,21.668079096045197,0.7149731613531357,Open,Open,Open,Open,Closed
651,21.701414602346805,0.7099037021388623,Open,Open,Open,Closed,Closed
652,21.734750108648413,0.7018698231187005,Open,Open,Open,Closed,Closed
653,21.76808561495002,0.7019682545520909,Open,Open,Open,Closed,Closed
654,21.80142112125163,0.7207370301341612,Open,Open,Open,Open,Closed
655,21.834756627553237,0.7026019887150694,Open,Open,Open,Closed,Closed
656,21.868092133854844,0.707297532181468,Open,Open,Open,Closed,Closed
657,21.901427640156452,0.6900642985726648,Open,Open,Open,Closed,Closed
658,21.93476314645806,0.706536546123688,Open,Open,Open,Closed,Closed
659,21.968098652759668,0.6986654447613491,Open,Open,Open,Closed,Closed
660,22.001434159061276,0.6787237749500756,Open,Open,Open,Closed,Closed
661,22.034769665362884,0.7023290778327682,Open,Open,Open,Closed,Closed
662,22.06810517166449,0.6981124871817646,Open,Open,Open,Closed,Closed
663,22.1014406779661,0.6993084522169714,Open,Open,Open,Closed,Closed
664,22.134776184267707,0.7044551907352886,Open,Open,Open,Closed,Closed
665,22.168111690569315,0.6748313130436528,Open,Open,Open,Closed,Closed
666,22.201447196870923,0.6719253550208169,Open,Open,Open,Closed,Closed
667,22.234782703172534,0.718009537344284,Open,Open,Open,Open,Closed
668,22.268118209474142,0.6506053065031585,Open,Open,Open,Closed,Closed
669,22.30145371577575,0.6784899321994984,Open,Open,Open,Closed,Closed
670,22.33478922207736,0.6835470806318025,Open,Open,Open,Closed,Closed
671,22.36812472837897,0.6845388317642704,Open,Open,Open,Closed,Closed
672,22.401460234680577,0.675060042829603,Open,Open,Open,Closed,Closed
673,22.43479574098218,0.6822591456980951,Open,Open,Open,Closed,Closed
674,22.46813124728379,0.6549344174120557,Open,Open,Open,Closed,Closed
675,22.501466753585397,0.6734439702507108,Open,Open,Open,Closed,Closed
676,22.534802259887005,0.7013028838407361,Open,Open,Open,Closed,Closed
677,22.568137766188613,0.732535860048595,Open,Open,Open,Open,Closed
678,22.60147327249022,0.6817644755227875,Open,Open,Open,Closed,Closed
679,22.63480877879183,0.6544152132859784,Open,Open,Open,Closed,Closed
680,22.668144285093437,0.7019918133521408,Open,Open,Open,Closed,Closed
681,22.701479791395045,0.6830435198010328,Open,Open,Open,Closed,Closed
682,22.734815297696652,0.6727361137478697,Open,Open,Open,Closed,Closed
683,22.76815080399826,0.6873818901599753,Open,Open,Open,Closed,Closed
684,22.801486310299868,0.6904365424147145,Open,Open,Open,Closed,Closed
685,22.834821816601476,0.690211282921677,Open,Open,Open,Closed,Closed
686,22.868157322903084,0.7354807774202088,Open,Open,Open,Open,Closed
687,22.90149282920469,0.7012340651302251,Open,Open,Open,Closed,Closed
688,22.9348283355063,0.6975142549108596,Open,Open,Open,Closed,Closed
689,22.968163841807907,0.6976781755904711,Open,Open,Open,Closed,Closed
690,23.001499348109515,0.7029668788029211,Open,Open,Open,Closed,Closed
691,23.034834854411123,0.7097001068526502,Open,Open,Open,Closed,Closed
692,23.06817036071273,0.7143493939823504,Open,Open,Open,Open,Closed
693,23.10150586701434,0.6711470125977861,Open,Open,Open,Closed,Closed
694,23.13484137331595,0.6913787057018941,Open,Open,Open,Closed,Closed
695,23.16817687961756,0.6703801308512973,Open,Open,Open,Closed,Closed
696,23.20151238591917,0.6712701827226989,Open,Open,Open,Closed,Closed
697,23.234847892220778,0.703951089405065,Open,Open,Open,Closed,Closed
698,23.268183398522385,0.6700607437424816,Open,Open,Open,Closed,Closed
699,23.30151890482399,0.6754212795531913,Open,Open,Open,Closed,Closed
700,23.3348544111256,0.6949066118545411,Open,Open,Open,Closed,Closed
701,23.368189917427205,0.6745146990777716,Open,Open,Open,Closed,Closed
702,23.401525423728813,0.6819902353566242,Open,Open,Open,Closed,Closed
703,23.43486093003042,0.6842522159997674,Open,Open,Open,Closed,Closed
704,23.46819643633203,0.6815466469719157,Open,Open,Open,Closed,Closed
705,23.501531942633637,0.681918253770363,Open,Open,Open,Closed,Closed
706,23.534867448935245,0.7023546310605167,Open,Open,Open,Closed,Closed
707,23.568202955236853,0.6639853841497959,Open,Open,Open,Closed,Closed
708,23.60153846153846,0.6690798322838729,Open,Open,Open,Closed,Closed
709,23.63487396784007,0.6769825093795575,Open,Open,Open,Closed,Closed
710,23.668209474141676,0.7205789236050681,Open,Open,Open,Open,Closed
711,23.701544980443284,0.6945263999015326,Open,Open,Open,Closed,Closed
712,23.734880486744892,0.6919944736069424,Open,Open,Open,Closed,Closed
713,23.7682159930465,0.6746502199228895,Open,Open,Open,Closed,Closed
714,23.801551499348108,0.6657342859277132,Open,Open,Open,Closed,Closed
715,23.834887005649716,0.6971010135305934,Open,Open,Open,Closed,Closed
716,23.868222511951323,0.6699969127069005,Open,Open,Open,Closed,Closed
717,23.90155801825293,0.6619835117220801,Open,Open,Open,Closed,Closed
718,23.93489352455454,0.6624191137581326,Open,Open,Open,Closed,Closed
719,23.968229030856147,0.6827798590627481,Open,Open,Open,Closed,Closed
720,24.001564537157755,0.6372406361223805,Open,Open,Closed,Closed,Closed
721,24.034900043459366,0.6116280488899718,Open,Open,Closed,Closed,Closed
722,24.068235549760978,0.5712613456756477,Open,Closed,Closed,Closed,Closed
723,24.101571056062586,0.5571474723747425,Open,Closed,Closed,Closed,Closed
724,24.13490656236419,0.5143538878631337,Open,Closed,Closed,Closed,Closed
725,24.1682420686658,0.5133870194229294,Open,Closed,Closed,Closed,Closed
726,24.20157757496741,0.7063755624682508,Open,Open,Open,Closed,Closed
727,24.234913081269013,0.6298446683156796,Open,Open,Closed,Closed,Closed
728,24.26824858757062,0.5859061783079752,Open,Open,Closed,Closed,Closed
729,24.30158409387223,0.5605590031257037,Open,Closed,Closed,Closed,Closed
730,24.334919600173837,0.5638121731525272,Open,Closed,Closed,Closed,Closed
731,24.368255106475445,0.5795454849533191,Open,Open,Closed,Closed,Closed
732,24.401590612777053,0.6040620533324332,Open,Open,Closed,Closed,Closed
733,24.43492611907866,0.6498122285721276,Open,Open,Open,Closed,Closed
734,24.46826162538027,0.6185395875554734,Open,Open,Closed,Closed,Closed
735,24.501597131681876,0.5800614637945484,Open,Open,Closed,Closed,Closed
736,24.534932637983484,0.6038554322238657,Open,Open,Closed,Closed,Closed
737,24.568268144285092,0.6030069370198363,Open,Open,Closed,Closed,Closed
738,24.6016036505867,0.5743289490763719,Open,Closed,Closed,Closed,Closed
739,24.634939156888308,0.5377469476706961,Open,Closed,Closed,Closed,Closed
740,24.668274663189916,0.5688603648851729,Open,Closed,Closed,Closed,Closed
741,24.701610169491524,0.5504477859683936,Open,Closed,Closed,Closed,Closed
742,24.73494567579313,0.612260327110856,Open,Open,Closed,Closed,Closed
743,24.76828118209474,0.6847354095462059,Open,Open,Open,Closed,Closed
744,24.801616688396347,0.7150453344129128,Open,Open,Open,Open,Closed
745,24.834952194697955,0.5533984501999463,Open,Closed,Closed,Closed,Closed
746,24.868287700999563,0.6182721976664001,Open,Open,Closed,Closed,Closed
747,24.90162320730117,0.5583788679463628,Open,Closed,Closed,Closed,Closed
748,24.934958713602786,0.6160639408336174,Open,Open,Closed,Closed,Closed
749,24.96829421990439,0.6090959666297743,Open,Open,Closed,Closed,Closed
750,25.001629726206,0.6147757343357192,Open,Open,Closed,Closed,Closed
751,25.03496523250761,0.6516307627181306,Open,Open,Open,Closed,Closed
752,25.068300738809217,0.6745032165132402,Open,Open,Open,Closed,Closed
