frame,timestamp,anchor_to_top_lip_top,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
368,12.267466318991742,72.08114374482393,Open,Closed,Closed,Closed,Closed
369,12.30080182529335,65.75857941899487,Closed,Closed,Closed,Closed,Closed
370,12.334137331594958,70.49394688441093,Open,Closed,Closed,Closed,Closed
371,12.367472837896566,73.40756084619761,Open,Open,Closed,Closed,Closed
372,12.400808344198174,78.57730348078255,Open,Open,Closed,Closed,Closed
373,12.43414385049978,77.42026296402344,Open,Open,Closed,Closed,Closed
374,12.467479356801393,77.94433043144397,Open,Open,Closed,Closed,Closed
375,12.500814863103,76.91102148948013,Open,Open,Closed,Closed,Closed
376,12.534150369404609,73.0214079270165,Open,Closed,Closed,Closed,Closed
377,12.567485875706216,75.89606507432667,Open,Open,Closed,Closed,Closed
378,12.600821382007824,74.71311648360627,Open,Open,Closed,Closed,Closed
379,12.63415688830943,77.84490916591433,Open,Open,Closed,Closed,Closed
380,12.667492394611038,77.90335134222505,Open,Open,Closed,Closed,Closed
381,12.700827900912646,77.93596056064251,Open,Open,Closed,Closed,Closed
382,12.734163407214254,76.4617261262146,Open,Open,Closed,Closed,Closed
383,12.767498913515862,74.76374885370524,Open,Open,Closed,Closed,Closed
384,12.80083441981747,74.15072950850104,Open,Open,Closed,Closed,Closed
385,12.834169926119078,74.31991896176987,Open,Open,Closed,Closed,Closed
386,12.867505432420684,70.29027758933472,Open,Closed,Closed,Closed,Closed
387,12.900840938722292,67.86328592944241,Open,Closed,Closed,Closed,Closed
388,12.934176445023905,65.32221093370512,Closed,Closed,Closed,Closed,Closed
389,12.96751195132551,74.65986459007091,Open,Open,Closed,Closed,Closed
390,13.00084745762712,66.64313410463734,Open,Closed,Closed,Closed,Closed
391,13.034182963928728,67.55944786371417,Open,Closed,Closed,Closed,Closed
392,13.067518470230334,67.28930084965576,Open,Closed,Closed,Closed,Closed
393,13.100853976531942,72.00122976962899,Open,Closed,Closed,Closed,Closed
394,13.13418948283355,73.81421382900773,Open,Open,Closed,Closed,Closed
395,13.167524989135158,76.73629595608122,Open,Open,Closed,Closed,Closed
396,13.200860495436766,76.51321349087175,Open,Open,Closed,Closed,Closed
397,13.234196001738374,74.07995125802682,Open,Open,Closed,Closed,Closed
398,13.267531508039982,77.86648583932907,Open,Open,Closed,Closed,Closed
399,13.30086701434159,75.98876003621362,Open,Open,Closed,Closed,Closed
400,13.334202520643196,74.14986346262754,Open,Open,Closed,Closed,Closed
401,13.367538026944809,73.17731929448476,Open,Closed,Closed,Closed,Closed
402,13.400873533246417,74.12423271458485,Open,Open,Closed,Closed,Closed
403,13.434209039548024,75.01713145694949,Open,Open,Closed,Closed,Closed
404,13.46754454584963,74.62941567284278,Open,Open,Closed,Closed,Closed
405,13.500880052151238,73.42035569842139,Open,Open,Closed,Closed,Closed
406,13.534215558452846,74.34198086749495,Open,Open,Closed,Closed,Closed
407,13.567551064754454,74.76911817716626,Open,Open,Closed,Closed,Closed
408,13.600886571056062,72.4990330669543,Open,Closed,Closed,Closed,Closed
409,13.63422207735767,77.14708386014192,Open,Open,Closed,Closed,Closed
410,13.667557583659278,77.12278674097415,Open,Open,Closed,Closed,Closed
411,13.700893089960886,83.80094573766269,Open,Open,Open,Closed,Closed
412,13.734228596262492,85.37759065482524,Open,Open,Open,Closed,Closed
413,13.7675641025641,78.82885560245643,Open,Open,Closed,Closed,Closed
414,13.80089960886571,72.8518002231998,Open,Closed,Closed,Closed,Closed
415,13.83423511516732,67.5068168009256,Open,Closed,Closed,Closed,Closed
416,13.867570621468928,65.79292836211606,Closed,Closed,Closed,Closed,Closed
417,13.900906127770536,66.26049124040044,Open,Closed,Closed,Closed,Closed
418,13.934241634072142,70.83969237682206,Open,Closed,Closed,Closed,Closed
419,13.96757714037375,73.36400472277495,Open,Open,Closed,Closed,Closed
420,14.000912646675358,77.07125814653286,Open,Open,Closed,Closed,Closed
421,14.034248152976966,75.54578848774796,Open,Open,Closed,Closed,Closed
422,14.067583659278574,78.38296473460437,Open,Open,Closed,Closed,Closed
423,14.100919165580182,76.64555821738526,Open,Open,Closed,Closed,Closed
424,14.13425467188179,75.33232320538866,Open,Open,Closed,Closed,Closed
425,14.167590178183396,77.94784863420472,Open,Open,Closed,Closed,Closed
426,14.200925684485004,78.7822141044044,Open,Open,Closed,Closed,Closed
427,14.234261190786611,75.83337159310278,Open,Open,Closed,Closed,Closed
428,14.26759669708822,73.16132849416404,Open,Closed,Closed,Closed,Closed
429,14.30093220338983,74.04924955716743,Open,Open,Closed,Closed,Closed
430,14.33426770969144,72.2841282822937,Open,Closed,Closed,Closed,Closed
431,14.367603215993046,71.47100650541796,Open,Closed,Closed,Closed,Closed
432,14.400938722294654,72.23970340322361,Open,Closed,Closed,Closed,Closed
433,14.434274228596262,70.82950713726174,Open,Closed,Closed,Closed,Closed
434,14.46760973489787,73.51068224811907,Open,Open,Closed,Closed,Closed
435,14.500945241199478,70.20327954320975,Open,Closed,Closed,Closed,Closed
436,14.534280747501086,70.60055320007405,Open,Closed,Closed,Closed,Closed
437,14.567616253802694,69.26915756984593,Open,Closed,Closed,Closed,Closed
438,14.600951760104302,67.34941218315987,Open,Closed,Closed,Closed,Closed
439,14.63428726640591,66.75597599554254,Open,Closed,Closed,Closed,Closed
440,14.667622772707515,63.92136057643529,Closed,Closed,Closed,Closed,Closed
441,14.700958279009123,77.27263892385774,Open,Open,Closed,Closed,Closed
442,14.734293785310737,74.20243690092417,Open,Open,Closed,Closed,Closed
443,14.767629291612344,73.52723733165595,Open,Open,Closed,Closed,Closed
444,14.80096479791395,72.2173116260618,Open,Closed,Closed,Closed,Closed
445,14.834300304215558,78.68861206450325,Open,Open,Closed,Closed,Closed
446,14.867635810517166,76.41336531321855,Open,Open,Closed,Closed,Closed
447,14.900971316818774,75.77179081583661,Open,Open,Closed,Closed,Closed
448,14.934306823120382,73.84264755337831,Open,Open,Closed,Closed,Closed
449,14.96764232942199,73.51757260942092,Open,Open,Closed,Closed,Closed
450,15.000977835723598,71.18229522140946,Open,Closed,Closed,Closed,Closed
451,15.034313342025206,71.38133110897968,Open,Closed,Closed,Closed,Closed
452,15.067648848326812,73.1361506914863,Open,Closed,Closed,Closed,Closed
453,15.10098435462842,74.52557752408288,Open,Open,Closed,Closed,Closed
454,15.13431986093003,74.85947675029334,Open,Open,Closed,Closed,Closed
455,15.167655367231635,74.82524863926076,Open,Open,Closed,Closed,Closed
456,15.200990873533248,72.87694538072196,Open,Closed,Closed,Closed,Closed
457,15.234326379834854,72.85435127343467,Open,Closed,Closed,Closed,Closed
458,15.267661886136462,73.49108796611154,Open,Open,Closed,Closed,Closed
459,15.30099739243807,68.83880627808483,Open,Closed,Closed,Closed,Closed
460,15.334332898739678,69.28812737797773,Open,Closed,Closed,Closed,Closed
461,15.367668405041286,69.7774877236613,Open,Closed,Closed,Closed,Closed
462,15.401003911342894,72.51768051231164,Open,Closed,Closed,Closed,Closed
463,15.434339417644502,71.79347203281355,Open,Closed,Closed,Closed,Closed
464,15.46767492394611,72.89887902962523,Open,Closed,Closed,Closed,Closed
465,15.501010430247716,71.05718803334446,Open,Closed,Closed,Closed,Closed
466,15.534345936549323,70.57157054799589,Open,Closed,Closed,Closed,Closed
467,15.567681442850931,66.01457922055125,Open,Closed,Closed,Closed,Closed
468,15.60101694915254,74.65008599701704,Open,Open,Closed,Closed,Closed
469,15.63435245545415,66.10152023123138,Open,Closed,Closed,Closed,Closed
470,15.66768796175576,68.70285125303583,Open,Closed,Closed,Closed,Closed
471,15.701023468057366,70.31374963201486,Open,Closed,Closed,Closed,Closed
472,15.734358974358974,70.07828185119544,Open,Closed,Closed,Closed,Closed
473,15.767694480660582,73.67714246848126,Open,Open,Closed,Closed,Closed
474,15.80102998696219,76.47252119917945,Open,Open,Closed,Closed,Closed
475,15.834365493263798,77.76206749955215,Open,Open,Closed,Closed,Closed
476,15.867700999565406,77.9276672968528,Open,Open,Closed,Closed,Closed
477,15.901036505867014,75.71980270010877,Open,Open,Closed,Closed,Closed
478,15.93437201216862,75.95340836434775,Open,Open,Closed,Closed,Closed
479,15.96770751847023,74.03472381936253,Open,Open,Closed,Closed,Closed
480,16.00104302477184,74.41942437017977,Open,Open,Closed,Closed,Closed
481,16.034378531073447,73.98524749139862,Open,Open,Closed,Closed,Closed
482,16.067714037375055,71.05314090789591,Open,Closed,Closed,Closed,Closed
483,16.101049543676663,70.94845177940644,Open,Closed,Closed,Closed,Closed
484,16.13438504997827,72.57799755203064,Open,Closed,Closed,Closed,Closed
485,16.16772055627988,74.0414396888801,Open,Open,Closed,Closed,Closed
486,16.201056062581486,72.32536157340654,Open,Closed,Closed,Closed,Closed
487,16.234391568883094,74.15363999748669,Open,Open,Closed,Closed,Closed
488,16.267727075184702,75.45159433328006,Open,Open,Closed,Closed,Closed
489,16.30106258148631,73.03547773330126,Open,Closed,Closed,Closed,Closed
490,16.334398087787918,69.53049063252693,Open,Closed,Closed,Closed,Closed
491,16.367733594089525,64.67184845061195,Closed,Closed,Closed,Closed,Closed
492,16.401069100391133,64.39998555526935,Closed,Closed,Closed,Closed,Closed
493,16.43440460669274,66.13703168851009,Open,Closed,Closed,Closed,Closed
494,16.46774011299435,69.79318205152263,Open,Closed,Closed,Closed,Closed
495,16.501075619295957,71.9794554946874,Open,Closed,Closed,Closed,Closed
496,16.534411125597565,76.26739662173927,Open,Open,Closed,Closed,Closed
497,16.567746631899173,80.31912319257962,Open,Open,Closed,Closed,Closed
498,16.60108213820078,79.28346544957716,Open,Open,Closed,Closed,Closed
499,16.63441764450239,80.74342406375014,Open,Open,Open,Closed,Closed
500,16.667753150803996,77.7155993375446,Open,Open,Closed,Closed,Closed
501,16.701088657105604,76.82538783315036,Open,Open,Closed,Closed,Closed
502,16.734424163407212,77.41912897607983,Open,Open,Closed,Closed,Closed
503,16.767759669708823,76.41690710294907,Open,Open,Closed,Closed,Closed
504,16.80109517601043,75.15354220391598,Open,Open,Closed,Closed,Closed
505,16.83443068231204,74.56792809456323,Open,Open,Closed,Closed,Closed
506,16.867766188613647,73.83741140577347,Open,Open,Closed,Closed,Closed
507,16.901101694915255,73.48862071312894,Open,Open,Closed,Closed,Closed
508,16.934437201216863,73.52130763900719,Open,Open,Closed,Closed,Closed
509,16.96777270751847,73.36569875149357,Open,Open,Closed,Closed,Closed
510,17.00110821382008,71.84225363709567,Open,Closed,Closed,Closed,Closed
511,17.034443720121686,72.56587033740189,Open,Closed,Closed,Closed,Closed
512,17.067779226423294,70.96994324399415,Open,Closed,Closed,Closed,Closed
513,17.101114732724902,69.58736110827004,Open,Closed,Closed,Closed,Closed
514,17.13445023902651,70.13327376858275,Open,Closed,Closed,Closed,Closed
515,17.167785745328118,62.36013839700503,Closed,Closed,Closed,Closed,Closed
516,17.201121251629726,68.8809699761877,Open,Closed,Closed,Closed,Closed
517,17.234456757931333,67.43730568373834,Open,Closed,Closed,Closed,Closed
518,17.26779226423294,72.52297596612497,Open,Closed,Closed,Closed,Closed
519,17.30112777053455,76.83303102609378,Open,Open,Closed,Closed,Closed
520,17.334463276836157,79.19933197550216,Open,Open,Closed,Closed,Closed
521,17.367798783137765,78.25775728122613,Open,Open,Closed,Closed,Closed
522,17.401134289439373,80.3334863350487,Open,Open,Closed,Closed,Closed
523,17.43446979574098,80.50290687848904,Open,Open,Closed,Closed,Closed
524,17.46780530204259,79.00529898848652,Open,Open,Closed,Closed,Closed
525,17.501140808344196,78.2873015286541,Open,Open,Closed,Closed,Closed
526,17.534476314645804,78.37556422755691,Open,Open,Closed,Closed,Closed
527,17.567811820947412,78.35025469526869,Open,Open,Closed,Closed,Closed
528,17.60114732724902,76.71373116000507,Open,Open,Closed,Closed,Closed
529,17.634482833550628,75.03960895724447,Open,Open,Closed,Closed,Closed
530,17.667818339852236,75.77023841658675,Open,Open,Closed,Closed,Closed
531,17.701153846153847,72.29783951809979,Open,Closed,Closed,Closed,Closed
532,17.734489352455455,71.6042465793967,Open,Closed,Closed,Closed,Closed
533,17.767824858757063,71.69765401822218,Open,Closed,Closed,Closed,Closed
534,17.80116036505867,70.52802338844556,Open,Closed,Closed,Closed,Closed
535,17.83449587136028,68.30662059801438,Open,Closed,Closed,Closed,Closed
536,17.867831377661886,70.0636244120704,Open,Closed,Closed,Closed,Closed
537,17.901166883963494,67.65936796467568,Open,Closed,Closed,Closed,Closed
538,17.934502390265102,66.81132281897236,Open,Closed,Closed,Closed,Closed
539,17.96783789656671,65.91650226139006,Closed,Closed,Closed,Closed,Closed
540,18.001173402868318,65.51599852758557,Closed,Closed,Closed,Closed,Closed
541,18.03450890916993,66.04404659732687,Open,Closed,Closed,Closed,Closed
542,18.067844415471537,73.59395158243395,Open,Open,Closed,Closed,Closed
543,18.10117992177314,78.64297764276063,Open,Open,Closed,Closed,Closed
544,18.13451542807475,82.43771072537132,Open,Open,Open,Closed,Closed
545,18.167850934376357,80.74773127325173,Open,Open,Open,Closed,Closed
546,18.201186440677965,83.33007424296252,Open,Open,Open,Closed,Closed
547,18.234521946979573,78.57562811903449,Open,Open,Closed,Closed,Closed
548,18.26785745328118,77.60279294116002,Open,Open,Closed,Closed,Closed
549,18.30119295958279,76.37173502398153,Open,Open,Closed,Closed,Closed
550,18.334528465884397,76.1855523804554,Open,Open,Closed,Closed,Closed
551,18.367863972186004,75.77324758371466,Open,Open,Closed,Closed,Closed
552,18.401199478487612,73.19757014362796,Open,Closed,Closed,Closed,Closed
553,18.43453498478922,74.73977856002723,Open,Open,Closed,Closed,Closed
554,18.467870491090828,74.92492955535425,Open,Open,Closed,Closed,Closed
555,18.501205997392436,76.30689645610018,Open,Open,Closed,Closed,Closed
556,18.534541503694044,73.43257769727178,Open,Open,Closed,Closed,Closed
557,18.56787700999565,72.61429723191401,Open,Closed,Closed,Closed,Closed
558,18.601212516297263,70.23046849694694,Open,Closed,Closed,Closed,Closed
559,18.63454802259887,71.94672506033308,Open,Closed,Closed,Closed,Closed
560,18.66788352890048,69.08958607295776,Open,Closed,Closed,Closed,Closed
561,18.701219035202087,73.6005540123694,Open,Open,Closed,Closed,Closed
562,18.734554541503694,69.90535238713281,Open,Closed,Closed,Closed,Closed
563,18.767890047805302,64.7281710001513,Closed,Closed,Closed,Closed,Closed
564,18.80122555410691,64.58119058754436,Closed,Closed,Closed,Closed,Closed
565,18.83456106040852,69.12255967255187,Open,Closed,Closed,Closed,Closed
566,18.86789656671013,74.93889366122222,Open,Open,Closed,Closed,Closed
567,18.901232073011737,78.8932132219595,Open,Open,Closed,Closed,Closed
568,18.93456757931334,80.5996852110156,Open,Open,Open,Closed,Closed
569,18.96790308561495,81.10130305708014,Open,Open,Open,Closed,Closed
570,19.001238591916557,79.90340840883978,Open,Open,Closed,Closed,Closed
571,19.034574098218165,79.42032116498592,Open,Open,Closed,Closed,Closed
572,19.067909604519773,76.51703936373956,Open,Open,Closed,Closed,Closed
573,19.10124511082138,77.3623665925375,Open,Open,Closed,Closed,Closed
574,19.13458061712299,74.79070464527628,Open,Open,Closed,Closed,Closed
575,19.167916123424597,75.82140798012236,Open,Open,Closed,Closed,Closed
576,19.201251629726205,76.05054641013845,Open,Open,Closed,Closed,Closed
577,19.234587136027812,75.84497966667789,Open,Open,Closed,Closed,Closed
578,19.26792264232942,72.03861480411021,Open,Closed,Closed,Closed,Closed
579,19.301258148631028,74.3505710324174,Open,Open,Closed,Closed,Closed
580,19.334593654932636,75.21653585586964,Open,Open,Closed,Closed,Closed
581,19.367929161234244,71.84967771003036,Open,Closed,Closed,Closed,Closed
582,19.40126466753585,67.7215431372339,Open,Closed,Closed,Closed,Closed
583,19.43460017383746,67.09251936124983,Open,Closed,Closed,Closed,Closed
584,19.467935680139068,74.7106525967668,Open,Open,Closed,Closed,Closed
585,19.50127118644068,71.1352522846546,Open,Closed,Closed,Closed,Closed
586,19.534606692742287,71.16094191631112,Open,Closed,Closed,Closed,Closed
587,19.567942199043895,73.75096473082294,Open,Open,Closed,Closed,Closed
588,19.601277705345503,74.81562972116305,Open,Open,Closed,Closed,Closed
589,19.63461321164711,75.29019704596652,Open,Open,Closed,Closed,Closed
590,19.66794871794872,73.04694076790418,Open,Closed,Closed,Closed,Closed
591,19.70128422425033,73.60505577211973,Open,Open,Closed,Closed,Closed
592,19.734619730551938,76.27294195420907,Open,Open,Closed,Closed,Closed
593,19.767955236853545,76.11597298709894,Open,Open,Closed,Closed,Closed
594,19.80129074315515,75.45469698522291,Open,Open,Closed,Closed,Closed
595,19.83462624945676,78.90390634199304,Open,Open,Closed,Closed,Closed
596,19.867961755758365,74.99795635117627,Open,Open,Closed,Closed,Closed
597,19.901297262059973,76.25172077391306,Open,Open,Closed,Closed,Closed
598,19.93463276836158,75.37399304533159,Open,Open,Closed,Closed,Closed
599,19.96796827466319,72.42904391029975,Open,Closed,Closed,Closed,Closed
600,20.001303780964797,71.74966846462232,Open,Closed,Closed,Closed,Closed
601,20.034639287266405,74.41328379697067,Open,Open,Closed,Closed,Closed
602,20.067974793568013,76.3087861648324,Open,Open,Closed,Closed,Closed
603,20.10131029986962,76.08783019370019,Open,Open,Closed,Closed,Closed
604,20.13464580617123,75.1550031827264,Open,Open,Closed,Closed,Closed
605,20.167981312472836,75.75079903621943,Open,Open,Closed,Closed,Closed
606,20.201316818774444,71.98733408008442,Open,Closed,Closed,Closed,Closed
607,20.234652325076052,72.32259050426998,Open,Closed,Closed,Closed,Closed
608,20.26798783137766,73.6679708921527,Open,Open,Closed,Closed,Closed
609,20.301323337679268,77.26078879030217,Open,Open,Closed,Closed,Closed
610,20.334658843980876,74.90621453080368,Open,Open,Closed,Closed,Closed
611,20.367994350282483,76.66203470090676,Open,Open,Closed,Closed,Closed
612,20.401329856584095,75.92041206238852,Open,Open,Closed,Closed,Closed
613,20.434665362885703,76.04341487849595,Open,Open,Closed,Closed,Closed
614,20.46800086918731,77.19397936996492,Open,Open,Closed,Closed,Closed
615,20.50133637548892,76.94474668589271,Open,Open,Closed,Closed,Closed
616,20.534671881790526,74.68941924493227,Open,Open,Closed,Closed,Closed
617,20.568007388092138,76.0322414338234,Open,Open,Closed,Closed,Closed
618,20.601342894393746,74.12977130569666,Open,Open,Closed,Closed,Closed
619,20.63467840069535,75.96644968751869,Open,Open,Closed,Closed,Closed
620,20.66801390699696,78.34215533692498,Open,Open,Closed,Closed,Closed
621,20.70134941329857,78.81044291820965,Open,Open,Closed,Closed,Closed
622,20.734684919600173,80.26287584129844,Open,Open,Closed,Closed,Closed
623,20.76802042590178,79.3916802244999,Open,Open,Closed,Closed,Closed
624,20.80135593220339,77.8176326759733,Open,Open,Closed,Closed,Closed
625,20.834691438504997,77.19578561009165,Open,Open,Closed,Closed,Closed
626,20.868026944806605,79.36246303887647,Open,Open,Closed,Closed,Closed
627,20.901362451108213,81.40802599813921,Open,Open,Open,Closed,Closed
628,20.93469795740982,79.46178782675733,Open,Open,Closed,Closed,Closed
629,20.96803346371143,80.24967805818136,Open,Open,Closed,Closed,Closed
630,21.001368970013036,80.66016338487081,Open,Open,Open,Closed,Closed
631,21.034704476314644,77.55555788848898,Open,Open,Closed,Closed,Closed
632,21.068039982616252,76.10215816891292,Open,Open,Closed,Closed,Closed
633,21.10137548891786,74.64812908934081,Open,Open,Closed,Closed,Closed
634,21.134710995219468,74.03855411270084,Open,Open,Closed,Closed,Closed
635,21.168046501521076,74.36832478663642,Open,Open,Closed,Closed,Closed
636,21.201382007822684,75.14549478067431,Open,Open,Closed,Closed,Closed
637,21.23471751412429,76.27796949010695,Open,Open,Closed,Closed,Closed
638,21.2680530204259,76.92516141056339,Open,Open,Closed,Closed,Closed
639,21.30138852672751,78.95866462057327,Open,Open,Closed,Closed,Closed
640,21.33472403302912,80.6718325917307,Open,Open,Open,Closed,Closed
641,21.368059539330726,81.94365620612817,Open,Open,Open,Closed,Closed
642,21.401395045632334,86.41108145303393,Open,Open,Open,Closed,Closed
643,21.434730551933946,84.03620171483476,Open,Open,Open,Closed,Closed
644,21.46806605823555,86.38385133939269,Open,Open,Open,Closed,Closed
645,21.50140156453716,81.09431637801579,Open,Open,Open,Closed,Closed
646,21.53473707083877,80.83354810594238,Open,Open,Open,Closed,Closed
647,21.568072577140377,75.1472472082825,Open,Open,Closed,Closed,Closed
648,21.60140808344198,77.14828320203148,Open,Open,Closed,Closed,Closed
649,21.63474358974359,79.26833207146444,Open,Open,Closed,Closed,Closed
650,21.668079096045197,75.96008487958969,Open,Open,Closed,Closed,Closed
651,21.701414602346805,75.32278565676035,Open,Open,Closed,Closed,Closed
652,21.734750108648413,74.7134345053929,Open,Open,Closed,Closed,Closed
653,21.76808561495002,75.81191498111019,Open,Open,Closed,Closed,Closed
654,21.80142112125163,76.05599709220203,Open,Open,Closed,Closed,Closed
655,21.834756627553237,76.37742883967672,Open,Open,Closed,Closed,Closed
656,21.868092133854844,77.83724815660392,Open,Open,Closed,Closed,Closed
657,21.901427640156452,75.83314269918719,Open,Open,Closed,Closed,Closed
658,21.93476314645806,77.32079569918875,Open,Open,Closed,Closed,Closed
659,21.968098652759668,78.1842677807705,Open,Open,Closed,Closed,Closed
660,22.001434159061276,76.74899249097814,Open,Open,Closed,Closed,Closed
661,22.034769665362884,78.38981968070286,Open,Open,Closed,Closed,Closed
662,22.06810517166449,75.96644968751869,Open,Open,Closed,Closed,Closed
663,22.1014406779661,76.37745557222348,Open,Open,Closed,Closed,Closed
664,22.134776184267707,77.21728007226281,Open,Open,Closed,Closed,Closed
665,22.168111690569315,76.94678872939889,Open,Open,Closed,Closed,Closed
666,22.201447196870923,75.81470861547896,Open,Open,Closed,Closed,Closed
667,22.234782703172534,79.23243488786865,Open,Open,Closed,Closed,Closed
668,22.268118209474142,76.57377131453467,Open,Open,Closed,Closed,Closed
669,22.30145371577575,78.79745953667992,Open,Open,Closed,Closed,Closed
670,22.33478922207736,76.5360651881388,Open,Open,Closed,Closed,Closed
671,22.36812472837897,77.18443244136725,Open,Open,Closed,Closed,Closed
672,22.401460234680577,77.30060135829592,Open,Open,Closed,Closed,Closed
673,22.43479574098218,78.15351590809192,Open,Open,Closed,Closed,Closed
674,22.46813124728379,79.36246303887647,Open,Open,Closed,Closed,Closed
675,22.501466753585397,79.09361695124375,Open,Open,Closed,Closed,Closed
676,22.534802259887005,79.72928147247535,Open,Open,Closed,Closed,Closed
677,22.568137766188613,79.55662380924782,Open,Open,Closed,Closed,Closed
678,22.60147327249022,79.25718028239234,Open,Open,Closed,Closed,Closed
679,22.63480877879183,77.59049259011542,Open,Open,Closed,Closed,Closed
680,22.668144285093437,81.17867195549368,Open,Open,Open,Closed,Closed
681,22.701479791395045,79.48074202839406,Open,Open,Closed,Closed,Closed
682,22.734815297696652,80.40851949902716,Open,Open,Closed,Closed,Closed
683,22.76815080399826,79.9079485808763,Open,Open,Closed,Closed,Closed
684,22.801486310299868,85.21660923003088,Open,Open,Open,Closed,Closed
685,22.834821816601476,79.80332181748796,Open,Open,Closed,Closed,Closed
686,22.868157322903084,81.45670980618597,Open,Open,Open,Closed,Closed
687,22.90149282920469,78.82858010075364,Open,Open,Closed,Closed,Closed
688,22.9348283355063,81.51634660545875,Open,Open,Open,Closed,Closed
689,22.968163841807907,79.16225350319598,Open,Open,Closed,Closed,Closed
690,23.001499348109515,80.24073712958875,Open,Open,Closed,Closed,Closed
691,23.034834854411123,80.2165202010994,Open,Open,Closed,Closed,Closed
692,23.06817036071273,79.3041719542245,Open,Open,Closed,Closed,Closed
693,23.10150586701434,79.78415691123485,Open,Open,Closed,Closed,Closed
694,23.13484137331595,77.80680219357512,Open,Open,Closed,Closed,Closed
695,23.16817687961756,79.98009524930055,Open,Open,Closed,Closed,Closed
696,23.20151238591917,79.26891972121557,Open,Open,Closed,Closed,Closed
697,23.234847892220778,80.12071649688326,Open,Open,Closed,Closed,Closed
698,23.268183398522385,79.06110312990077,Open,Open,Closed,Closed,Closed
699,23.30151890482399,78.04263530887457,Open,Open,Closed,Closed,Closed
700,23.3348544111256,79.05475345286848,Open,Open,Closed,Closed,Closed
701,23.368189917427205,78.21071101890462,Open,Open,Closed,Closed,Closed
702,23.401525423728813,75.97626061606309,Open,Open,Closed,Closed,Closed
703,23.43486093003042,77.10393538813216,Open,Open,Closed,Closed,Closed
704,23.46819643633203,77.90351154986575,Open,Open,Closed,Closed,Closed
705,23.501531942633637,75.9455248141043,Open,Open,Closed,Closed,Closed
706,23.534867448935245,77.08185557452299,Open,Open,Closed,Closed,Closed
707,23.568202955236853,76.52848693469707,Open,Open,Closed,Closed,Closed
708,23.60153846153846,77.64612354157995,Open,Open,Closed,Closed,Closed
709,23.63487396784007,76.19247904063208,Open,Open,Closed,Closed,Closed
710,23.668209474141676,78.6868879515659,Open,Open,Closed,Closed,Closed
711,23.701544980443284,78.29455265819088,Open,Open,Closed,Closed,Closed
712,23.734880486744892,77.86465845698417,Open,Open,Closed,Closed,Closed
713,23.7682159930465,76.30938378700571,Open,Open,Closed,Closed,Closed
714,23.801551499348108,73.97530779666276,Open,Open,Closed,Closed,Closed
715,23.834887005649716,76.27722718629465,Open,Open,Closed,Closed,Closed
716,23.868222511951323,74.87723290283196,Open,Open,Closed,Closed,Closed
717,23.90155801825293,76.84986809283924,Open,Open,Closed,Closed,Closed
718,23.93489352455454,76.81107867479467,Open,Open,Closed,Closed,Closed
719,23.968229030856147,79.12665768520091,Open,Open,Closed,Closed,Closed
720,24.001564537157755,76.91949782033524,Open,Open,Closed,Closed,Closed
721,24.034900043459366,78.79952718411874,Open,Open,Closed,Closed,Closed
722,24.068235549760978,78.21898357580899,Open,Open,Closed,Closed,Closed
723,24.101571056062586,81.55788496045267,Open,Open,Open,Closed,Closed
724,24.13490656236419,85.56806052247535,Open,Open,Open,Closed,Closed
725,24.1682420686658,92.60770498268532,Open,Open,Open,Open,Closed
726,24.20157757496741,80.89934151790555,Open,Open,Open,Closed,Closed
727,24.234913081269013,93.36163729463804,Open,Open,Open,Open,Closed
728,24.26824858757062,89.19769504113265,Open,Open,Open,Open,Closed
729,24.30158409387223,83.86903216330754,Open,Open,Open,Closed,Closed
730,24.334919600173837,86.5510134362915,Open,Open,Open,Closed,Closed
731,24.368255106475445,90.64731039794384,Open,Open,Open,Open,Closed
732,24.401590612777053,90.89832751571754,Open,Open,Open,Open,Closed
733,24.43492611907866,88.81297395503003,Open,Open,Open,Open,Closed
734,24.46826162538027,81.3848530641668,Open,Open,Open,Closed,Closed
735,24.501597131681876,81.8604730396258,Open,Open,Open,Closed,Closed
736,24.534932637983484,77.68140648835515,Open,Open,Closed,Closed,Closed
737,24.568268144285092,82.70957094842794,Open,Open,Open,Closed,Closed
738,24.6016036505867,81.22344027552931,Open,Open,Open,Closed,Closed
739,24.634939156888308,75.08342384491752,Open,Open,Closed,Closed,Closed
740,24.668274663189916,76.68090321472368,Open,Open,Closed,Closed,Closed
741,24.701610169491524,74.07216086859651,Open,Open,Closed,Closed,Closed
742,24.73494567579313,86.0950281174356,Open,Open,Open,Closed,Closed
743,24.76828118209474,77.65697491171413,Open,Open,Closed,Closed,Closed
744,24.801616688396347,69.81744616984126,Open,Closed,Closed,Closed,Closed
745,24.834952194697955,69.79442374549826,Open,Closed,Closed,Closed,Closed
746,24.868287700999563,73.43316956491286,Open,Open,Closed,Closed,Closed
747,24.90162320730117,72.8648196045667,Open,Closed,Closed,Closed,Closed
748,24.934958713602786,72.89916234268632,Open,Closed,Closed,Closed,Closed
749,24.96829421990439,72.16849938212712,Open,Closed,Closed,Closed,Closed
750,25.001629726206,72.46272802322792,Open,Closed,Closed,Closed,Closed
751,25.03496523250761,72.50564620138829,Open,Closed,Closed,Closed,Closed
752,25.068300738809217,71.72371731491037,Open,Closed,Closed,Closed,Closed
