frame,timestamp,anchor_to_nose,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
379,12.63415688830943,132.24465121677736,Open,Open,Open,Closed,Closed
380,12.667492394611038,131.4908855772905,Open,Open,Open,Closed,Closed
381,12.700827900912646,131.09330872317796,Open,Open,Open,Closed,Closed
382,12.734163407214254,128.2050739304329,Open,Open,Open,Closed,Closed
383,12.767498913515862,129.28368499620808,Open,Open,Open,Closed,Closed
384,12.80083441981747,127.22205466709109,Open,Open,Closed,Closed,Closed
385,12.834169926119078,131.35699881285217,Open,Open,Open,Closed,Closed
386,12.867505432420684,131.0932920940894,Open,Open,Open,Closed,Closed
387,12.900840938722292,135.71673616028897,Open,Open,Open,Closed,Closed
388,12.934176445023905,136.96498026092445,Open,Open,Open,Closed,Closed
389,12.96751195132551,143.99212724344463,Open,Open,Open,Open,Closed
390,13.00084745762712,140.50925238061944,Open,Open,Open,Open,Closed
391,13.034182963928728,139.98010282132148,Open,Open,Open,Open,Closed
392,13.067518470230334,136.19661842025843,Open,Open,Open,Closed,Closed
393,13.100853976531942,135.90736381997482,Open,Open,Open,Closed,Closed
394,13.13418948283355,135.40721224747054,Open,Open,Open,Closed,Closed
395,13.167524989135158,133.83837597589,Open,Open,Open,Closed,Closed
396,13.200860495436766,133.2084460480992,Open,Open,Open,Closed,Closed
397,13.234196001738374,127.64283470303972,Open,Open,Closed,Closed,Closed
398,13.267531508039982,129.4015995775842,Open,Open,Open,Closed,Closed
399,13.30086701434159,127.24564816636396,Open,Open,Closed,Closed,Closed
400,13.334202520643196,127.30743686064932,Open,Open,Closed,Closed,Closed
401,13.367538026944809,126.82896334867706,Open,Open,Closed,Closed,Closed
402,13.400873533246417,126.50437760499264,Open,Open,Closed,Closed,Closed
403,13.434209039548024,125.00576413133912,Open,Open,Closed,Closed,Closed
404,13.46754454584963,124.106623425345,Open,Open,Closed,Closed,Closed
405,13.500880052151238,120.61217469614068,Open,Open,Closed,Closed,Closed
406,13.534215558452846,118.38486531648503,Open,Closed,Closed,Closed,Closed
407,13.567551064754454,121.21422662096457,Open,Open,Closed,Closed,Closed
408,13.600886571056062,120.8252603318456,Open,Open,Closed,Closed,Closed
409,13.63422207735767,133.29963173933763,Open,Open,Open,Closed,Closed
410,13.667557583659278,133.17453293989365,Open,Open,Open,Closed,Closed
411,13.700893089960886,144.23383107567258,Open,Open,Open,Open,Closed
412,13.734228596262492,148.5417694286481,Open,Open,Open,Open,Open
413,13.7675641025641,144.2647182085559,Open,Open,Open,Open,Closed
414,13.80089960886571,135.4806416207844,Open,Open,Open,Closed,Closed
415,13.83423511516732,136.71422241112123,Open,Open,Open,Closed,Closed
416,13.867570621468928,135.86050543999153,Open,Open,Open,Closed,Closed
417,13.900906127770536,134.02838272956728,Open,Open,Open,Closed,Closed
418,13.934241634072142,133.70818661180002,Open,Open,Open,Closed,Closed
419,13.96757714037375,132.45493261449053,Open,Open,Open,Closed,Closed
420,14.000912646675358,135.85487180996526,Open,Open,Open,Closed,Closed
421,14.034248152976966,133.72089304545645,Open,Open,Open,Closed,Closed
422,14.067583659278574,135.54605916586553,Open,Open,Open,Closed,Closed
423,14.100919165580182,131.77844640527098,Open,Open,Open,Closed,Closed
424,14.13425467188179,128.3492408847725,Open,Open,Open,Closed,Closed
425,14.167590178183396,131.02919086053765,Open,Open,Open,Closed,Closed
426,14.200925684485004,131.00394938145172,Open,Open,Open,Closed,Closed
427,14.234261190786611,129.06702332547414,Open,Open,Open,Closed,Closed
428,14.26759669708822,128.81307838526098,Open,Open,Open,Closed,Closed
429,14.30093220338983,128.7912882460823,Open,Open,Open,Closed,Closed
430,14.33426770969144,124.85817535747968,Open,Open,Closed,Closed,Closed
431,14.367603215993046,122.08408734133675,Open,Open,Closed,Closed,Closed
432,14.400938722294654,125.62129341277338,Open,Open,Closed,Closed,Closed
433,14.434274228596262,124.22674514522888,Open,Open,Closed,Closed,Closed
434,14.46760973489787,129.79121081091563,Open,Open,Open,Closed,Closed
435,14.500945241199478,131.91756335452033,Open,Open,Open,Closed,Closed
436,14.534280747501086,134.63573977497174,Open,Open,Open,Closed,Closed
437,14.567616253802694,137.59987369416808,Open,Open,Open,Open,Closed
438,14.600951760104302,132.49877605552427,Open,Open,Open,Closed,Closed
439,14.63428726640591,140.27879154970373,Open,Open,Open,Open,Closed
440,14.667622772707515,131.78866316250492,Open,Open,Open,Closed,Closed
441,14.700958279009123,136.564830754958,Open,Open,Open,Closed,Closed
442,14.734293785310737,131.3399656448326,Open,Open,Open,Closed,Closed
443,14.767629291612344,130.08840142452416,Open,Open,Open,Closed,Closed
444,14.80096479791395,130.5537576781559,Open,Open,Open,Closed,Closed
445,14.834300304215558,132.19748477585574,Open,Open,Open,Closed,Closed
446,14.867635810517166,130.46596865405797,Open,Open,Open,Closed,Closed
447,14.900971316818774,130.34093332256708,Open,Open,Open,Closed,Closed
448,14.934306823120382,131.4836173457222,Open,Open,Open,Closed,Closed
449,14.96764232942199,132.58903802803218,Open,Open,Open,Closed,Closed
450,15.000977835723598,129.07399320833795,Open,Open,Open,Closed,Closed
451,15.034313342025206,130.8657052640196,Open,Open,Open,Closed,Closed
452,15.067648848326812,133.35570718487014,Open,Open,Open,Closed,Closed
453,15.10098435462842,133.42930863168536,Open,Open,Open,Closed,Closed
454,15.13431986093003,126.42657570053996,Open,Open,Closed,Closed,Closed
455,15.167655367231635,127.00888236810226,Open,Open,Closed,Closed,Closed
456,15.200990873533248,124.85561914771526,Open,Open,Closed,Closed,Closed
457,15.234326379834854,125.92157394903946,Open,Open,Closed,Closed,Closed
458,15.267661886136462,125.55031263463482,Open,Open,Closed,Closed,Closed
459,15.30099739243807,120.74916987006742,Open,Open,Closed,Closed,Closed
460,15.334332898739678,116.38458661841436,Open,Closed,Closed,Closed,Closed
461,15.367668405041286,113.04759435291584,Open,Closed,Closed,Closed,Closed
462,15.401003911342894,118.10475956292584,Open,Closed,Closed,Closed,Closed
463,15.434339417644502,118.27797297463124,Open,Closed,Closed,Closed,Closed
464,15.46767492394611,123.59768717721272,Open,Open,Closed,Closed,Closed
465,15.501010430247716,124.94905011488446,Open,Open,Closed,Closed,Closed
466,15.534345936549323,121.79541698383704,Open,Open,Closed,Closed,Closed
467,15.567681442850931,117.60050801301053,Open,Closed,Closed,Closed,Closed
468,15.60101694915254,143.67129073724635,Open,Open,Open,Open,Closed
469,15.63435245545415,135.7026388353126,Open,Open,Open,Closed,Closed
470,15.66768796175576,138.66158289896993,Open,Open,Open,Open,Closed
471,15.701023468057366,133.14651261953614,Open,Open,Open,Closed,Closed
472,15.734358974358974,133.2113520371569,Open,Open,Open,Closed,Closed
473,15.767694480660582,134.08670471758455,Open,Open,Open,Closed,Closed
474,15.80102998696219,134.41726820871355,Open,Open,Open,Closed,Closed
475,15.834365493263798,134.1416570320121,Open,Open,Open,Closed,Closed
476,15.867700999565406,130.94356730714006,Open,Open,Open,Closed,Closed
477,15.901036505867014,128.45329914269547,Open,Open,Open,Closed,Closed
478,15.93437201216862,125.88053821099396,Open,Open,Closed,Closed,Closed
479,15.96770751847023,124.80808397510512,Open,Open,Closed,Closed,Closed
480,16.00104302477184,125.32338559080829,Open,Open,Closed,Closed,Closed
481,16.034378531073447,121.7406650383068,Open,Open,Closed,Closed,Closed
482,16.067714037375055,119.80868535488082,Open,Open,Closed,Closed,Closed
483,16.101049543676663,115.96853097062822,Open,Closed,Closed,Closed,Closed
484,16.13438504997827,118.33283848520392,Open,Closed,Closed,Closed,Closed
485,16.16772055627988,121.98484014272496,Open,Open,Closed,Closed,Closed
486,16.201056062581486,122.55106804189816,Open,Open,Closed,Closed,Closed
487,16.234391568883094,131.2049660364837,Open,Open,Open,Closed,Closed
488,16.267727075184702,134.2571951596937,Open,Open,Open,Closed,Closed
489,16.30106258148631,139.30271240755175,Open,Open,Open,Open,Closed
490,16.334398087787918,137.15393597337385,Open,Open,Open,Closed,Closed
491,16.367733594089525,134.77265358062732,Open,Open,Open,Closed,Closed
492,16.401069100391133,132.01631230875046,Open,Open,Open,Closed,Closed
493,16.43440460669274,131.36106532212744,Open,Open,Open,Closed,Closed
494,16.46774011299435,135.2870024491959,Open,Open,Open,Closed,Closed
495,16.501075619295957,135.3049848373721,Open,Open,Open,Closed,Closed
496,16.534411125597565,138.330737712401,Open,Open,Open,Open,Closed
497,16.567746631899173,137.3752480675333,Open,Open,Open,Open,Closed
498,16.60108213820078,136.32875227582014,Open,Open,Open,Closed,Closed
499,16.63441764450239,134.85781079911897,Open,Open,Open,Closed,Closed
500,16.667753150803996,131.58097706677037,Open,Open,Open,Closed,Closed
501,16.701088657105604,128.45329914269547,Open,Open,Open,Closed,Closed
502,16.734424163407212,131.6328930373731,Open,Open,Open,Closed,Closed
503,16.767759669708823,127.61473562528852,Open,Open,Closed,Closed,Closed
504,16.80109517601043,127.62167828868247,Open,Open,Closed,Closed,Closed
505,16.83443068231204,126.72379061050826,Open,Open,Closed,Closed,Closed
506,16.867766188613647,123.81757035225692,Open,Open,Closed,Closed,Closed
507,16.901101694915255,126.4272238129933,Open,Open,Closed,Closed,Closed
508,16.934437201216863,127.46359809899272,Open,Open,Closed,Closed,Closed
509,16.96777270751847,127.16937219224418,Open,Open,Closed,Closed,Closed
510,17.00110821382008,128.3069229529728,Open,Open,Open,Closed,Closed
511,17.034443720121686,131.00669382663023,Open,Open,Open,Closed,Closed
512,17.067779226423294,137.46273818905735,Open,Open,Open,Open,Closed
513,17.101114732724902,135.5003437841463,Open,Open,Open,Closed,Closed
514,17.13445023902651,137.15987981849702,Open,Open,Open,Closed,Closed
515,17.167785745328118,131.7510002393861,Open,Open,Open,Closed,Closed
516,17.201121251629726,132.85296899791987,Open,Open,Open,Closed,Closed
517,17.234456757931333,133.9400554647373,Open,Open,Open,Closed,Closed
518,17.26779226423294,135.18977080376573,Open,Open,Open,Closed,Closed
519,17.30112777053455,136.7204808565412,Open,Open,Open,Closed,Closed
520,17.334463276836157,136.10092626178985,Open,Open,Open,Closed,Closed
521,17.367798783137765,133.65433490190344,Open,Open,Open,Closed,Closed
522,17.401134289439373,134.23825790259258,Open,Open,Open,Closed,Closed
523,17.43446979574098,134.3346796000402,Open,Open,Open,Closed,Closed
524,17.46780530204259,131.52398625193797,Open,Open,Open,Closed,Closed
525,17.501140808344196,133.24470774448403,Open,Open,Open,Closed,Closed
526,17.534476314645804,131.08524655751404,Open,Open,Open,Closed,Closed
527,17.567811820947412,133.42293136984736,Open,Open,Open,Closed,Closed
528,17.60114732724902,130.19805157103144,Open,Open,Open,Closed,Closed
529,17.634482833550628,124.58619255835713,Open,Open,Closed,Closed,Closed
530,17.667818339852236,123.49294938004816,Open,Open,Closed,Closed,Closed
531,17.701153846153847,124.89873169079132,Open,Open,Closed,Closed,Closed
532,17.734489352455455,121.90346561605134,Open,Open,Closed,Closed,Closed
533,17.767824858757063,127.60277510113484,Open,Open,Closed,Closed,Closed
534,17.80116036505867,129.6624744965268,Open,Open,Open,Closed,Closed
535,17.83449587136028,130.96363492239894,Open,Open,Open,Closed,Closed
536,17.867831377661886,135.83319716192668,Open,Open,Open,Closed,Closed
537,17.901166883963494,135.82739449629022,Open,Open,Open,Closed,Closed
538,17.934502390265102,135.0461943480593,Open,Open,Open,Closed,Closed
539,17.96783789656671,137.24463999364716,Open,Open,Open,Open,Closed
540,18.001173402868318,136.64907300553494,Open,Open,Open,Closed,Closed
541,18.03450890916993,132.91443786274405,Open,Open,Open,Closed,Closed
542,18.067844415471537,132.9153885360306,Open,Open,Open,Closed,Closed
543,18.10117992177314,137.8704393098792,Open,Open,Open,Open,Closed
544,18.13451542807475,139.69404000311215,Open,Open,Open,Open,Closed
545,18.167850934376357,135.8074035205983,Open,Open,Open,Closed,Closed
546,18.201186440677965,135.5500595207614,Open,Open,Open,Closed,Closed
547,18.234521946979573,132.17076532251969,Open,Open,Open,Closed,Closed
548,18.26785745328118,128.8415007301027,Open,Open,Open,Closed,Closed
549,18.30119295958279,128.98387707993618,Open,Open,Open,Closed,Closed
550,18.334528465884397,130.80398692942737,Open,Open,Open,Closed,Closed
551,18.367863972186004,126.7285446030721,Open,Open,Closed,Closed,Closed
552,18.401199478487612,127.67393240369312,Open,Open,Closed,Closed,Closed
553,18.43453498478922,125.73612054575304,Open,Open,Closed,Closed,Closed
554,18.467870491090828,125.9808918564414,Open,Open,Closed,Closed,Closed
555,18.501205997392436,125.41957298494766,Open,Open,Closed,Closed,Closed
556,18.534541503694044,122.42007254600011,Open,Open,Closed,Closed,Closed
557,18.56787700999565,124.282866138442,Open,Open,Closed,Closed,Closed
558,18.601212516297263,122.87764863369648,Open,Open,Closed,Closed,Closed
559,18.63454802259887,126.19108923591168,Open,Open,Closed,Closed,Closed
560,18.66788352890048,130.89854083886615,Open,Open,Open,Closed,Closed
561,18.701219035202087,139.63319281895144,Open,Open,Open,Open,Closed
562,18.734554541503694,135.90045588916337,Open,Open,Open,Closed,Closed
563,18.767890047805302,131.90625430960222,Open,Open,Open,Closed,Closed
564,18.80122555410691,132.6439948791691,Open,Open,Open,Closed,Closed
565,18.83456106040852,131.38379836928382,Open,Open,Open,Closed,Closed
566,18.86789656671013,133.30995535059293,Open,Open,Open,Closed,Closed
567,18.901232073011737,137.4704553175762,Open,Open,Open,Open,Closed
568,18.93456757931334,137.733404745038,Open,Open,Open,Open,Closed
569,18.96790308561495,138.45400594120252,Open,Open,Open,Open,Closed
570,19.001238591916557,130.10688312056683,Open,Open,Open,Closed,Closed
571,19.034574098218165,130.65651421058243,Open,Open,Open,Closed,Closed
572,19.067909604519773,126.40673359687956,Open,Open,Closed,Closed,Closed
573,19.10124511082138,128.96249604613644,Open,Open,Open,Closed,Closed
574,19.13458061712299,124.91552403799189,Open,Open,Closed,Closed,Closed
575,19.167916123424597,125.15604262932028,Open,Open,Closed,Closed,Closed
576,19.201251629726205,125.4841853483138,Open,Open,Closed,Closed,Closed
577,19.234587136027812,123.50106801705346,Open,Open,Closed,Closed,Closed
578,19.26792264232942,124.20709267512724,Open,Open,Closed,Closed,Closed
579,19.301258148631028,125.2708490989821,Open,Open,Closed,Closed,Closed
580,19.334593654932636,125.19078615248576,Open,Open,Closed,Closed,Closed
581,19.367929161234244,123.07207605924994,Open,Open,Closed,Closed,Closed
582,19.40126466753585,124.4829471543404,Open,Open,Closed,Closed,Closed
583,19.43460017383746,124.05914250205092,Open,Open,Closed,Closed,Closed
584,19.467935680139068,128.35216378853113,Open,Open,Open,Closed,Closed
585,19.50127118644068,129.68175496166367,Open,Open,Open,Closed,Closed
586,19.534606692742287,124.35860311019164,Open,Open,Closed,Closed,Closed
587,19.567942199043895,128.8945207458998,Open,Open,Open,Closed,Closed
588,19.601277705345503,126.23990347713354,Open,Open,Closed,Closed,Closed
589,19.63461321164711,132.0429711355989,Open,Open,Open,Closed,Closed
590,19.66794871794872,129.7317591976735,Open,Open,Open,Closed,Closed
591,19.70128422425033,126.79366119312468,Open,Open,Closed,Closed,Closed
592,19.734619730551938,125.70244884601854,Open,Open,Closed,Closed,Closed
593,19.767955236853545,129.33558165089573,Open,Open,Open,Closed,Closed
594,19.80129074315515,129.0831216601727,Open,Open,Open,Closed,Closed
595,19.83462624945676,133.9281577862215,Open,Open,Open,Closed,Closed
596,19.867961755758365,131.93272041791687,Open,Open,Open,Closed,Closed
597,19.901297262059973,137.19651783179705,Open,Open,Open,Open,Closed
598,19.93463276836158,134.82271980274686,Open,Open,Open,Closed,Closed
599,19.96796827466319,131.67505202672237,Open,Open,Open,Closed,Closed
600,20.001303780964797,131.00832380202797,Open,Open,Open,Closed,Closed
601,20.034639287266405,128.16397722664152,Open,Open,Open,Closed,Closed
602,20.067974793568013,128.5632621230092,Open,Open,Open,Closed,Closed
603,20.10131029986962,128.30296045424103,Open,Open,Open,Closed,Closed
604,20.13464580617123,126.53867268621909,Open,Open,Closed,Closed,Closed
605,20.167981312472836,126.56677142876832,Open,Open,Closed,Closed,Closed
606,20.201316818774444,125.30477808039106,Open,Open,Closed,Closed,Closed
607,20.234652325076052,123.24438116245896,Open,Open,Closed,Closed,Closed
608,20.26798783137766,122.83764829510032,Open,Open,Closed,Closed,Closed
609,20.301323337679268,129.226078900946,Open,Open,Open,Closed,Closed
610,20.334658843980876,124.7255467233859,Open,Open,Closed,Closed,Closed
611,20.367994350282483,127.331559928295,Open,Open,Closed,Closed,Closed
612,20.401329856584095,125.41172315363238,Open,Open,Closed,Closed,Closed
613,20.434665362885703,125.64974446627082,Open,Open,Closed,Closed,Closed
614,20.46800086918731,128.11301197838662,Open,Open,Open,Closed,Closed
615,20.50133637548892,128.51560628780803,Open,Open,Open,Closed,Closed
616,20.534671881790526,123.51623483074955,Open,Open,Closed,Closed,Closed
617,20.568007388092138,127.84760711577115,Open,Open,Closed,Closed,Closed
618,20.601342894393746,124.00572378119308,Open,Open,Closed,Closed,Closed
619,20.63467840069535,127.81746874486846,Open,Open,Closed,Closed,Closed
620,20.66801390699696,129.70128616033594,Open,Open,Open,Closed,Closed
621,20.70134941329857,130.0075503217418,Open,Open,Open,Closed,Closed
622,20.734684919600173,133.7186292063513,Open,Open,Open,Closed,Closed
623,20.76802042590178,133.1075083369206,Open,Open,Open,Closed,Closed
624,20.80135593220339,129.74578963055697,Open,Open,Open,Closed,Closed
625,20.834691438504997,131.88952757009952,Open,Open,Open,Closed,Closed
626,20.868026944806605,132.75859772065044,Open,Open,Open,Closed,Closed
627,20.901362451108213,135.93916532820992,Open,Open,Open,Closed,Closed
628,20.93469795740982,135.6526902537666,Open,Open,Open,Closed,Closed
629,20.96803346371143,132.09010141911693,Open,Open,Open,Closed,Closed
630,21.001368970013036,134.808792209685,Open,Open,Open,Closed,Closed
631,21.034704476314644,134.10057540298288,Open,Open,Open,Closed,Closed
632,21.068039982616252,132.42657152844902,Open,Open,Open,Closed,Closed
633,21.10137548891786,131.31701391910957,Open,Open,Open,Closed,Closed
634,21.134710995219468,133.97836107763757,Open,Open,Open,Closed,Closed
635,21.168046501521076,134.14761333604685,Open,Open,Open,Closed,Closed
636,21.201382007822684,135.19336491799322,Open,Open,Open,Closed,Closed
637,21.23471751412429,135.42385694900383,Open,Open,Open,Closed,Closed
638,21.2680530204259,135.71464749518293,Open,Open,Open,Closed,Closed
639,21.30138852672751,138.43521124436256,Open,Open,Open,Open,Closed
640,21.33472403302912,140.31547484925116,Open,Open,Open,Open,Closed
641,21.368059539330726,140.25857994844,Open,Open,Open,Open,Closed
642,21.401395045632334,145.3760682495185,Open,Open,Open,Open,Closed
643,21.434730551933946,143.0257447929434,Open,Open,Open,Open,Closed
644,21.46806605823555,145.45346443684622,Open,Open,Open,Open,Closed
645,21.50140156453716,137.58273017936574,Open,Open,Open,Open,Closed
646,21.53473707083877,138.81565971770522,Open,Open,Open,Open,Closed
647,21.568072577140377,133.1584310033272,Open,Open,Open,Closed,Closed
648,21.60140808344198,130.26741775501412,Open,Open,Open,Closed,Closed
649,21.63474358974359,133.02387790794714,Open,Open,Open,Closed,Closed
650,21.668079096045197,127.94185488264934,Open,Open,Closed,Closed,Closed
651,21.701414602346805,128.22699177839132,Open,Open,Open,Closed,Closed
652,21.734750108648413,129.21531136620337,Open,Open,Open,Closed,Closed
653,21.76808561495002,129.10565664994573,Open,Open,Open,Closed,Closed
654,21.80142112125163,126.4639792370326,Open,Open,Closed,Closed,Closed
655,21.834756627553237,127.10715997068996,Open,Open,Closed,Closed,Closed
656,21.868092133854844,129.60072463345335,Open,Open,Open,Closed,Closed
657,21.901427640156452,127.30779514043758,Open,Open,Closed,Closed,Closed
658,21.93476314645806,126.80478465135825,Open,Open,Closed,Closed,Closed
659,21.968098652759668,127.81746874486846,Open,Open,Closed,Closed,Closed
660,22.001434159061276,128.1670894771927,Open,Open,Open,Closed,Closed
661,22.034769665362884,130.7202358246458,Open,Open,Open,Closed,Closed
662,22.06810517166449,128.82391350883512,Open,Open,Open,Closed,Closed
663,22.1014406779661,126.90253048410769,Open,Open,Closed,Closed,Closed
664,22.134776184267707,128.111888061619,Open,Open,Open,Closed,Closed
665,22.168111690569315,130.559408896778,Open,Open,Open,Closed,Closed
666,22.201447196870923,128.7367097959818,Open,Open,Open,Closed,Closed
667,22.234782703172534,131.0042177031059,Open,Open,Open,Closed,Closed
668,22.268118209474142,131.2573036597568,Open,Open,Open,Closed,Closed
669,22.30145371577575,128.72853900508557,Open,Open,Open,Closed,Closed
670,22.33478922207736,127.92133589598352,Open,Open,Closed,Closed,Closed
671,22.36812472837897,129.13747688866255,Open,Open,Open,Closed,Closed
672,22.401460234680577,131.75564871616632,Open,Open,Open,Closed,Closed
673,22.43479574098218,132.96387285952767,Open,Open,Open,Closed,Closed
674,22.46813124728379,131.991269723107,Open,Open,Open,Closed,Closed
675,22.501466753585397,131.13943811011922,Open,Open,Open,Closed,Closed
676,22.534802259887005,133.95973751610512,Open,Open,Open,Closed,Closed
677,22.568137766188613,134.81403870282824,Open,Open,Open,Closed,Closed
678,22.60147327249022,132.36401871881225,Open,Open,Open,Closed,Closed
679,22.63480877879183,131.78452508059354,Open,Open,Open,Closed,Closed
680,22.668144285093437,133.73358150010534,Open,Open,Open,Closed,Closed
681,22.701479791395045,132.563228772147,Open,Open,Open,Closed,Closed
682,22.734815297696652,136.3868799367365,Open,Open,Open,Closed,Closed
683,22.76815080399826,134.33436808747751,Open,Open,Open,Closed,Closed
684,22.801486310299868,138.7307219329212,Open,Open,Open,Open,Closed
685,22.834821816601476,132.3857215023407,Open,Open,Open,Closed,Closed
686,22.868157322903084,133.0609800026147,Open,Open,Open,Closed,Closed
687,22.90149282920469,132.12507831720342,Open,Open,Open,Closed,Closed
688,22.9348283355063,135.61338400048535,Open,Open,Open,Closed,Closed
689,22.968163841807907,135.06665741335917,Open,Open,Open,Closed,Closed
690,23.001499348109515,133.70557375823662,Open,Open,Open,Closed,Closed
691,23.034834854411123,133.48465698784963,Open,Open,Open,Closed,Closed
692,23.06817036071273,132.5531969279483,Open,Open,Open,Closed,Closed
693,23.10150586701434,133.4869871917362,Open,Open,Open,Closed,Closed
694,23.13484137331595,132.7019344139487,Open,Open,Open,Closed,Closed
695,23.16817687961756,136.1867978020893,Open,Open,Open,Closed,Closed
696,23.20151238591917,134.59387692564164,Open,Open,Open,Closed,Closed
697,23.234847892220778,135.69304332522762,Open,Open,Open,Closed,Closed
698,23.268183398522385,133.6782145627822,Open,Open,Open,Closed,Closed
699,23.30151890482399,132.03776751936945,Open,Open,Open,Closed,Closed
700,23.3348544111256,134.65376430769174,Open,Open,Open,Closed,Closed
701,23.368189917427205,131.67444157592234,Open,Open,Open,Closed,Closed
702,23.401525423728813,132.32730337863742,Open,Open,Open,Closed,Closed
703,23.43486093003042,130.99864913925495,Open,Open,Open,Closed,Closed
704,23.46819643633203,131.4878740128619,Open,Open,Open,Closed,Closed
705,23.501531942633637,129.38597395098662,Open,Open,Open,Closed,Closed
706,23.534867448935245,130.948256340594,Open,Open,Open,Closed,Closed
707,23.568202955236853,131.03529279000412,Open,Open,Open,Closed,Closed
708,23.60153846153846,129.86675608829665,Open,Open,Open,Closed,Closed
709,23.63487396784007,132.03776751936945,Open,Open,Open,Closed,Closed
710,23.668209474141676,129.6322755979716,Open,Open,Open,Closed,Closed
711,23.701544980443284,130.99864913925495,Open,Open,Open,Closed,Closed
712,23.734880486744892,130.51127686432932,Open,Open,Open,Closed,Closed
713,23.7682159930465,132.62267905590042,Open,Open,Open,Closed,Closed
714,23.801551499348108,128.0367469711682,Open,Open,Open,Closed,Closed
715,23.834887005649716,128.7777950170883,Open,Open,Open,Closed,Closed
716,23.868222511951323,130.6814469104453,Open,Open,Open,Closed,Closed
717,23.90155801825293,132.33770485653994,Open,Open,Open,Closed,Closed
718,23.93489352455454,132.16660298100294,Open,Open,Open,Closed,Closed
719,23.968229030856147,135.93176673426433,Open,Open,Open,Closed,Closed
720,24.001564537157755,133.19882266378528,Open,Open,Open,Closed,Closed
721,24.034900043459366,135.06649897147253,Open,Open,Open,Closed,Closed
722,24.068235549760978,135.1680886059242,Open,Open,Open,Closed,Closed
723,24.101571056062586,135.09851808203075,Open,Open,Open,Closed,Closed
724,24.13490656236419,145.38172725421063,Open,Open,Open,Open,Closed
725,24.1682420686658,149.7049230814372,Open,Open,Open,Open,Open
726,24.20157757496741,120.78628650821685,Open,Open,Closed,Closed,Closed
727,24.234913081269013,145.91637959681944,Open,Open,Open,Open,Closed
728,24.26824858757062,152.77561897474746,Open,Open,Open,Open,Open
729,24.30158409387223,143.05383923930128,Open,Open,Open,Open,Closed
730,24.334919600173837,149.7154249056932,Open,Open,Open,Open,Open
731,24.368255106475445,155.65931555142606,Open,Open,Open,Open,Open
732,24.401590612777053,153.5592115240464,Open,Open,Open,Open,Open
733,24.43492611907866,152.14318917138246,Open,Open,Open,Open,Open
734,24.46826162538027,146.37241494516633,Open,Open,Open,Open,Closed
735,24.501597131681876,146.820588192507,Open,Open,Open,Open,Open
736,24.534932637983484,137.12127183868668,Open,Open,Open,Closed,Closed
737,24.568268144285092,141.9045747236243,Open,Open,Open,Open,Closed
738,24.6016036505867,138.41136239805985,Open,Open,Open,Open,Closed
739,24.634939156888308,134.33250474617518,Open,Open,Open,Closed,Closed
740,24.668274663189916,138.3888160660942,Open,Open,Open,Open,Closed
741,24.701610169491524,136.47502590467218,Open,Open,Open,Closed,Closed
742,24.73494567579313,142.79734108830664,Open,Open,Open,Open,Closed
743,24.76828118209474,115.37934231950632,Open,Closed,Closed,Closed,Closed
744,24.801616688396347,102.49970430218984,Closed,Closed,Closed,Closed,Closed
745,24.834952194697955,136.73958339370938,Open,Open,Open,Closed,Closed
746,24.868287700999563,126.55485358604956,Open,Open,Closed,Closed,Closed
747,24.90162320730117,134.83588121378205,Open,Open,Open,Closed,Closed
748,24.934958713602786,131.20911747324146,Open,Open,Open,Closed,Closed
749,24.96829421990439,129.27820006115172,Open,Open,Open,Closed,Closed
750,25.001629726206,128.82203381980156,Open,Open,Open,Closed,Closed
751,25.03496523250761,127.75283246495356,Open,Open,Closed,Closed,Closed
752,25.068300738809217,126.10240597867936,Open,Open,Closed,Closed,Closed
753,25.10163624511082,126.14116241437142,Open,Open,Closed,Closed,Closed
754,25.13497175141243,128.00826389841308,Open,Open,Open,Closed,Closed
755,25.168307257714037,126.52238518519944,Open,Open,Closed,Closed,Closed
756,25.201642764015645,124.50984451486713,Open,Open,Closed,Closed,Closed
757,25.234978270317253,125.02725910666544,Open,Open,Closed,Closed,Closed
758,25.26831377661886,122.84171896092045,Open,Open,Closed,Closed,Closed
759,25.30164928292047,120.70953729054222,Open,Open,Closed,Closed,Closed
760,25.334984789222077,121.22033559870675,Open,Open,Closed,Closed,Closed
761,25.368320295523684,126.52776839962394,Open,Open,Closed,Closed,Closed
762,25.401655801825292,136.59581777411034,Open,Open,Open,Closed,Closed
763,25.4349913081269,133.5446062034273,Open,Open,Open,Closed,Closed
764,25.468326814428508,138.8805711787656,Open,Open,Open,Open,Closed
765,25.501662320730116,140.304144120925,Open,Open,Open,Open,Closed
766,25.534997827031724,138.77075712375947,Open,Open,Open,Open,Closed
767,25.56833333333333,137.8765100067708,Open,Open,Open,Open,Closed
768,25.60166883963494,131.5505916812982,Open,Open,Open,Closed,Closed
769,25.635004345936547,132.71822416204373,Open,Open,Open,Closed,Closed
770,25.668339852238155,132.72707525141757,Open,Open,Open,Closed,Closed
771,25.701675358539763,128.71752194861978,Open,Open,Open,Closed,Closed
772,25.73501086484137,133.71541196754572,Open,Open,Open,Closed,Closed
773,25.76834637114298,128.5633931478289,Open,Open,Open,Closed,Closed
774,25.801681877444587,128.06591690883812,Open,Open,Open,Closed,Closed
775,25.8350173837462,125.42236711328688,Open,Open,Closed,Closed,Closed
