frame,timestamp,behind_hand,p49_p51,p49_p59,p49_p62,p49_p68,p49_p52,p49_p63,p49_p67,p49_p58,p49_p9,p49_p34,p55_p53,p55_p57,p55_p64,p55_p66,p55_p52,p55_p63,p55_p67,p55_p58,p55_p9,p55_p34,p49_p55,p34_p52,p52_p63,p63_p67,p67_p58,p58_p9
214,7.133590854392299,False,88.05679985100527,78.54934754662193,81.2219182240853,78.10249675906654,106.36728820459794,102.0196059588548,99.24716620639605,100.24470060806208,182.12358441453978,137.43725841270262,65.29931086925804,70.51950084905593,62.16912416947821,64.07027391856539,83.16850365372699,82.73451516749222,85.0235261559999,91.92388155425118,179.47144619688115,120.88010589009261,184.2199772011711,68.06614430096654,15.297058540778355,9.486832980505138,25.317977802344327,128.2497563350512
215,7.1669253910950665,False,84.64632301523794,83.19254774317228,79.00632886041473,79.30952023559341,101.96568050084302,100.0199980003999,100.40418317978589,104.17773274553444,183.0027322200409,133.22537295875736,71.69379331573968,74.84650960465692,68.3593446428504,68.0,89.73850901368932,88.20430828479978,88.0056816347672,95.81753492967766,183.3303030052588,122.42957159118053,188.17013578142522,68.11754546370561,16.0312195418814,7.0,29.154759474226502,123.40583454602137
216,7.200259927797834,False,81.32035415564789,79.7057087039567,76.05918747922567,76.23647421018367,100.44899203078147,98.00510190801293,98.32598842625484,101.51354589413178,181.72781845386248,132.90974381135493,67.08203932499369,67.4166151627327,62.80127387243033,62.00806399170998,83.81527307120105,81.49846624323675,81.0,86.68333173107735,176.30087918101827,119.33147112141039,179.17868176767013,67.11929677819934,16.0312195418814,9.0,25.079872407968907,126.25371281669304
217,7.233594464500602,False,82.28000972289685,78.0,75.4254598925323,75.1065909225016,98.95453501482385,96.25487000666512,95.13148795220224,98.35141076771599,176.64937022248338,133.12400234367956,69.35416353759881,68.15423684555495,63.34824385884742,63.00793600809346,85.70297544426332,81.74350127074322,82.00609733428362,88.54377448471462,182.53766734567415,121.37956994486346,177.04519197086375,65.06919393998976,17.0,12.041594578792296,27.073972741361768,126.77539193392383
218,7.266929001203369,False,83.00602387778854,77.62087348130012,75.66372975210778,75.1065909225016,99.20181449953424,95.33624704172071,95.13148795220224,98.03060746521976,175.35392781457733,132.38202294873727,67.23094525588644,64.47480127925948,60.63827174318213,59.0,82.28000972289685,78.91767862779544,78.00640999302557,84.43340571124678,176.30087918101827,119.47384651043926,173.04623659588788,64.03124237432849,17.029386365926403,13.0,26.076809620810597,124.4869471069156
219,7.300263537906138,False,80.49844718999243,71.11258679024411,71.19691004531025,67.11929677819934,94.86832980505137,89.67719888578144,86.20904824900923,90.24965373894794,173.99425277864785,130.11533345459327,66.61080993352356,63.071388124885914,57.87054518492115,57.0087712549569,80.05623023850174,74.73285756613352,76.00657866263946,82.87339742040264,175.13708916160505,118.22436297142819,162.077142126828,61.07372593840988,19.026297590440446,17.26267650163207,27.073972741361768,124.32618388738553
220,7.333598074608905,False,78.81624198095213,61.326992425847855,64.19501538281614,59.135437767890075,90.33825324855468,81.25269226308751,76.05918747922567,79.37883848986453,157.47063218263906,127.7810627597063,66.48308055437865,55.54277630799526,53.71219600798314,51.35172830587107,77.38862965578342,70.21395872616783,70.178344238091,74.94664769020693,168.24089871371942,118.72657663724664,146.01369798755184,58.008620049092706,21.095023109728988,16.278820596099706,29.017236257093817,121.06196760337245
221,7.366932611311673,False,75.66372975210778,65.79513659838392,65.96969000988257,63.00793600809346,88.95504482602435,84.01190391843289,81.00617260431454,84.75848040166836,165.46298679765212,126.58988901172162,63.25345840347388,55.94640292279746,53.48831648126533,51.24451190127583,77.82673062643708,71.06335201775947,71.06335201775947,75.8946638440411,173.55690709389816,114.54693361238441,152.0526224699857,59.21148537234985,19.0,14.142135623730951,27.018512172212592,126.15070352558483
222,7.40026714801444,False,69.63476143421474,57.77542730261716,57.28001396647874,56.43580423808985,81.43709228600933,74.52516353554684,74.24284477308234,75.8946638440411,163.41358572652396,116.27553482998907,59.81638571495272,53.23532661682466,48.76474136094644,47.265209192385896,71.11258679024411,66.09841147864296,64.07027391856539,71.30918594402827,173.5194513592064,105.20931517693668,138.03260484392808,54.037024344425184,19.026297590440446,9.055385138137417,30.066592756745816,128.56126943990557
223,7.433601684717209,False,71.449282711585,50.99019513592785,57.245087125446844,49.64876634922564,80.77747210701756,71.78439941937245,66.37017402418047,69.6419413859206,154.983870128475,117.00427342623003,61.07372593840988,47.41307836451879,47.16990566028302,41.97618372363071,70.80254232723568,62.39390995922599,60.40695324215582,65.92419889539804,163.682619724881,108.04628637764465,126.0,51.03920062069938,19.026297590440446,16.1245154965971,32.01562118716424,121.69634341261039
224,7.466936221419976,False,71.449282711585,51.0,55.46169849544819,48.83646178829912,81.30190649671138,71.78439941937245,66.37017402418047,69.46221994724903,149.9399879951976,115.0,60.440052945046304,47.50789408087881,45.79301256742124,40.792156108742276,69.81403870282824,60.53924347066124,58.42088667591412,65.79513659838392,158.7765725792064,107.18675291284833,124.0,49.0,20.024984394500787,16.1245154965971,34.058772731852805,114.73883387938018
225,7.500270758122744,False,75.71657678474378,39.0,52.49761899362675,44.77722635447622,80.62257748298549,65.86349520030045,59.464274989274024,56.92099788303083,144.84474446799925,118.33849753989612,68.47627326307996,39.81205847478876,47.4236228055175,39.824615503479755,74.33034373659252,60.207972893961475,55.362442142665635,57.245087125446844,153.0261415575783,111.8257573191436,108.00462953040486,46.04345773288535,23.021728866442675,13.038404810405298,38.05259518088089,120.41594578792295
226,7.533605294825511,False,78.54934754662193,39.395431207184416,55.17245689653489,43.829214001622255,84.17244204607586,67.95586803212802,58.82176467941097,58.18934610390462,142.30249470757707,127.1416532848303,72.01388754955533,37.12142238654117,49.57822102496216,38.07886552931954,78.87331614684399,63.00793600809346,55.02726596879042,56.302753041036986,148.97650821522163,120.15406776301833,108.0,50.15974481593781,24.020824298928627,19.026297590440446,37.013511046643494,116.43023662262307
227,7.56693983152828,False,73.49829930005184,41.6293165929973,53.150729063673246,41.10960958218893,79.19595949289332,66.03786792439622,56.293871780150276,58.18934610390462,148.5563866011825,123.06502346320826,71.34423592694787,40.718546143004666,50.93132631298737,40.162171256046406,77.83315488916018,64.07027391856539,55.54277630799526,56.92099788303083,142.00352108310554,119.9208072020865,109.00458705944443,52.08646657242167,21.0,23.021728866442675,31.0,116.21101496846157
228,7.600274368231047,False,72.94518489934754,43.04648650006177,51.088159097779204,41.43669871020132,78.49203781276162,63.28506932918696,55.54277630799526,58.180752831155424,144.5060552364502,134.65882815471105,63.50590523722971,38.948684188300895,41.72529209005013,31.953090617340916,67.47592163134935,52.69724850502159,44.91102314577124,53.0,139.97856978837868,124.91997438360288,98.08159868191383,66.03029607687671,23.021728866442675,20.0,37.013511046643494,107.29864864013899
229,7.633608904933815,False,73.0,54.45181356024793,52.839379254491625,44.10215414239989,78.60025445251433,65.19202405202648,59.30430001273095,69.40461079784254,151.71354586852158,136.69308687713507,72.069410986909,49.20365840057018,49.57822102496216,38.3275357934736,76.57675887630658,62.12889826803627,54.230987451824994,64.41273166075166,141.94717327231282,136.2974687952788,113.53413583587978,71.25307010929424,24.08318915758459,29.068883707497267,35.12833614050059,100.0
230,7.666943441636582,False,75.28612089887484,60.60528029800704,60.53924347066124,53.23532661682466,82.49242389456137,72.12489168102785,66.37017402418047,73.57309290766564,155.07740002979156,140.90067423543437,65.86349520030045,48.25971404805462,47.50789408087881,38.3275357934736,70.83784299369935,58.52349955359813,52.15361924162119,61.26989472816156,144.18044250174847,135.35878250043476,118.51160280748886,76.23647421018367,21.095023109728988,28.160255680657446,31.144823004794873,105.04284840006957
231,7.700277978339351,False,77.46612162745726,59.53990258641679,62.03224967708329,57.0350769263968,86.95401083331349,75.96051605933177,72.0,75.23961722390672,155.3479964466874,143.96180048887967,67.95586803212802,46.52956049652737,48.60041152089147,41.0,73.53910524340094,61.29437168288782,55.57877292636101,62.03224967708329,148.49915824677257,137.99275343292487,127.251719045363,77.05841939723393,23.08679276123039,21.02379604162864,30.14962686336267,112.16059914247963
232,7.733612515042118,False,75.21303078589507,58.180752831155424,63.245553203367585,57.0350769263968,84.52810183601665,77.12976079309465,72.00694410957877,74.33034373659252,156.37135287513502,141.19844191774922,65.79513659838392,54.78138369920935,51.884487084291386,49.49747468305833,74.63243262818116,66.48308055437865,65.37583651472461,69.6419413859206,161.74362429474616,139.0898989862312,137.13132391981054,82.0,19.026297590440446,17.26267650163207,26.076809620810597,121.80722474467596
233,7.766947051744886,False,77.41446893184762,67.67569726275453,69.12307863514182,66.03029607687671,90.82400563727631,86.49277426467485,83.02409288875127,84.8999411071645,162.88953311984167,140.41723540933285,62.80127387243033,57.38466694161429,54.08326913195984,52.08646657242167,72.44998274671983,66.94027188471824,67.02984409947557,71.47027354082255,160.1030917877603,128.1288414058287,150.0,79.00632886041473,16.0,14.142135623730951,24.020824298928627,121.06609764917675
234,7.800281588447653,False,81.41252974819048,69.63476143421474,71.56814934033156,73.00684899377592,96.46242791885346,90.35485598461214,90.60905032059435,89.26925562588724,173.18487231857176,141.1134295522577,71.28113354878694,61.18823416311342,61.39218191268331,64.19501538281614,86.4060183089118,80.75270893288967,83.43260753446461,82.87339742040264,172.53985046939155,134.84806264830058,170.02646852769718,75.0066663703967,24.020824298928627,9.055385138137417,32.01562118716424,137.09121051329294
235,7.833616125150422,False,84.581321815162,73.97972695272672,75.66372975210778,75.53806987208503,100.2845950283492,95.33624704172071,95.33624704172071,94.92101980067429,174.06320691059327,138.6001443000692,71.58910531638176,66.21933252457322,64.77653896280658,64.77653896280658,88.86506625215557,85.37564055396598,85.37564055396598,89.05054744357274,181.1573901335521,129.18978287774928,180.0,70.00714249274856,21.02379604162864,0.0,27.073972741361768,134.3726162579266
236,7.866950661853189,False,86.37708029332781,77.83315488916018,79.1012010022604,77.02596964660685,103.81233067415451,99.02019995940222,98.00510190801293,99.32774033471213,180.76780686836912,136.88316185711082,70.66116330771806,71.16881339463234,64.4980619863884,66.12110101926616,88.54377448471462,86.20904824900923,87.05170877128145,93.40770846134703,183.91846019364124,123.3288287465668,185.04323819042943,65.06919393998976,22.090722034374522,3.1622776601683795,28.160255680657446,130.31116606031887
237,7.900285198555957,False,84.50443775329198,74.94664769020693,76.16429609731846,74.10802925459562,100.89598604503551,97.04638066409278,95.02105029939419,95.33624704172071,179.82491484774852,134.61797799699713,71.58910531638176,72.42237223399962,66.27216610312357,67.26812023536856,90.80198235721508,88.14193099768123,90.08884503644167,95.80187889597991,186.6815470259447,123.84264209067892,185.0108104949546,65.06919393998976,21.02379604162864,2.23606797749979,27.16615541441225,134.23859355639868
238,7.933619735258724,False,86.7294644281861,80.00624975587844,79.63039620647382,80.0,103.07764064044152,99.24716620639605,100.0199980003999,100.68763578513501,178.13478043324386,134.7145129523913,71.55417527999327,70.22819946431775,65.92419889539804,65.00769185258002,89.1852005660132,86.46964785403026,85.0,91.48223871331527,183.07648674802562,122.42957159118053,185.0108104949546,63.0317380372777,18.027756377319946,9.055385138137417,25.179356624028344,129.46814279968643
239,7.966954271961493,False,89.55445270895244,76.92203845452875,80.4114419718985,77.10382610480494,105.3612832116238,100.71742649611338,98.04590761474952,97.51410154434076,173.18487231857176,137.97463535012514,67.95586803212802,64.8459713474939,61.1310068623117,61.29437168288782,85.23496934944014,81.21576201698781,82.15229759416349,87.32124598286491,178.63090438107287,124.32618388738553,180.01111076819674,64.0,18.027756377319946,9.219544457292887,25.179356624028344,130.5526713629407
240,8.00028880866426,False,77.82030583337487,69.28924880528002,68.8839603971781,69.1158447825099,95.2102935611481,90.44888059008801,90.0499861188218,91.76055797563569,170.41713528867922,130.8166656049603,70.32780389006896,66.73080248281148,63.34824385884742,62.39390995922599,88.25531145489205,84.71717653463199,84.1486779456457,89.28605714219886,176.70880000724355,124.08464852672147,174.01149387324966,64.03124237432849,19.026297590440446,6.0,29.068883707497267,125.32358118087753
241,8.033623345367028,False,74.63243262818116,56.36488268416781,61.68468205316454,55.00909015790027,85.90692637965812,77.87810988975015,71.00704190430693,74.09453421137081,155.80115532305913,118.06777714516353,63.63961030678928,56.08029957123981,51.894122981316485,51.15662224971465,74.88658090739622,68.00735254367721,69.18092222571191,74.04052944165107,161.89502771858065,118.15244390193544,140.12851244482687,56.142675390472796,19.1049731745428,18.681541692269406,26.076809620810597,118.6086000254619
242,8.066957882069795,False,74.51845409024533,55.94640292279746,58.872744118140105,54.91812087098393,84.21995013059554,74.72616676907762,71.449282711585,74.33034373659252,150.7912464302885,120.42009799032718,67.26812023536856,50.695167422546305,51.0,47.80167361086848,78.00640999302557,68.35202996254024,66.09841147864296,69.26037828369117,151.71684151734772,116.81181447096864,136.0588108135596,53.009433122794285,22.02271554554524,12.041594578792296,33.015148038438355,112.21853679316978
243,8.100292418772563,False,69.81403870282824,40.792156108742276,52.20153254455275,46.95742752749558,77.46612162745726,66.64082832618455,61.98386886924694,58.855755878248644,134.07833531186162,118.70130580579136,63.00793600809346,40.162171256046406,46.61544808322666,41.23105625617661,70.9365914038728,59.93329625508679,57.28001396647874,57.48912940721924,141.76741515595182,114.12712210513327,114.03946685248927,54.00925846556311,20.0,10.04987562112089,29.017236257093817,114.21471008587291
244,8.13362695547533,False,68.60029154456998,41.7612260356422,50.0,45.18849411078001,73.66138744281159,61.29437168288782,57.87054518492115,56.753854494650845,152.31546211727817,115.88356225108029,63.00793600809346,39.395431207184416,45.221676218380054,39.92492955535426,68.6804193347711,58.137767414994535,53.16013544000805,53.75872022286245,150.2165104108067,111.36426715962351,106.04244433244644,53.0,20.024984394500787,11.045361017187261,32.0,126.09916732476864
245,8.166961492178098,False,75.71657678474378,41.6293165929973,53.907327887774215,43.08131845707603,79.90619500389191,64.66065264130884,56.753854494650845,56.92099788303083,130.3878828726044,131.0953851209111,71.11961754677819,36.6742416417845,48.104053883222775,37.16180835212409,75.28612089887484,60.21627686929839,51.24451190127583,52.81098370604357,130.26895255585654,129.61867149450345,104.00480758118829,62.00806399170998,23.021728866442675,20.0,32.01562118716424,102.04410811016969
246,8.200296028880867,False,73.78346698278686,41.182520563948,53.75872022286245,39.21734310225516,79.20858539325141,65.45991139621256,53.150729063673246,56.08029957123981,140.470637501223,139.71399357258383,60.8276253029822,40.36087214122113,41.012193308819754,31.575306807693888,65.19202405202648,52.69724850502159,46.09772228646444,54.378304497290095,135.82341477079717,127.13772060250254,98.32598842625484,71.00704190430693,20.024984394500787,26.076809620810597,32.0,103.9471019317037
247,8.233630565583635,False,71.06335201775947,60.60528029800704,59.09314681077663,52.46903848937962,78.39005038906404,70.51950084905593,65.49045732013177,74.09453421137081,154.5477272560163,136.2130683891968,62.00806399170998,52.630789467763066,48.010415536631214,40.049968789001575,68.01470429252781,59.0592922409336,54.037024344425184,65.0,147.85127662620977,129.4488315899375,119.15116449284078,76.16429609731846,17.029386365926403,30.066592756745816,31.064449134018133,103.01941564578979
248,8.266965102286402,False,78.10249675906654,63.245553203367585,63.15853069855251,56.142675390472796,85.58621384311844,76.24303246854758,71.34423592694787,77.89736837660179,154.77725931156684,142.88806808127822,68.26419266350405,49.64876634922564,49.678969393496885,40.19950248448356,74.24957912338628,61.91122676865643,55.08175741568164,64.40496875241847,143.17821063276352,140.21768789992225,126.39620247459969,78.02563681252464,21.02379604162864,29.068883707497267,31.144823004794873,102.0196059588548
249,8.30029963898917,False,75.16648189186454,60.4648658313239,58.872744118140105,54.147945482723536,82.15229759416349,70.8801805866774,67.1863081289633,73.35529974037323,145.49914089093448,140.356688476182,69.06518659932803,48.877397639399746,50.21951811795888,41.19465984809196,73.53910524340094,61.29437168288782,55.14526271584895,62.24146527838174,139.08630414242805,135.07405376311175,122.3315167894194,75.23961722390672,23.08679276123039,25.019992006393608,29.068883707497267,99.18165152889924
250,8.333634175691937,False,74.09453421137081,60.37383539249432,62.36184731067546,59.033888572581766,82.46211251235322,76.2954782408499,73.10950690573696,74.46475676452586,151.71354586852158,145.0,61.71709649683789,49.76946855251722,47.885279575251516,44.40720662234904,68.60029154456998,60.53924347066124,58.215118311311535,64.8459713474939,151.81897114655993,132.51792331605563,131.30879635424276,84.71717653463199,18.027756377319946,18.110770276274835,24.331050121192877,113.7453295744489
251,8.366968712394705,False,72.91776189653656,61.326992425847855,63.63961030678928,61.07372593840988,85.16454661418682,80.22468448052632,78.23042886243178,78.77182237323191,159.76545308670458,142.42541907960108,60.876925020897694,55.362442142665635,51.62363799656123,49.64876634922564,70.83078426785913,65.80273550544841,65.37583651472461,70.40596565632774,162.82813024781683,129.61867149450345,143.58969322343438,84.8528137423857,17.11724276862369,12.165525060596439,21.37755832643195,124.45882853377658
252,8.400303249097473,False,78.39005038906404,68.54195795277518,70.25667228100119,68.0,92.89241088485109,88.02272433866155,87.02298546935747,86.97700845625813,166.6283289239858,142.13022197970423,71.84010022264724,64.32728814430156,61.032778078668514,61.84658438426491,85.0,79.30952023559341,79.42921376924235,83.86298349093002,168.21712160181556,134.71822445385777,165.873445734994,78.63841300535,21.095023109728988,4.123105625617661,27.459060435491963,125.02799686470227
253,8.43363778580024,False,83.00602387778854,71.8679344353238,74.16872656315464,71.00704190430693,98.71676655968832,94.02127418834527,92.04890004774636,92.65527507918802,178.94133116750865,141.59802258506295,76.84399781375251,71.19691004531025,67.446274915669,68.4470598345904,92.13576938409967,87.0976463516667,88.11923740024082,91.7877987534291,177.85949510779568,134.23859355639868,179.8054504179448,72.56031973468694,21.095023109728988,5.385164807134504,26.30589287593181,133.5402561027947
254,8.46697232250301,False,83.57032966310472,75.23961722390672,76.05918747922567,74.00675644831355,103.36827366266692,100.00499987500625,98.08159868191383,99.62429422585637,182.94534703019914,142.63590010933433,77.17512552629896,74.72616676907762,69.2314957226839,70.71067811865476,95.0789145920377,89.94442728707543,91.54780172128658,96.88137075826292,180.88670487352022,132.80060240827223,189.51780918953236,70.45565981523414,23.021728866442675,3.605551275463989,29.274562336608895,129.31357237351384
255,8.500306859205777,False,85.70297544426332,78.92401408950256,78.23042886243178,77.05841939723393,104.1393297462587,100.04498987955368,99.18165152889924,101.19288512538814,179.0111728356641,138.4088147481944,75.59100475585703,74.63243262818116,69.2314957226839,70.06425622241343,92.02716990106781,89.80534505250787,90.0499861188218,95.80187889597991,180.31361568112376,128.42507543311004,189.21416437465774,68.11754546370561,18.110770276274835,9.055385138137417,26.1725046566048,125.39936203984452
256,8.533641395908544,False,82.63776376451628,74.33034373659252,75.4254598925323,75.02666192761077,99.68951800465283,96.18731725128839,95.0,94.83142938920619,174.64249196572982,135.94851966829208,73.79024325749306,71.30918594402827,68.06614430096654,68.26419266350405,90.75791976461338,87.82368700982668,88.20430828479978,92.57429448826494,175.28548142958104,127.01574705523721,183.09833423600554,68.11754546370561,17.029386365926403,6.082762530298219,23.194827009486403,129.1394595001853
257,8.566975932611312,False,88.23831367382311,80.00624975587844,79.76214641043707,79.02531240052139,106.7379969832674,101.40019723846694,102.0,102.61578825892242,172.90459797240788,142.3411395205195,73.06161783043132,68.62215385719105,65.30696746902278,64.1248781675256,89.5377015563835,86.83317338436964,85.05292469985967,91.21403400793103,178.35358140502814,127.1416532848303,187.0240626229684,67.06713054842886,19.1049731745428,9.055385138137417,27.16615541441225,123.68508398347798
258,8.60031046931408,False,84.52810183601665,75.61084578286372,75.31268153505093,75.0066663703967,103.4456378974,97.73944955850733,98.00510190801293,99.04039579888602,170.55790805471318,137.2953021774598,71.56116265125938,65.19202405202648,63.06346010171025,61.1310068623117,87.46427842267951,84.34453153583817,82.02438661763951,88.60022573334675,175.28548142958104,124.32618388738553,180.02499826412998,63.0317380372777,18.110770276274835,13.038404810405298,27.16615541441225,121.59358535712317
259,8.633645006016847,False,77.82673062643708,68.9492567037528,68.4470598345904,68.11754546370561,94.86832980505137,89.80534505250787,89.02246907382428,89.56003573022959,168.60901518009052,131.52186130069785,71.8679344353238,66.40783086353596,63.324560795950255,62.289646009589745,87.46427842267951,83.3606621854697,82.15229759416349,87.80091115700337,174.4849563716024,123.69316876852982,171.0263137648707,63.071388124885914,18.027756377319946,10.0,27.16615541441225,125.32358118087753
260,8.666979542719615,False,77.69813382572325,65.92419889539804,66.21933252457322,64.4980619863884,93.40770846134703,87.29833904490967,85.21150157109074,87.28115489611719,167.29614460590537,130.83195328359201,69.63476143421474,64.62197768561404,60.440052945046304,59.53990258641679,85.492689745966,80.60397012554654,80.30566605165541,86.02325267042627,170.8156901458411,120.42009799032718,165.00303027520434,60.13318551349163,19.026297590440446,9.055385138137417,33.06055050963308,121.10326172320876
261,8.700314079422382,False,73.23933369440222,55.97320787662612,61.032778078668514,56.88585061331157,87.72684879784524,79.83107164506812,76.4198926981712,76.6550715869472,157.87653403846943,126.0634760745554,66.60330322138685,57.0087712549569,56.08029957123981,55.31726674375732,80.62257748298549,75.0,74.96665925596525,77.6659513557904,160.01562423713506,118.15244390193544,150.05332385522155,58.137767414994535,19.1049731745428,9.219544457292887,28.071337695236398,122.10241602851272
262,8.733648616125151,False,76.27581530209953,63.15853069855251,63.60031446463138,61.5223536610881,91.28526715741155,83.95236744726142,80.30566605165541,82.21921916437786,165.4841382127,129.4488315899375,65.19202405202648,56.859475903318,53.14132102234569,52.773099207835045,78.77182237323191,72.27724399837061,72.3394774656273,78.43468620451031,165.4841382127,113.1591799192624,152.0,56.32051136131489,20.024984394500787,11.180339887498949,33.06055050963308,121.01652779682617
263,8.766983152827919,False,73.60027173862879,56.36488268416781,61.09828148156051,55.57877292636101,87.20665112249179,78.587530817554,74.24284477308234,75.27283706623525,159.53056133543816,124.65151423067431,62.24146527838174,55.46169849544819,51.07837115648854,48.662100242385755,74.94664769020693,68.96375859826666,68.26419266350405,75.27283706623525,171.54008277950666,110.13627921806692,142.0,54.230987451824994,19.1049731745428,14.142135623730951,31.144823004794873,124.78781991845197
264,8.800317689530686,False,72.91776189653656,54.230987451824994,58.137767414994535,53.75872022286245,83.00602387778854,74.33034373659252,70.45565981523414,71.47027354082255,156.7322557739791,121.82364302548172,65.06919393998976,53.665631459994955,53.225933528685054,48.507731342539614,75.47184905645283,68.62215385719105,65.19202405202648,71.5122367151245,168.1814496310458,110.6752004741803,135.03332921912278,53.150729063673246,18.027756377319946,17.0,30.066592756745816,124.4869471069156
265,8.833652226233454,False,79.30952023559341,59.941638282582836,63.50590523722971,56.142675390472796,89.04493247793498,78.77182237323191,73.06161783043132,76.69419795525604,151.6377261765686,136.82470537150812,66.84309986827361,53.53503525729669,50.774009099144415,44.10215414239989,75.6042326857432,65.92419889539804,62.00806399170998,71.11258679024411,155.63097378092831,122.09013064126027,135.0148140020198,63.198101237299845,21.02379604162864,24.020824298928627,32.0624390837628,108.16653826391968
266,8.866986762936222,False,73.0,56.639209034025185,55.226805085936306,45.27692569068709,80.60397012554654,69.35416353759881,61.40032573203501,72.11102550927978,159.17600321656528,134.33167906342868,67.11929677819934,54.48853090330111,48.41487374764082,40.19950248448356,72.86288492778748,61.773780845922005,56.32051136131489,69.06518659932803,160.0781059358212,128.5496013218244,117.00427342623003,68.0294054067798,20.024984394500787,36.05551275463989,33.015148038438355,109.07336980216573
267,8.900321299638989,False,76.38062581571324,61.07372593840988,57.706152185014034,50.48762224545735,83.00602387778854,71.30918594402827,64.4980619863884,73.78346698278686,151.79591562357663,139.29106216839614,71.61005515987263,56.22277118748239,53.823786563191554,45.044422518220834,76.38062581571324,64.00781202322104,58.137767414994535,69.9714227381436,148.14182393908885,135.77186748365804,122.06555615733703,72.02777242147643,22.02271554554524,35.05709628591621,32.0624390837628,99.00505037623081
268,8.933655836341757,False,71.449282711585,60.440052945046304,56.79788728465171,50.35871324805669,79.61155694998057,69.28924880528002,65.49045732013177,74.94664769020693,151.53877391611692,141.0319112825179,65.80273550544841,51.22499389946279,49.4064773081425,39.01281840626232,71.50524456289902,62.177166226839255,55.08175741568164,65.5133574166368,148.5563866011825,137.78606605894515,120.10412149464314,80.02499609497022,19.1049731745428,32.0,31.016124838541646,101.17806086301516
269,8.966990373044524,False,74.96665925596525,62.369864518050704,57.77542730261716,51.97114584074513,80.7093550959243,69.57010852370435,65.11528238439882,74.63243262818116,139.84634424968,136.69308687713507,71.28113354878694,56.22277118748239,51.61395160225576,43.104524124504614,75.66372975210778,62.64982043070834,57.14017850864661,69.46221994724903,138.31124321616085,136.3084736911099,121.26417442921878,73.02739212103907,23.021728866442675,34.058772731852805,31.144823004794873,86.28441342444185
270,9.000324909747292,False,77.89736837660179,61.40032573203501,61.741396161732524,56.0357029044876,86.28441342444185,76.21679604916491,71.11258679024411,76.96752561957543,148.94629904767692,141.315250415516,71.84010022264724,53.85164807134504,54.08326913195984,46.04345773288535,77.33692520394123,66.64082832618455,61.0,68.0294054067798,142.6639407839276,138.2244551445221,132.06059215375342,75.0,21.02379604162864,29.017236257093817,28.0178514522438,100.00499987500625
271,9.033659446450061,False,75.6042326857432,60.166435825965294,62.96824596572466,59.30430001273095,86.31338250816034,79.55501241279521,76.10519036176179,78.44743462982075,158.09490820390135,138.13037319865606,68.8839603971781,57.38466694161429,56.64803615307419,54.230987451824994,81.41252974819048,74.46475676452586,73.06161783043132,77.79460135510689,169.44615663980107,133.4541119636259,149.00335566691106,75.0066663703967,19.0,16.0312195418814,27.018512172212592,122.58874336577564
272,9.066993983152829,False,80.77747210701756,69.26037828369117,69.85699678629192,69.58448102845921,95.0789145920377,88.28363381737297,88.36288813749809,89.73850901368932,173.5396208362805,136.23509092741122,73.49829930005184,64.51356446515724,64.03124237432849,62.51399843235114,88.23831367382311,83.18653737234169,81.30190649671138,85.16454661418682,178.73443988218946,131.03434664239754,169.00295855398508,68.0,21.02379604162864,7.0710678118654755,30.01666203960727,132.1854757528224
273,9.100328519855596,False,82.0792300158816,73.05477397131553,74.43117626371358,73.02739212103907,100.42410069301094,96.25487000666512,95.00526301210897,94.37160589923221,177.867928531256,135.88230201170424,72.47068372797375,71.16881339463234,65.92419889539804,67.1863081289633,88.86506625215557,85.58621384311844,86.09297300012354,92.64987857520376,176.81911661356077,124.84390253432484,181.02486017119307,66.06814663663572,19.026297590440446,6.082762530298219,26.30589287593181,129.0155029444136
274,9.133663056558364,False,84.30895563343196,75.58438992278762,76.79192665899195,76.00657866263946,101.65136496870073,97.41663102366043,97.0051545022222,97.26767191621273,175.025712396779,137.44089638822936,71.58910531638176,69.26037828369117,65.30696746902278,65.03076195155643,90.13878188659973,86.83317338436964,86.02325267042627,91.67878707749138,179.17589123540031,123.43419299367578,183.02458851203573,64.19501538281614,18.027756377319946,10.0,24.186773244895647,128.3160161476345
275,9.166997593261131,False,83.93449827097318,79.84985911070852,76.53103945458993,77.05841939723393,102.1077861869505,98.2496819333274,99.12618221237011,100.88111815399351,182.60339536821323,133.30416347586447,73.79024325749306,70.9365914038728,68.24954212300622,66.0,92.65527507918802,89.67719888578144,88.0056816347672,94.92101980067429,184.76200908195386,125.2078272313676,187.04277585621958,62.03224967708329,18.027756377319946,12.041594578792296,26.1725046566048,129.24782396620841
276,9.200332129963899,False,82.63776376451628,76.69419795525604,74.81310045707235,74.10802925459562,100.66280345788111,97.32933781753577,96.25487000666512,98.97979591815695,178.88543819998318,132.0075755401939,69.35416353759881,69.6419413859206,63.56099432828282,63.0,88.54377448471462,85.98837130682264,86.02325267042627,91.76055797563569,185.5505322007997,121.0826164236634,182.0686683644388,62.07253821135398,15.033296378372908,15.033296378372908,24.08318915758459,129.75746606650424
277,9.233666666666666,False,84.30895563343196,77.4919350642375,76.79192665899195,76.0,102.61578825892242,98.41239759298622,97.0051545022222,98.76234100101111,178.13478043324386,132.6536844569347,70.2353187506115,68.70953354520753,64.13267497929586,64.00781202322104,88.54377448471462,85.58621384311844,86.0,91.76055797563569,182.84966502567076,119.55333537798099,183.0027322200409,59.033888572581766,18.027756377319946,10.04987562112089,26.076809620810597,129.31357237351384
