timestamp,dtNs,ax,ay,az,gx,gy,gz,label
107390.688291625,0,0.0012028515,-0.0046224296,-0.003378272,0.00397813,0.0026343195,0.011296932,false
107390.708291625,0,0.0024551153,-0.0016417801,-0.0019726157,0.0029380815,0.0016039074,0.01821142,false
107390.728291625,20000000,0.0030334294,0.0016754866,-0.0010095239,-0.0048523163,-0.0013347967,0.024284465,false
107390.748291625,0,0.0015755296,0.0053438544,-0.003609538,-0.015191325,-0.0034507548,0.025417203,false
107390.768291625,0,0.0020231009,0.005635351,-0.0010082126,-0.014412997,-0.006289629,0.018665403,false
107390.788291625,0,0.0028022826,0.0061153173,-0.00033032894,-0.009228166,-0.001575991,0.013152371,false
107390.808291625,20000000,0.0035814643,0.006595254,0.00034749508,-0.0040433346,0.0031376467,0.0076393387,false
107390.828291625,40000000,0.004360467,0.0070751607,0.0010253787,0.0011414965,0.007851284,0.0021263068,false
107390.848291625,0,0.0013643205,0.0058034956,-0.0020961165,0.00070422346,0.006077985,0.00013396307,false
107390.868291625,20000000,0.0013807416,0.005679548,-0.0038313866,-0.0006115279,0.0010282258,-0.002648828,false
107390.888291625,0,0.002587825,0.0052504838,-0.0048211813,-0.0023481615,-0.0055912975,-0.005810327,false
107390.908291625,0,0.0031273067,0.0042613447,-0.0037580132,-0.0040629497,-0.012886938,-0.007703081,false
107390.928291625,0,0.0024128258,0.00075140595,-0.0018371344,-0.0036309126,-0.016691871,-0.002045299,false
107390.948291625,20000000,0.0017613769,-0.0013885498,-0.0004892945,0.0019769229,-0.022925965,0.0104937665,false
107390.968291625,0,0.0011613071,-0.001309663,0.0005070567,0.0060648303,-0.026133254,0.024408635,false
107390.988291625,0,0.0034380853,0.0007609427,9.7095966e-05,0.007285227,-0.02155137,0.032174006,false
107391.008291625,20000000,0.0009934604,0.0009482801,-0.0021751523,0.013287379,-0.01920233,0.03491021,false
107391.028291625,0,0.00075417757,0.0013301075,-0.0041314363,0.021601718,-0.027383987,0.037300497,false
107391.048291625,0,0.0011693835,0.0005736649,-0.0057341456,0.031573784,-0.03453191,0.0380833,false
107391.068291625,20000000,0.0015846491,-0.00018307567,-0.0073372126,0.041545853,-0.04167983,0.038866103,false
107391.088291625,0,0.001957953,9.083748e-05,-0.0050457716,0.04378772,-0.046081074,0.04872066,false
107391.108291625,20000000,0.0023312569,0.00036385655,-0.0027552247,0.04602959,-0.050482318,0.05857522,false
107391.128291625,40000000,0.0027045608,0.00063598156,-0.00046557188,0.04827146,-0.054883562,0.06842978,false
107391.148291625,60000000,0.003077805,0.0009072125,0.0018233061,0.050513327,-0.059284806,0.07828434,false
107391.168291625,0,0.0036143959,-0.0025347173,0.004922271,0.065197095,-0.050114147,0.081558295,false
107391.188291625,0,0.003947586,-0.0036025047,0.0042731166,0.08394417,-0.036228325,0.084569335,false
107391.208291625,0,0.003489077,-0.0034423172,0.001670301,0.09650797,-0.02705336,0.08982178,false
107391.228291625,0,0.004526317,-0.0042028427,-0.00080537796,0.096495904,-0.02739032,0.100335285,false
107391.248291625,0,0.0029567778,-0.0064525604,-0.0034712553,0.09535971,-0.02126383,0.1175502,false
107391.268291625,0,0.001748383,-0.0046661496,-0.0058785677,0.092017,-0.026294395,0.13541834,false
107391.288291625,0,0.00076150894,-0.0015355349,-0.008568466,0.08961411,-0.03718385,0.14848204,false
107391.308291625,0,0.0020688772,0.0029004216,-0.0076950192,0.088922635,-0.04592049,0.1549926,false
