timestamp,dtNs,ax,ay,az,gx,gy,gz,label
203920.975123583,0,-0.06749296,0.055743992,-0.039785683,0.14119112,0.18851537,-0.73866993,false
203920.995123582,19999999,-0.07456577,0.075321645,-0.03322798,0.1516461,0.20077208,-0.85856307,false
203921.015123582,39999999,-0.08173233,0.09494549,-0.026675344,0.16210109,0.21302879,-0.9784562,false
203921.035123583,0,-0.077067256,0.20817608,-0.0034564734,0.16368318,0.2336579,-1.5755436,false
203921.075123583,0,-0.07691419,0.31334537,-0.032994747,0.07909325,0.14586398,-2.7593184,false
203921.095123583,0,-0.050934076,0.3148558,-0.029999197,-0.057602018,-0.106931314,-3.9946935,false
203921.115123582,19999999,-0.016123235,0.25706092,-0.005033314,-0.13871895,-0.1692943,-4.400032,false
203921.135123582,39999999,0.016128242,0.2007727,0.019950867,-0.21983588,-0.2316573,-4.8053703,false
203921.155123583,0,0.039150596,0.016994134,0.024380386,-0.3917782,-0.37184325,-4.891532,false
203921.175123582,19999999,0.07144129,-0.059915245,0.047367692,-0.466757,-0.33941445,-4.5733185,false
203921.195123582,39999999,0.10101545,-0.13591869,0.07057083,-0.5417358,-0.30698565,-4.2551055,false
203921.215123583,0,0.12382519,-0.32420543,0.13362062,-0.54702836,0.037678298,-2.9440634,false
203921.235123582,19999999,0.112642944,-0.3904911,0.14914638,-0.47178477,0.22171675,-2.140987,false
203921.255123582,39999999,0.10103434,-0.4568386,0.16476345,-0.39654118,0.40575516,-1.3379104,false
203921.275123583,0,0.09235495,-0.504127,0.18595356,-0.11978521,0.8484199,0.5332354,false
203921.295123582,19999999,0.097067595,-0.48157024,0.1703409,-0.019240938,0.94850266,1.2639043,false
203921.315123582,39999999,0.10141897,-0.45881683,0.15457892,0.08130333,1.0485854,1.9945732,false
203921.335123583,0,0.16947916,-0.3677045,0.16761327,0.27149123,1.246821,3.3105092,false
203921.355123582,19999999,0.20208743,-0.32561487,0.18043166,0.34242633,1.3486605,3.5964482,false
203921.375123582,39999999,0.2334708,-0.28269422,0.1930632,0.41336143,1.4504998,3.8823872,false
203921.395123583,0,0.26293162,-0.15930139,0.1603198,0.6213517,1.6921175,4.1117525,false
203921.415123582,19999999,0.23591945,-0.08446985,0.11674261,0.6387419,1.6685821,3.9332075,false
203921.435123582,39999999,0.20714533,-0.0072874427,0.07243556,0.65613204,1.6450467,3.7546628,false
203921.455123583,0,0.120987505,0.13250816,0.018476367,0.5164686,1.5075165,2.9862766,false
203921.475123582,19999999,0.07054129,0.15055361,-0.0012863874,0.46475694,1.3895023,2.579903,false
203921.495123582,39999999,0.019656003,0.16958916,-0.021543503,0.4130453,1.271488,2.1735294,false
203921.515123583,0,-0.055923015,0.16063583,-0.043026686,0.31828544,0.93486285,1.5103831,false
203921.535123582,19999999,-0.050014317,0.15935692,-0.040837467,0.26290312,0.78243667,1.3128725,false
203921.555123582,39999999,-0.044180095,0.15837127,-0.038796067,0.20752081,0.6300105,1.1153619,false
203921.575123583,0,-0.043131918,0.124150485,-0.055989683,0.06871346,0.50958276,0.6936603,false
203921.595123582,19999999,-0.04487303,0.09898463,-0.06337267,0.05554533,0.4662071,0.603459,false
203921.615123582,39999999,-0.046636358,0.07388562,-0.070812404,0.042377207,0.42283145,0.5132577,false
203921.635123583,0,-0.02972038,0.029735625,-0.04796338,0.13424735,0.35524377,0.35795096,false
203921.655123582,19999999,-0.025814489,0.009782553,-0.04905045,0.17167564,0.35389486,0.33809274,false
203921.675123582,39999999,-0.021911085,-0.010144383,-0.050169706,0.20910393,0.35254598,0.3182345,false
203921.695123583,0,-0.016093954,-0.045696005,-0.06652731,0.21885769,0.3303588,0.3151603,false
203921.715123582,19999999,-0.0069475025,-0.052063152,-0.06705713,0.19646586,0.29856625,0.32124692,false
203921.735123582,39999999,0.002200082,-0.058394015,-0.06762576,0.17407404,0.26677373,0.32733354,false
203921.755123583,0,0.039826147,-0.052672505,-0.04774332,0.14692459,0.21049963,0.260737,false
203921.775123582,19999999,0.04952749,-0.05781077,-0.04774505,0.14673533,0.20385444,0.25086087,false
203921.795123582,39999999,0.059236698,-0.06293839,-0.047772646,0.14654607,0.19720925,0.24098474,false
203921.815123583,0,0.08148517,-0.03773108,-0.039655387,0.1505176,0.18017969,0.22050026,false
203921.835123582,19999999,0.077265054,-0.014829591,-0.048716128,0.13760708,0.16349348,0.20377305,false
203921.855123582,39999999,0.07304827,0.008092999,-0.057810068,0.124696575,0.14680728,0.18704583,false
203921.875123583,0,0.04744234,0.1259843,-0.121211946,0.05811996,0.07205668,-0.0795917,false
203921.895123582,19999999,0.019149996,0.19060315,-0.16939121,0.037578717,-0.057735458,-0.30729285,false
203921.915123582,39999999,-0.009148106,0.25522155,-0.21757245,0.017037474,-0.18752758,-0.53499395,false
203921.935123583,0,-0.024977192,0.41455466,-0.2562477,0.05943178,-0.64891505,-1.7265989,false
203921.955123582,19999999,-0.027081177,0.4493935,-0.23030895,0.08362893,-0.93807447,-2.2567225,false
203921.975123582,39999999,-0.02937594,0.4847119,-0.20459747,0.107826084,-1.2272339,-2.7868462,false
203921.995123583,0,0.041046843,0.4699056,-0.12020218,0.021807462,-1.7942306,-4.1748548,false
203922.015123582,19999999,0.11095443,0.42181313,-0.068882525,-0.047167584,-1.9157202,-4.751588,false
203922.035123582,39999999,0.17896107,0.37676346,-0.01878798,-0.11614264,-2.0372097,-5.328321,false
203922.055123583,0,0.2607786,0.1896519,0.0534364,-0.21959467,-2.106726,-5.854739,false
203922.075123582,19999999,0.2805574,0.107240066,0.081611395,-0.22369342,-2.0086844,-5.824676,false
203922.095123582,39999999,0.29752392,0.026958253,0.10914832,-0.22779214,-1.910643,-5.7946124,false
203922.115123583,0,0.26483026,-0.13528518,0.086529434,-0.26124877,-1.4352357,-5.04626,false
203922.135123582,19999999,0.23687023,-0.17604402,0.04673326,-0.29083666,-1.2042215,-4.3282146,false
203922.155123582,39999999,0.20626205,-0.2161316,0.0069473386,-0.3204246,-0.9732072,-3.6101694,false
203922.175123583,0,0.22205848,-0.21306638,0.038864613,-0.2686479,-0.65718186,-3.1508265,false
203922.195123582,19999999,0.2368449,-0.20998842,0.070874214,-0.21687126,-0.34115657,-2.6914835,false
203922.215123582,39999999,0.2506228,-0.20694506,0.10298532,-0.1650946,-0.025131255,-2.2321405,false
203922.235123583,0,0.18795222,-0.26578188,0.11556256,0.110691905,0.3826347,-1.3423057,false
203922.255123582,19999999,0.19072989,-0.24141553,0.1210618,0.20342147,0.50002974,-1.1388541,false
203922.275123582,39999999,0.1933718,-0.2171529,0.12647069,0.29615104,0.6174247,-0.93540263,false
203922.295123583,0,0.18494773,-0.13896286,0.11437285,0.38235986,0.86312646,-0.7502963,false
203922.315123582,19999999,0.15852103,-0.11350304,0.07860541,0.3258594,0.7947949,-0.7344731,false
203922.335123582,39999999,0.13194084,-0.08817175,0.042620182,0.26935893,0.7264634,-0.7186499,false
203922.355123583,0,0.1250821,-0.028495222,0.014799356,0.02762976,0.5966523,-0.7221594,false
203922.375123582,19999999,0.11778554,-0.020714134,0.00579226,-0.075659975,0.5155995,-0.748967,false
203922.395123582,39999999,0.11043608,-0.013029933,-0.003276527,-0.17894971,0.43454668,-0.7757746,false
203922.415123583,0,0.054962784,-0.06709409,-0.029594243,-0.29320142,0.14212798,-0.6927694,false
203922.435123582,19999999,0.037653923,-0.10407698,-0.017121851,-0.26196933,-0.005602315,-0.58147925,false
203922.455123582,39999999,0.020337224,-0.14110202,-0.0046527386,-0.23073721,-0.15333259,-0.4701891,false
203922.475123583,0,0.064496934,-0.16546091,0.05356574,0.052986782,-0.23528527,-0.30525404,false
203922.495123582,19999999,0.09266999,-0.13517585,0.046305597,0.14194249,-0.07159683,-0.16852988,false
203922.515123582,39999999,0.12083717,-0.10489789,0.03902453,0.2308982,0.09209162,-0.031805724,false
203922.535123582,0,0.074644804,-0.0884209,-0.020585835,0.3739779,0.22803178,0.06371373,false
203922.555123581,19999999,0.059580326,-0.090305656,-0.0387401,0.4365113,0.14906529,0.16903552,false
203922.575123581,39999999,0.044537336,-0.09224966,-0.05707878,0.49904472,0.07009879,0.27435732,false
203922.595123582,59999999,0.07910702,-0.06696561,-0.08940405,0.48574674,0.13407241,0.2033109,false
203922.615123582,0,0.07069051,-0.08325246,-0.10385436,0.4868444,0.1134669,0.1968486,false
203922.635123581,19999999,0.062281877,-0.09954661,-0.11832583,0.48794204,0.0928614,0.1903863,false
203922.655123582,0,0.05267921,-0.07932761,-0.12039453,0.48093194,-0.0957054,0.22558838,false
203922.675123582,0,0.051744163,-0.07919413,-0.14406198,0.3974446,0.023785815,0.07073812,false
203922.695123581,19999999,0.050813556,-0.07907307,-0.16774821,0.31395727,0.14327702,-0.08411214,false
203922.715123582,0,-0.12712032,-0.20950094,-0.2974736,0.28880924,-0.56754965,0.4910258,false
203922.735123581,19999999,-0.07973683,-0.14529708,-0.1978147,0.24583128,-0.463172,0.35935748,false
203922.755123581,39999999,-0.032361835,-0.0811128,-0.09817821,0.20285332,-0.35879433,0.22768912,false
203922.775123582,0,0.02102983,0.017210186,0.09824222,0.35443237,-0.37847736,0.29065347,false
203922.795123581,19999999,0.010755837,0.037384003,0.11637056,0.3768599,-0.28811443,0.21438742,false
203922.815123581,39999999,0.0004786849,0.05753851,0.13447553,0.39928746,-0.19775149,0.13812135,false
203922.835123582,0,-0.050376385,0.08257106,0.10423827,0.2358943,-0.12263794,0.11228618,false
203922.855123581,19999999,-0.059966177,0.10643324,0.08189422,0.01566282,-0.10884121,0.15538123,false
203922.875123581,39999999,-0.06956878,0.13027155,0.059532344,-0.20456867,-0.09504448,0.19847628,false
203922.895123581,59999999,-0.0741885,0.11427796,0.063491225,-0.5212591,0.07869162,0.23585838,false
203922.915123582,0,-0.061999142,0.114355594,0.07138914,-0.57253724,0.15849254,0.23671246,false
203922.935123581,19999999,-0.04982674,0.11441791,0.07925874,-0.6238153,0.23829347,0.23756653,false
203922.955123582,0,-0.0059607625,0.14529231,0.069000185,-0.67806166,0.42931446,0.11985702,false
203922.975123581,19999999,-0.008352935,0.16767761,0.04846698,-0.65199685,0.4524786,-0.014388405,false
203922.995123581,39999999,-0.010835677,0.18992516,0.02768755,-0.62593204,0.4756427,-0.14863381,false
203923.015123582,0,-0.020280689,0.21157028,0.003485918,-0.616124,0.39832646,-0.20235854,false
203923.035123581,19999999,-0.029737145,0.23314697,-0.020805359,-0.6063159,0.32101017,-0.25608328,false
203923.055123581,39999999,-0.03920415,0.25465602,-0.045187056,-0.59650785,0.24369389,-0.30980802,false
203923.075123582,0,-0.024612546,0.20769176,-0.041640997,-0.51706535,0.14668165,-0.42868796,false
203923.095123581,19999999,-0.03189385,0.1604607,-0.03444028,-0.39770606,0.11436116,-0.33678505,false
203923.115123581,39999999,-0.039137185,0.11315918,-0.027360618,-0.27834678,0.08204067,-0.24488214,false
203923.135123582,0,-0.03785512,0.089533076,-0.0153564215,-0.18371066,0.11743653,-0.18128437,false
203923.155123581,19999999,-0.036574304,0.065876245,-0.0034308434,-0.08907456,0.15283239,-0.117686585,false
203923.175123581,39999999,-0.03529477,0.042189598,0.008415699,0.0055615455,0.18822825,-0.0540888,false
203923.194726542,0,-0.071906365,0.037901163,-0.0111358985,0.1440786,0.20219153,0.15244918,false
203923.214726542,0,-0.074294,0.03387633,-0.0035891533,0.17143318,0.17559932,0.12296797,false
203923.234726541,19999999,-0.07667744,0.02984941,0.003955126,0.19878776,0.14900711,0.09348678,false
203923.254726541,39999999,-0.07905662,0.025820315,0.0114969015,0.22614235,0.1224149,0.06400558,false
203923.274726541,59999999,-0.08143166,0.021789014,0.019036174,0.25349694,0.095822684,0.03452439,false
203923.294726541,79999999,-0.08380234,0.017755598,0.026573002,0.2808515,0.06923047,0.005043192,false
203923.314726542,0,-0.08642426,-0.0023849308,0.039062858,0.28377897,0.083597675,0.061903365,false
203923.334726541,19999999,-0.08904001,-0.022534132,0.051544547,0.28670642,0.09796488,0.118763536,false
203923.354726541,39999999,-0.09164971,-0.042692006,0.06401807,0.28963387,0.11233209,0.17562371,false
203923.374726542,0,-0.101391464,-0.049327552,0.067605734,0.15917295,0.12325169,0.3276662,false
203923.394726541,19999999,-0.10503936,-0.03736961,0.07149714,0.08536951,0.1403468,0.37479886,false
203923.414726541,39999999,-0.10869062,-0.025423914,0.07538879,0.011566065,0.1574419,0.42193154,false
