timestamp,dtNs,ax,ay,az,gx,gy,gz,label,chewing_soft
4742.639829833,0,-0.018565487,-0.08687234,-0.11917889,2.008631,1.8210814,-1.2564385,False,0.0
4742.659829833,20000000,-0.02399053,-0.08745438,-0.1018039,1.9895211,1.882205,-1.3309395,False,0.0
4742.679829833,40000000,-0.03036929,-0.087660134,-0.08531505,1.9704114,1.9433287,-1.4054407,False,0.0
4742.699829833,0,-0.026291538,-0.091869354,-0.071466506,1.8999026,2.0011532,-1.4973118,False,0.0
4742.719829833,0,-0.03568585,-0.07907227,-0.030224025,1.7237451,2.0097795,-1.5944837,False,0.0
4742.739829833,20000000,-0.037865262,-0.070987016,-0.016777873,1.6482916,1.9672223,-1.5940415,False,0.0
4742.759829833,0,-0.02879002,-0.053044677,0.015421569,1.3941157,1.8319232,-1.5406483,False,0.0
4742.779829833,20000000,-0.016234625,-0.04845333,0.023059964,1.2774078,1.7640011,-1.4892434,False,0.0
4742.799829833,40000000,-0.0040447824,-0.04395926,0.03027308,1.1607,1.696079,-1.4378384,False,0.0
4742.819829833,0,0.019885391,-0.033853143,0.03955227,0.86088824,1.5309118,-1.2645584,False,0.0
4742.839829833,20000000,0.025406487,-0.037018687,0.04314512,0.7697508,1.4763169,-1.1809788,False,0.0
4742.859829833,40000000,0.03077086,-0.04033819,0.046445727,0.67861325,1.4217219,-1.0973991,False,0.0
4742.879829833,0,0.056143716,-0.049346715,0.037385523,0.4822118,1.3185362,-0.92405015,False,0.0
4742.899829833,20000000,0.06747903,-0.04894477,0.033278286,0.39634588,1.2820153,-0.86557025,False,0.0
4742.919829833,40000000,0.07878569,-0.048697174,0.028926432,0.31047997,1.2454945,-0.8070903,False,0.0
4742.939829833,0,0.081661955,-0.053791046,0.036477804,0.16210185,1.1474118,-0.65519464,False,0.0
4742.959829833,20000000,0.076958895,-0.07625404,0.034401238,0.11304224,1.0635867,-0.5532429,False,0.0
4742.979829833,40000000,0.07276711,-0.0986771,0.031503737,0.06398264,0.9797616,-0.4512912,False,0.0
4742.999829833,60000000,0.06910755,-0.12104049,0.027800083,0.014923032,0.89593655,-0.3493395,False,0.0
4743.019829833,0,0.06499547,-0.13695431,0.028673768,-0.053827215,0.7663537,-0.247034,False,0.0
4743.039829833,20000000,0.0590885,-0.1418801,0.024680614,-0.07587205,0.72255456,-0.21504882,False,0.0
4743.059829833,0,0.047092408,-0.13526464,0.02793169,-0.13941933,0.5636549,-0.10090579,False,0.0
4743.079829833,20000000,0.047786385,-0.13106737,0.032174468,-0.15615846,0.50390714,-0.04861124,False,0.0
4743.099829833,40000000,0.04848653,-0.12682709,0.03631401,-0.1728976,0.44415942,0.0036833137,False,0.0
4743.119829833,0,0.05346006,-0.1248346,0.044805884,-0.20714507,0.33064285,0.11234916,False,0.0
4743.139829833,20000000,0.055609018,-0.12531593,0.04162723,-0.2320813,0.29159978,0.14078477,False,0.0
4743.159829833,40000000,0.057765305,-0.1257768,0.038418412,-0.25701752,0.2525567,0.16922037,False,0.0
4743.179829833,0,0.05316022,-0.11025879,0.03492725,-0.34087515,0.11263896,0.28305516,False,0.0
4743.199829833,20000000,0.06431872,-0.11606625,0.02594608,-0.36999732,0.050992977,0.3551379,False,0.0
4743.219829833,40000000,0.07546115,-0.121839166,0.016937852,-0.39911953,-0.010653,0.42722067,False,0.0
4743.239829833,0,0.10662621,-0.11831817,-0.002139926,-0.44577932,-0.10045715,0.53953177,False,0.0
4743.259829833,20000000,0.11384401,-0.10396829,-0.001548171,-0.47984838,-0.10578437,0.55211717,False,0.0
4743.279829833,40000000,0.121124506,-0.08952406,-0.0009601116,-0.51391745,-0.111111596,0.56470263,False,0.0
4743.299829833,60000000,0.12846911,-0.07498652,-0.0003759265,-0.5479865,-0.11643882,0.57728803,False,0.0
4743.319829833,0,0.14910987,-0.06039834,0.012814701,-0.551896,-0.06734706,0.5129097,False,0.0
4743.339829833,20000000,0.15956503,-0.054351956,0.01439929,-0.5272887,-0.037843227,0.44569033,False,0.0
4743.359829833,0,0.16417977,-0.0357261,0.034674525,-0.50911576,7.939339e-05,0.32188672,False,0.0
4743.379829833,20000000,0.16880947,-0.017022729,0.05490929,-0.49094287,0.038002014,0.19808309,False,0.0
4743.399829833,40000000,0.17345506,0.0017583072,0.07510412,-0.47276998,0.075924635,0.074279465,False,0.0
4743.419829833,0,0.193448,0.056265622,0.10778546,-0.3690222,0.22621176,-0.219191,False,0.0
4743.439829833,20000000,0.17286405,0.11130056,0.15059716,-0.36276385,0.21600011,-0.2477049,False,0.0
4743.459829833,40000000,0.15235391,0.16635054,0.19333172,-0.35650548,0.20578845,-0.27621877,False,0.0
4743.479829833,0,0.13542876,0.19889516,0.21373975,-0.40462327,0.14186801,-0.21139428,False,0.0
4743.499829833,20000000,0.1185438,0.2314721,0.23409021,-0.45274106,0.07794758,-0.14656979,False,0.0
4743.519829833,40000000,0.101698875,0.26408175,0.25438327,-0.50085884,0.0140271485,-0.08174528,False,0.0
4743.559829833,0,0.081582665,0.29481164,0.24489456,-0.6147779,-0.23520063,0.24945685,False,0.0
4743.579829833,20000000,0.08436301,0.29221886,0.23523527,-0.6217673,-0.26876563,0.31886855,False,0.0
4743.599829833,0,0.094782054,0.22799206,0.19558495,-0.56387466,-0.2369078,0.3919891,False,0.0
4743.619829833,20000000,0.10506058,0.16415393,0.15562099,-0.50598204,-0.20504996,0.46510968,False,0.0
4743.639829833,40000000,0.11520374,0.10071373,0.11535257,-0.4480894,-0.17319211,0.53823024,False,0.0
4743.679829833,0,0.092797935,0.043743253,0.090970516,-0.32444328,-0.15125939,0.47460172,False,0.0
4743.679829833,0,0.0871605,0.029830098,0.07741767,-0.26975068,-0.16651401,0.3825787,False,0.0
4743.699829833,20000000,0.08150101,0.016011894,0.063804746,-0.21505809,-0.18176861,0.2905557,False,0.0
4743.719829833,0,0.057756066,0.01774776,0.06247741,-0.17768669,-0.2210485,0.25455922,False,0.0
4743.739829833,20000000,0.03400305,0.019515097,0.061135232,-0.14031531,-0.2603284,0.21856275,False,0.0
4743.759829833,40000000,0.010241866,0.021313846,0.059778273,-0.10294392,-0.29960832,0.18256629,False,0.0
4743.779829833,0,-0.009938568,0.0025358796,0.043446183,-0.045654576,-0.37928864,0.13430166,False,0.0
4743.799829833,0,-0.011786252,-0.0073285103,0.033171356,-0.018399322,-0.38503546,0.11671229,False,0.0
4743.819829833,20000000,-0.01363489,-0.017192543,0.022895992,0.00885593,-0.39078227,0.09912291,False,0.0
4743.952774625,0,-0.055672694,0.0011046841,-0.0016082841,-0.13532342,-0.49517956,0.14243144,False,0.0
4743.972774625,0,-0.050043613,0.0010011792,-0.007626891,-0.13681725,-0.5392772,0.111150086,False,0.0
4743.992774625,20000000,-0.044373304,0.0008723736,-0.013742745,-0.13831107,-0.58337486,0.07986874,False,0.0
4744.012774625,0,-0.025952965,-0.011849105,-0.024773717,-0.11537618,-0.59618276,0.03644584,False,0.0
4744.032774625,0,-0.016964883,-0.0056278706,-0.024466872,-0.10092576,-0.58167344,0.02254356,False,0.0
4744.052774625,20000000,-0.007941872,0.0005892515,-0.024238348,-0.086475335,-0.56716406,0.008641281,False,0.0
4744.072774625,0,0.007124692,-0.0050709844,-0.017965019,-0.057980068,-0.53753924,0.0015108278,False,0.0
4744.092774625,0,0.0077361763,-0.005355358,-0.0150770545,-0.01756902,-0.52191675,-0.013386834,False,0.0
4744.112774625,20000000,0.008376569,-0.0056377053,-0.012238681,0.022842027,-0.50629425,-0.028284494,False,0.0
4744.132774625,40000000,0.0014356971,-0.0074262023,-0.008334458,0.09259738,-0.5312785,-0.006553242,False,0.0
4744.152774625,0,0.00663504,-0.017003775,-0.0139045715,0.12119992,-0.57195234,0.017023701,False,0.0
4744.172774625,20000000,0.0118635595,-0.026578844,-0.019512951,0.14980246,-0.61262625,0.040600643,False,0.0
4744.192774625,40000000,0.017121017,-0.03615141,-0.025159717,0.17840502,-0.6533001,0.06417759,False,0.0
4744.212774625,0,0.024291545,-0.07324651,-0.039512217,0.19350255,-0.700054,0.082753524,False,0.0
4744.232774625,20000000,0.0122513175,-0.08575958,-0.037177384,0.18607597,-0.7030713,0.07412137,False,0.0
4744.252774625,40000000,0.00027674437,-0.098269165,-0.034933865,0.17864938,-0.7060886,0.06548922,False,0.0
4744.272774625,0,-0.019189,-0.095464885,-0.040095568,0.10439307,-0.69074494,0.058530718,False,0.0
4744.292774625,20000000,-0.021212906,-0.097562045,-0.042957544,0.075170554,-0.65776217,0.03591807,False,0.0
4744.312774625,40000000,-0.023199588,-0.09966016,-0.04587686,0.045948036,-0.6247794,0.013305416,False,0.0
