timestamp,dtNs,ax,ay,az,gx,gy,gz,label,chewing_soft
265497.075798667,0,-0.499896,0.043479037,-0.30085552,0.07313399,0.012849731,-0.19747494,False,0.0
265497.095798667,0,0.0036641061,0.009410065,-0.005502641,0.12041419,0.035517342,-0.20656084,False,0.0
265497.115798667,20000000,0.0021112114,0.012819815,-0.005911112,0.13380764,0.029113818,-0.20048113,False,0.0
265497.135798667,0,0.011016652,0.008845862,-0.00963223,0.13658434,0.049051896,-0.21165875,False,0.0
265497.155798667,0,0.015257016,-0.009935614,-0.005912423,0.13783826,0.09836874,-0.2564347,False,0.0
265497.175798667,20000000,-0.020034403,0.00348958,0.009682894,0.13537969,0.0882843,-0.22659397,False,0.0
265497.195798667,0,0.0027225763,-0.046051066,0.003338933,0.18252183,0.067979574,-0.14937283,False,0.0
265497.215798667,20000000,0.0057266355,-0.050660748,0.0036470294,0.19457422,0.10249701,-0.18622923,False,0.0
265497.235798667,0,-0.03846106,-0.031649143,0.018073201,0.16975614,0.09112475,-0.18387277,False,0.0
265497.255798667,20000000,-0.023904175,-0.04505722,0.0049437284,0.14550647,0.10106543,-0.21929304,False,0.0
265497.275798667,0,-0.03230469,-0.03683088,0.009993434,0.11636527,0.09230292,-0.22173192,False,0.0
265497.295798667,0,-0.014711782,-0.0338334,-0.0057768226,0.031794228,0.10514618,-0.25587788,False,0.0
265497.315798667,20000000,0.010159925,-0.03206045,-0.0153926015,-0.014989894,0.14671057,-0.3268037,False,0.0
265497.335798667,0,0.028874457,0.005579602,-0.015239537,-0.13363908,0.22524428,-0.4854734,False,0.0
265497.355798667,20000000,0.026141271,0.014418531,-0.0027429461,-0.16916545,0.23417197,-0.52667457,False,0.0
265497.375798667,0,0.02677016,0.008765392,0.012252808,-0.14856052,0.2299894,-0.53952616,False,0.0
265497.395798667,0,0.01208742,0.022618163,0.03457421,-0.02861107,0.22501972,-0.5353484,False,0.0
265497.415798667,20000000,-0.011919707,0.043796048,0.050650656,0.027693512,0.16184124,-0.4429941,False,0.0
265497.435798667,0,0.017291963,0.03783249,0.0064615607,0.101268575,0.13207307,-0.276725,False,0.0
265497.455798667,20000000,0.032764405,0.034557484,-0.012477279,0.096528836,0.18577713,-0.2532863,False,0.0
265497.475798667,0,0.005756259,0.019905418,-0.004403174,0.07595306,0.24432531,-0.15347755,False,0.0
265497.495798667,20000000,0.0008497834,0.0022279546,-0.002507329,0.07409299,0.26236755,-0.1149001,False,0.0
265497.515798667,0,-0.0019850135,-0.02321164,-0.0018151402,0.08933572,0.25873625,-0.0808734,False,0.0
265497.535789375,0,-0.0090768,-0.08578357,0.0014885718,0.15328509,0.28091165,-0.080016986,False,0.0
265497.555789375,20000000,-0.013168782,-0.13125132,-0.0032898188,0.24888524,0.21583608,-0.2945272,False,0.0
265497.575789375,0,-0.013719708,-0.14170218,-0.0054547787,0.30124798,0.16872993,-0.48836693,False,0.0
265497.595789375,20000000,-0.014286339,-0.152174,-0.00763911,0.35361075,0.1216238,-0.68220663,False,0.0
265497.615789375,0,-0.012447715,-0.13672814,-0.008264005,0.3991413,0.07840593,-0.83433956,False,0.0
265497.635789375,0,-0.014061034,-0.07558172,-0.004217088,0.5273029,0.007842972,-1.1492498,False,0.0
265497.655789375,20000000,-0.02181077,-0.044177733,0.0034703612,0.56644213,-0.027818095,-1.2104841,False,0.0
265497.675789375,0,-0.01425308,-0.029426023,-0.0009942055,0.5944918,-0.0586098,-1.2672379,False,0.0
265497.695789375,0,-0.0005058944,0.012392677,-0.014022589,0.65234363,-0.14526884,-1.4076923,False,0.0
265497.715789375,20000000,0.0058995187,0.016865365,-0.034944236,0.658732,-0.20379105,-1.4254739,False,0.0
265497.735789375,0,-0.0014710426,0.017128728,-0.04101193,0.69970196,-0.28881887,-1.4568907,False,0.0
265497.755789375,20000000,-0.0057926476,0.016614608,-0.02488774,0.74178356,-0.3232212,-1.4533703,False,0.0
265497.775789375,0,-0.019803137,0.028498046,-0.011369705,0.78214246,-0.3482868,-1.4005333,False,0.0
265497.795789375,0,-0.024364293,0.024440058,-0.0038959384,0.8221638,-0.38371396,-1.323163,False,0.0
265497.815789375,20000000,-0.029015064,0.020435065,0.003507793,0.86218524,-0.4191411,-1.2457929,False,0.0
265497.835789375,0,0.02292484,-0.037252873,-0.0018495917,0.95104444,-0.36261111,-1.2000401,False,0.0
265497.855789375,0,0.03936228,-0.07147409,0.03889382,0.99382126,-0.30681264,-1.3526297,False,0.0
265497.875789375,20000000,0.034175456,-0.06701012,0.05182928,0.99845546,-0.3215684,-1.4484189,False,0.0
265497.895789375,0,0.023819983,-0.03372325,0.05399382,0.93937665,-0.41562086,-1.6774434,False,0.0
265497.915789375,20000000,0.02382201,-0.01720129,0.04501915,0.9004353,-0.44713885,-1.765895,False,0.0
265497.935789375,0,-0.005522728,0.045816228,0.053514242,0.791429,-0.5004704,-1.8455192,False,0.0
265497.955789375,0,-0.0018791854,0.07355764,0.045008898,0.73968977,-0.51833165,-1.7663943,False,0.0
265497.975789375,20000000,0.0016894937,0.101353064,0.03645593,0.68795055,-0.5361929,-1.6872693,False,0.0
265497.995789375,0,0.04415694,0.16169563,-0.0073203444,0.46657187,-0.44963032,-1.3996694,False,0.0
265498.015789375,20000000,0.05842775,0.1825,-0.019111753,0.3398427,-0.37687737,-1.2629876,False,0.0
265498.035789375,0,0.06761213,0.19853416,-0.03142643,0.17943512,-0.30220366,-1.1099727,False,0.0
265498.055789376,0,0.07179898,0.2272201,-0.04100305,-0.1892268,-0.16843994,-0.7654996,False,0.0
265498.075789376,0,0.069525406,0.23434599,-0.042065382,-0.31566647,-0.13390246,-0.64843905,False,0.0
265498.095789376,0,0.056723997,0.21557021,-0.024393141,-0.67046076,-0.07572026,-0.2771061,False,0.0
265498.115789376,20000000,0.061971813,0.18239695,-0.020114541,-0.7836087,-0.060045496,-0.14249514,False,0.0
265498.135789376,0,0.04916911,0.120439425,-0.0077373385,-0.90311164,-0.02147224,0.027070317,False,0.0
265498.155789376,0,0.035016924,0.11066873,-0.004294634,-0.936664,-0.029301794,0.06677307,False,0.0
265498.175789376,20000000,0.020857185,0.10087666,-0.0010241866,-0.9702164,-0.03713135,0.106475815,False,0.0
265498.195789376,0,-0.0070151538,0.050354183,0.0071887374,-0.98250055,-0.06158973,0.24695593,False,0.0
265498.215789376,20000000,-0.0019784719,0.0041878,0.0022816062,-0.87400955,-0.067526095,0.28927937,False,0.0
265498.235789376,0,0.00047589839,-0.019742742,-0.006020367,-0.45710903,-0.038203515,0.33710858,False,0.0
265498.255789376,0,-0.007125005,0.005332675,-0.011537969,-0.23427184,-0.032739483,0.43504962,False,0.0
265498.275789376,20000000,-0.014735132,0.030405052,-0.017061293,-0.01143463,-0.027275454,0.5329907,False,0.0
265498.295789376,0,0.018976584,0.1251161,-0.08492392,0.40205806,0.15917018,0.9016484,False,0.0
265498.315789376,20000000,0.026218593,0.15794554,-0.09854865,0.4737188,0.27406543,1.0458872,False,0.0
265498.335789376,0,0.0033595264,0.17008707,-0.081460595,0.27554056,0.4442198,1.3507668,False,0.0
265498.355789376,0,-0.004626125,0.14801164,-0.06754887,0.13953382,0.46908045,1.4200071,False,0.0
265498.375789376,20000000,-0.012510568,0.12599713,-0.053665876,0.003527075,0.4939411,1.4892473,False,0.0
265498.395789376,0,-0.013477683,0.04877962,-0.02824527,-0.3527043,0.5288475,1.5492842,False,0.0
265498.415789376,20000000,-0.013756365,0.022750624,-0.018059134,-0.46910328,0.53760993,1.5275726,False,0.0
265498.435789376,0,-0.016999662,-0.010662943,-0.005417824,-0.6882994,0.5310728,1.4603496,False,0.0
265498.455789376,20000000,-0.019036412,-0.020121977,-0.002267599,-0.7507125,0.51758075,1.4259282,False,0.0
265498.475789376,0,-0.031697184,-0.010916658,0.008574843,-0.8935943,0.45459405,1.3880812,False,0.0
265498.495789376,0,-0.020566523,-0.016102128,0.007982194,-0.9101083,0.4281524,1.3624415,False,0.0
265498.515789376,20000000,-0.009539306,-0.021208517,0.0072957277,-0.9266223,0.40171075,1.3368018,False,0.0
265498.535789376,0,0.008427948,-0.053954,0.02109772,-0.8507756,0.3817453,1.1843239,False,0.0
265498.555789376,0,-0.00049233437,-0.06372636,0.035239816,-0.7658522,0.34738836,1.1046027,False,0.0
265498.575789376,20000000,-0.009473145,-0.07344139,0.049321115,-0.6809288,0.3130314,1.0248814,False,0.0
265498.595789376,0,-0.021673203,-0.087273285,0.06034881,-0.4254256,0.15887973,0.82008237,False,0.0
265498.615789376,20000000,-0.020814419,-0.08709465,0.05563599,-0.32727516,0.08965855,0.7313628,False,0.0
265498.635789376,0,-0.0113577545,-0.113913946,0.046742618,-0.070093274,-0.060445525,0.40167952,False,0.0
265498.655789376,0,-0.01156804,-0.108873226,0.03717953,0.009235598,-0.113028675,0.22576791,False,0.0
265498.675789376,20000000,-0.011773109,-0.10383651,0.027609587,0.08856448,-0.16561183,0.049856305,False,0.0
265498.695789376,40000000,-0.011973083,-0.09880391,0.01803273,0.16789335,-0.21819498,-0.1260553,False,0.0
265498.715789376,0,-0.011898547,-0.11670405,0.008977711,0.30090448,-0.24902868,-0.44859502,False,0.0
265498.735789376,20000000,-0.019916683,-0.13403955,0.014259696,0.46876046,-0.28279245,-0.7609843,False,0.0
265498.755789376,0,-0.022541791,-0.13881575,0.015863001,0.5837063,-0.30986297,-0.93968534,False,0.0
265498.775789376,0,-0.029560417,-0.1355411,0.0147304535,0.6807613,-0.33829755,-1.0847287,False,0.0
265498.795789376,20000000,-0.03662917,-0.13222308,0.013551116,0.77781624,-0.36673212,-1.2297721,False,0.0
265498.815789376,0,-0.047810346,-0.13979506,0.012870073,1.01381,-0.4465451,-1.5245851,False,0.0
265498.835789376,0,-0.051402137,-0.18915638,0.02074629,1.20575,-0.49150556,-1.7084719,False,0.0
265498.855789376,20000000,-0.055189908,-0.23841316,0.02845496,1.3976899,-0.536466,-1.8923588,False,0.0
265498.875789376,0,-0.124859706,-0.25882295,0.018340588,2.0576584,-0.7582641,-2.5024738,False,0.0
265498.895789376,20000000,-0.1583794,-0.12669009,-0.02348739,2.3787289,-1.0068864,-2.9038253,False,0.0
265498.915789376,0,-0.14801824,-0.03440328,-0.06908339,2.3513446,-1.0703937,-2.965559,False,0.0
265498.935789376,0,-0.12867327,0.053002834,-0.10223031,2.207022,-1.0573343,-2.9065497,False,0.0
265498.955789376,20000000,-0.07712096,0.20808282,-0.15877712,1.6995349,-0.8619271,-2.4970834,False,0.0
265498.975789376,0,-0.046064287,0.23054488,-0.17558527,1.4340373,-0.66258705,-2.1748905,False,0.0
265498.995789376,0,-0.0222079,0.24745883,-0.1782018,1.1656808,-0.40942273,-1.8125635,False,0.0
265499.015789376,20000000,0.0014156401,0.2642973,-0.1809504,0.8973241,-0.1562584,-1.4502366,False,0.0
265499.035789376,0,0.011967063,0.18613352,-0.12427127,0.34142923,0.38014472,-0.6603461,False,0.0
265499.055789376,0,0.006994158,0.08289763,-0.05405599,0.09313443,0.5677173,-0.31570518,False,0.0
265499.075789376,0,-0.0058941543,0.054299876,-0.023708642,0.07367166,0.5538691,-0.26985866,False,0.0
265499.095789376,20000000,-0.018771857,0.025684685,0.0066045523,0.054208893,0.540021,-0.22401215,False,0.0
265499.115789376,0,-0.03900054,-0.01591155,0.043117225,0.10450894,0.36490738,-0.23148683,False,0.0
265499.135789377,0,-0.03952095,-0.017787993,0.045921803,0.119026884,0.30606374,-0.22947972,False,0.0
265499.155789377,20000000,-0.040036708,-0.019679606,0.048709154,0.13354483,0.24722011,-0.2274726,False,0.0
265499.175789377,0,-0.04009831,-0.024613142,0.03476399,0.16337669,0.19188018,-0.17158985,False,0.0
265499.195789377,0,-0.03848049,-0.026150614,0.014549971,0.14006132,0.2315088,-0.120817095,False,0.0
265499.215789377,20000000,-0.041163534,-0.028779268,0.016687572,0.124528125,0.23666897,-0.10412331,False,0.0
265499.235789377,0,-0.03823912,-0.03954211,0.0169757,0.12553468,0.24586715,-0.100873336,False,0.0
265499.255789377,0,-0.040024966,-0.049732238,0.019866765,0.15712298,0.23743555,-0.09925363,False,0.0
265499.275789377,20000000,-0.038863122,-0.04179585,0.017547369,0.17708509,0.23078248,-0.10427183,False,0.0
265499.295789377,0,-0.036213547,-0.030417204,0.0150383115,0.19351622,0.22087121,-0.104987726,False,0.0
265499.315789377,20000000,-0.026995838,-0.006164938,0.005722642,0.21092318,0.20677939,-0.09306599,False,0.0
265499.335789377,0,-0.0234662,0.0007006526,0.0019618273,0.19574274,0.21243681,-0.07493075,False,0.0
265499.355789377,0,-0.012846261,0.007975221,0.003442943,0.20231876,0.22726738,-0.0057874825,False,0.0
265499.375789377,20000000,-0.007024795,0.013627887,0.001624763,0.21760198,0.24744812,0.015005512,False,0.0
265499.395789377,0,0.0058248937,0.018951476,-0.0031834245,0.2462352,0.29209495,0.03570026,False,0.0
265499.415789377,20000000,0.0029392838,0.013740122,0.0035462976,0.25337914,0.29999924,0.026529027,False,0.0
265499.435789377,0,0.003196925,0.011205435,0.006963432,0.26614505,0.2987983,0.0045082457,False,0.0
265499.455789377,0,0.008258015,0.015864432,0.015348136,0.30278558,0.27253208,-0.047265414,False,0.0
265499.475789377,20000000,0.01119414,0.017954886,0.01696229,0.30901742,0.25555253,-0.058106523,False,0.0
265499.495789377,0,0.024106473,0.034929007,0.005634904,0.31511313,0.23480307,-0.09567933,False,0.0
265499.515789377,20000000,0.026522815,0.041371047,-0.00027894974,0.30163917,0.22793712,-0.108338155,False,0.0
265499.535789377,0,0.026082546,0.044766545,0.0050537586,0.29868424,0.21384023,-0.106983624,False,0.0
