timestamp,user_accel_x,user_accel_y,user_accel_z,rotation_rate_x,rotation_rate_y,rotation_rate_z,attitude_roll,attitude_pitch,attitude_yaw
0.0,0.004562468267977238,0.050955262035131454,-0.04940680414438248,0.41724708676338196,-0.1287245899438858,-0.21629714965820312,0.5543885904104615,0.17233384604025245,-0.049144075821367254
0.009142160415649414,0.004562468267977238,0.050955262035131454,-0.04940680414438248,0.41724708676338196,-0.1287245899438858,-0.21629714965820312,0.5543885904104615,0.17233384604025245,-0.049144075821367254
0.019999027252197266,0.004562468267977238,0.050955262035131454,-0.04940680414438248,0.41724708676338196,-0.1287245899438858,-0.21629714965820312,0.5543885904104615,0.17233384604025245,-0.049144075821367254
0.029993057250976562,0.004562468267977238,0.050955262035131454,-0.04940680414438248,0.41724708676338196,-0.1287245899438858,-0.21629714965820312,0.5543885904104615,0.17233384604025245,-0.049144075821367254
0.04005312919616699,0.004562468267977238,0.050955262035131454,-0.04940680414438248,0.41724708676338196,-0.1287245899438858,-0.21629714965820312,0.5543885904104615,0.17233384604025245,-0.049144075821367254
0.050031185150146484,-0.04553595930337906,0.019567903131246567,-0.006569141522049904,0.6435796618461609,-0.19851122796535492,-0.13889296352863312,0.5513524881223291,0.17820234496576223,-0.06652238843729019
0.05910921096801758,-0.04553595930337906,0.019567903131246567,-0.006569141522049904,0.6435796618461609,-0.19851122796535492,-0.13889296352863312,0.5513524881223291,0.17820234496576223,-0.06652238843729019
0.07000732421875,-0.04553595930337906,0.019567903131246567,-0.006569141522049904,0.6435796618461609,-0.19851122796535492,-0.13889296352863312,0.5513524881223291,0.17820234496576223,-0.06652238843729019
0.07998514175415039,-0.031316619366407394,-0.023010989651083946,-0.020447319373488426,0.8520697355270386,-0.31755122542381287,-0.1513030230998993,0.5439245637057919,0.1935641766742251,-0.08669239552283156
0.09005403518676758,-0.031316619366407394,-0.023010989651083946,-0.020447319373488426,0.8520697355270386,-0.31755122542381287,-0.1513030230998993,0.5439245637057919,0.1935641766742251,-0.08669239552283156
