timestamp,dtNs,ax,ay,az,gx,gy,gz
125443.578599917,0,0.017662346,-0.031585693,0.043725193,-0.09742421,0.2853671,0.28222847
125443.598599917,0,0.02506262,-0.019015625,0.03788042,-0.07428711,0.19064853,0.09897779
125443.618599917,0,0.024000764,-0.0015118569,0.03376031,-0.068409644,0.11718311,-0.013387062
125443.638599917,20000000,0.022941738,0.01599124,0.02963376,-0.06253218,0.043717705,-0.12575191
125443.658599917,0,0.016103506,0.04635389,0.023338914,-0.07350799,-0.029310815,-0.1683397
125443.678599917,20000000,0.01206699,0.072393805,0.013448358,-0.10132079,-0.092480384,-0.14070523
125443.698599917,0,0.0070194304,0.1029031,0.0020523667,-0.12721476,-0.10941855,0.03146872
125443.738599917,0,-0.0030742586,0.16389874,-0.020773053,-0.17900272,-0.14329489,0.37581664
125443.758599917,0,0.0009185374,0.16986531,-0.033242762,-0.19289224,-0.1355754,0.65099597
125443.778599917,20000000,-0.0021690726,0.16132504,-0.03222978,-0.19797313,-0.09479587,0.9503979
125443.798599917,0,-0.006585717,0.13965595,-0.02770865,-0.19631682,-0.05185891,1.2049117
125443.818599917,0,-0.011526316,0.10600357,-0.020140946,-0.18067944,-0.028702434,1.3775351
125443.838599917,0,-0.0052591264,0.0635802,-0.024929523,-0.18939269,-0.009117527,1.4061779
125443.858599917,20000000,0.0012648404,0.020976603,-0.029686153,-0.19810593,0.010467377,1.4348207
125443.878599917,40000000,-0.015588433,-0.016009197,-0.006184578,-0.14488941,0.004869366,1.3560466
125443.898599917,0,-0.021765321,-0.0050850064,-0.007762015,-0.088043116,-0.020762127,1.2828335
125443.918599917,20000000,-0.027713627,0.005676478,-0.00933367,-0.031196818,-0.046393625,1.2096204
125443.938599917,0,-0.029481709,0.00074510276,-0.023940444,0.0137200095,-0.042798873,1.0600011
125443.958599917,20000000,-0.031066954,-0.0043054223,-0.038561225,0.058636837,-0.03920412,0.91038185
125443.978599917,40000000,-0.032471895,-0.009478718,-0.05319625,0.10355365,-0.035609372,0.7607626
125443.998599917,0,-0.022470653,-0.06961411,-0.027766347,0.18243796,-0.08757688,0.575986
125444.018599917,20000000,-0.01988849,-0.11858606,-0.015091836,0.3012095,-0.097460136,0.39986694
125444.038599917,0,-0.029005677,-0.06267154,0.0018752813,0.3820025,-0.005412787,0.32144597
125444.058599917,20000000,-0.02803272,-0.01329869,0.0028222203,0.255241,0.00039594667,0.34914052
125444.078599917,0,-0.007023871,-0.070031404,-0.008332431,0.19764586,0.10744187,0.19926408
125444.098599917,20000000,-0.010320783,-0.076565474,0.0124005675,0.17860413,0.12747212,0.088912725
125444.118599917,0,-0.010726541,-0.06603181,0.014364123,0.13507958,0.11090697,-0.009635992
125444.138599917,20000000,-0.011131972,-0.055509806,0.01631707,0.09155503,0.09434183,-0.10818471
125444.158599917,40000000,-0.011537045,-0.04499945,0.018259406,0.048030473,0.077776685,-0.20673344
125444.178599917,60000000,-0.011941701,-0.034500778,0.020191133,0.004505925,0.06121155,-0.30528215
125444.198599917,80000000,-0.018809795,-0.029446602,0.01524353,-0.033230186,-0.0024161786,-0.37093556
125444.218599917,0,-0.029729724,-0.03812173,0.010887802,-0.039105907,-0.101428784,-0.4201962
125444.238599917,0,-0.03338489,-0.046937406,0.005090475,-0.017016537,-0.18606533,-0.4844445
125444.258599917,0,-0.025883049,-0.063957065,0.00097477436,0.025545716,-0.21823461,-0.5962312
125444.278599917,0,-0.026252985,-0.082331836,0.0043820143,0.093733415,-0.20831192,-0.7702499
125444.298599917,0,-0.03027305,-0.10085404,0.0083501935,0.18493883,-0.21287446,-1.0078025
125444.318599917,0,-0.038433075,-0.1130839,0.013156354,0.28309876,-0.2357701,-1.2551856
125444.338599917,0,-0.04312119,-0.1316989,0.018470943,0.39130068,-0.28018254,-1.5067625
125444.358599917,0,-0.06157279,-0.12615591,0.014236391,0.4526367,-0.31726658,-1.7786478
125444.378599917,20000000,-0.079752386,-0.12086752,0.010118127,0.5139727,-0.3543506,-2.050533
125444.398599917,40000000,-0.09764844,-0.11582062,0.0061171055,0.5753087,-0.3914346,-2.3224182
125444.418599917,60000000,-0.11525026,-0.11100134,0.0022339225,0.6366447,-0.42851865,-2.5943034
125444.438599917,80000000,-0.13750103,-0.0649322,0.003520012,0.61972713,-0.49987233,-2.7211623
125444.458599917,0,-0.1346648,-0.025150552,-0.0041624308,0.5066036,-0.5255031,-2.6107962
125444.478599917,20000000,-0.13103172,0.014517695,-0.011709452,0.39348003,-0.5511339,-2.50043
125444.498599917,40000000,-0.12659562,0.05411458,-0.019129097,0.28035647,-0.5767647,-2.3900638
125444.518599917,60000000,-0.12135258,0.09368216,-0.026429772,0.16723292,-0.60239553,-2.2796977
125444.538599917,0,-0.099214315,0.11807869,-0.045068085,0.061192505,-0.59177154,-2.1154785
125444.558599917,20000000,-0.08528063,0.13824117,-0.05590844,-0.036978185,-0.5778265,-1.9131439
125444.578599917,0,-0.06930563,0.14886951,-0.07104838,-0.17906593,-0.52005833,-1.6827168
125444.598599917,20000000,-0.04379055,0.14582036,-0.06758529,-0.28982592,-0.44539532,-1.423567
125444.618599917,0,-0.044443995,0.14056136,-0.057813704,-0.3510521,-0.36574838,-1.1615151
125444.638599917,20000000,-0.010708004,0.12786783,-0.058767676,-0.38095555,-0.25077784,-0.9276721
125444.658599917,0,-0.013994187,0.13183723,-0.053842187,-0.35524333,-0.1258753,-0.7223839
125444.678599917,20000000,-0.017109156,0.13580906,-0.048995554,-0.3295311,-0.0009727478,-0.5170958
125444.698599917,40000000,-0.021049976,0.07193121,-0.040804744,-0.27091902,0.042779498,-0.48863655
125444.718599917,0,-0.01611808,0.072443,-0.029567897,-0.16551563,0.035481147,-0.5029892
125444.738599917,20000000,-0.011115253,0.072941765,-0.018354118,-0.060112253,0.0281828,-0.51734185
125444.758599917,40000000,0.0032304823,0.10285407,-0.01570499,-0.039918892,0.07053511,-0.44397926
125444.778599917,0,-0.0005840957,0.12514229,-0.014243126,-0.105866596,0.11507125,-0.3333053
125444.798599917,0,-0.004601389,0.11930047,-0.0023912191,-0.1529839,0.08924106,-0.24698694
125444.818599917,20000000,-0.0070153177,0.100777775,0.0090991855,-0.17426942,0.055039253,-0.16219658
125444.838599917,0,0.0013413727,0.08979612,0.0038870573,-0.18210171,0.039428435,-0.07315967
125444.858599917,20000000,0.0029286742,0.07421571,-0.0027019382,-0.16286802,0.029123966,-0.015210006
125444.878599917,0,-0.005207926,0.055049468,-0.0051057935,-0.10901703,0.002890354,0.0055912174
125444.898599917,20000000,-0.0133425,0.03588309,-0.0075264573,-0.055166032,-0.02334326,0.026392441
125444.918599917,40000000,-0.011182696,0.045143887,-0.019447148,-0.00824504,-0.022822035,0.016406506
125444.938599917,0,-0.014854789,0.03225703,-0.0111070275,0.040694375,-0.009172883,0.015766192
125444.958599917,20000000,-0.018526703,0.019370237,-0.0027675033,0.08963379,0.0044762706,0.01512588
125444.978599917,40000000,-0.011309087,0.013273634,-0.009195149,0.11199121,0.015640087,-0.0077226274
125444.998599917,0,-0.015152246,0.018804524,-0.013739049,0.108064406,0.010364511,-0.00074161217
125445.018599917,0,-0.01927787,0.012201055,-0.011480212,0.098062515,-0.014332703,0.02594866
125445.038599917,20000000,-0.02340287,0.005597813,-0.009223759,0.08806062,-0.03902992,0.052638933
125445.058599917,0,-0.022445202,0.0012533758,-0.009941936,0.083936624,-0.0332376,0.06688813
125445.078599917,20000000,-0.021484822,-0.0030916296,-0.010664046,0.07981263,-0.027445275,0.08113732
125445.098599917,0,-0.027543604,-0.013647666,-0.004538536,0.058333453,-0.022197405,0.08697867
125445.118599917,0,-0.024675846,-0.023914266,-0.005166769,0.048439354,-0.008950103,0.07870363
125445.138599917,0,-0.02558276,-0.012594029,-0.005453706,0.08305398,-0.010259542,0.07714922
125445.158599917,0,-0.023809016,-0.017041888,-0.0061522126,0.07046625,-0.006098915,0.05305571
125445.178599917,0,-0.017984182,-0.016807279,-0.01041311,0.05754266,0.008667349,0.025321275
125445.198599917,0,-0.015781373,-0.002211323,-0.008191645,0.044084117,0.0050750524,0.017005388
125445.218599917,0,-0.011006027,-0.0042849183,-0.0026452541,0.060855202,-0.015905634,0.036529355
125445.238599917,0,-0.0043727756,-0.007191064,-0.01579535,0.058202893,0.018300872,0.010227218
125445.258599917,0,-0.010667324,0.004263889,-0.015953898,0.061033193,0.02825163,-0.007379003
125445.278599917,0,-0.013525873,0.053589486,-0.02430886,0.018453918,0.015921716,0.109802715
125445.298599917,20000000,-0.016382664,0.10291496,-0.03266418,-0.02412536,0.003591802,0.22698444
125445.318599917,40000000,-0.019237667,0.15224035,-0.041020036,-0.066704646,-0.008738113,0.34416616
125445.338599917,60000000,-0.01895985,0.20686789,-0.047335744,-0.1716733,0.035486426,0.71431524
125445.358599917,0,-0.020711482,0.2406164,-0.04007864,-0.35475332,0.075357564,1.2025074
125445.378599917,20000000,-0.022390842,0.27438354,-0.03280151,-0.5378334,0.11522871,1.6906996
125445.398599917,0,-0.0402579,0.24321005,-0.03317064,-0.7250215,0.106567904,2.1851573
125445.418599917,20000000,-0.057947338,0.21204479,-0.033480525,-0.9122096,0.09790709,2.6796148
125445.438599917,40000000,-0.044614524,0.12233894,-0.04435295,-1.0022994,0.15415713,2.994339
125445.458517375,0,-0.046839543,0.028026713,-0.019082522,-0.98148775,0.2214459,3.100605
125445.478517375,0,-0.043716013,-0.022434428,-0.0008558035,-0.9303256,0.22317684,2.9559143
125445.498517375,20000000,-0.040165216,-0.07284763,0.01749891,-0.8791635,0.22490777,2.8112235
125445.518517375,40000000,-0.042734653,-0.11413894,0.02959472,-0.8156952,0.18586376,2.5558178
125445.538517375,0,-0.035779953,-0.13215384,0.028316021,-0.7553307,0.110820696,2.208947
125445.558517375,20000000,-0.028654248,-0.15025577,0.027099192,-0.69496614,0.03577763,1.8620759
125445.578517375,40000000,-0.028175443,-0.15581891,0.028778553,-0.62956905,-0.047876723,1.4716692
125445.598517375,0,-0.035974354,-0.14602077,0.028475463,-0.57071656,-0.14257744,1.0740783
125445.618517375,20000000,-0.036699533,-0.13168049,0.026147902,-0.52323794,-0.25514156,0.7029441
125445.638517375,0,-0.017855197,-0.12994273,0.02181071,-0.43910438,-0.31265536,0.41094604
125445.658517375,20000000,0.00097092986,-0.12828308,0.017376244,-0.35497084,-0.37016916,0.11894795
125445.678517375,40000000,0.021938354,-0.09808747,0.0056623816,-0.2515206,-0.3332566,-0.15625861
125445.698517375,0,0.00936532,-0.062125303,0.0005366802,-0.21747956,-0.33149603,-0.18134902
125445.718517375,20000000,-0.0031620264,-0.026129533,-0.004624605,-0.18343851,-0.32973546,-0.20643944
125445.738517375,40000000,-0.015644312,0.009900205,-0.009821653,-0.14939746,-0.32797492,-0.23152985
125445.758517375,60000000,-0.028081894,0.045964297,-0.015054822,-0.11535641,-0.32621434,-0.25662026
125445.778517375,0,-0.041567326,0.06019326,-0.023456573,-0.13199443,-0.32100114,-0.16165012
125445.798517375,20000000,-0.056319237,0.046213157,-0.031374097,-0.1504204,-0.29343078,-0.094025604
125445.818517375,40000000,-0.07105386,0.032236367,-0.0393309,-0.16884637,-0.26586044,-0.02640108
125445.838517375,60000000,-0.095050976,0.024827529,-0.037516892,-0.2083135,-0.25488356,0.01590534
125445.858517375,80000000,-0.11738475,0.015650414,-0.028141737,-0.24162197,-0.28967822,0.060932983
125445.878517375,100000000,-0.121970445,-0.00963695,-0.036703467,-0.25811452,-0.31617874,0.07539883
125445.898517375,0,-0.1000188,-0.030752543,-0.04859203,-0.21100718,-0.25013983,0.03829747
125445.918517375,20000000,-0.07805659,-0.051879745,-0.060532868,-0.16389984,-0.18410091,0.0011961125
125445.938517375,40000000,-0.056084275,-0.073018394,-0.072526276,-0.1167925,-0.11806198,-0.035905246
125445.958517375,0,-0.028383285,-0.08014158,-0.07911903,-0.0925785,0.010136895,-0.09928289
125445.978517375,0,-0.016750723,-0.07969191,-0.069167376,-0.09645963,0.18497005,-0.19430181
125445.998517375,20000000,-0.0050949454,-0.079266556,-0.059247077,-0.100340754,0.35980323,-0.28932074
125446.018517375,40000000,0.0065844357,-0.07886534,-0.04935807,-0.10422188,0.5346364,-0.3843397
125446.038517375,0,0.0047979653,-0.09107936,-0.033030927,-0.089652576,0.6798167,-0.48894566
125446.058517375,0,-0.0060977936,-0.09586125,-0.011835098,-0.055526733,0.8024485,-0.6140245
125446.078517375,20000000,-0.024291933,-0.0649302,0.010176957,-0.053671192,0.7701215,-0.68117064
125446.098517375,40000000,-0.0422993,-0.034230273,0.0319342,-0.05181565,0.7377945,-0.74831676
125446.118517375,60000000,-0.06011206,-0.003758341,0.053439558,-0.04996011,0.7054675,-0.81546295
