timestamp,dtNs,ax,ay,az,gx,gy,gz
80994.003154792,0,0.0052609444,-0.019909099,-0.0054055452,0.07413126,0.0322936,-0.046177376
80994.023154792,20000000,0.003772378,-0.012977034,-0.005949974,0.06473397,0.026370585,-0.049784318
80994.043154792,40000000,0.005874872,-0.009802476,-0.0044629574,0.049822688,0.021194901,-0.05531981
80994.063154792,0,0.0052437186,-0.014402889,-0.0050836205,0.043952204,0.020058766,-0.063525714
80994.083154792,20000000,0.0024318695,-0.013908371,-0.0046135783,0.04408403,0.013247674,-0.06504084
80994.103154792,0,0.0007157326,-0.007628463,-0.0037745833,0.03618824,-0.0019377721,-0.06118379
80994.123154792,0,-0.00014066696,-0.0012246147,-0.0005828738,0.021708675,-0.01881225,-0.057395227
80994.143154792,0,0.002394259,0.0026165843,0.004918635,0.0054686274,-0.020639079,-0.06412619
80994.163154792,0,-0.002996564,-0.0076166466,0.00812012,0.011359312,-0.027334083,-0.0690957
80994.183154792,0,-0.0066258907,-0.011085838,0.012187719,0.023906458,-0.03556472,-0.059958145
80994.203154792,20000000,-0.0048965216,-0.0026234612,0.012303948,0.018736405,-0.03459042,-0.044645756
80994.223154792,0,-0.0017037392,0.0087429285,0.012430549,-0.004934402,-0.018423554,-0.0426235
80994.243154792,0,-0.0018727183,0.0041912794,0.01240474,-0.015088174,-0.0032740664,-0.062213678
80994.263154792,20000000,-0.0020421743,-0.00036002696,0.012378991,-0.025241945,0.011875423,-0.08180386
80994.283154792,0,-0.0062848926,-0.007607132,0.00834161,-0.014343202,0.02409017,-0.10044685
80994.303154792,0,-0.010020435,-0.011882126,0.0064157248,-0.0005025817,0.020499643,-0.111867726
80994.323154792,20000000,-0.015551388,-0.01621785,0.003340304,0.0076247007,0.013670649,-0.10797387
80994.343154792,0,-0.015858293,-0.010084689,0.0029881,0.004226319,0.0015616007,-0.090569556
80994.363154792,20000000,-0.013086259,-0.021758482,0.012724996,0.02502282,-0.002962723,-0.0841794
80994.383154792,0,-0.016901076,-0.004908651,0.0088992715,-0.005755756,-0.0009128901,-0.10481043
80994.403154792,0,-0.011336863,0.0022221208,0.010153651,-0.00999038,-0.0019206336,-0.11834471
80994.423154792,0,-0.021856785,-0.0062368885,0.0056124926,0.0024957014,0.017838337,-0.13167243
80994.443154792,0,-0.021802664,0.0071315914,0.0041080713,0.014430419,0.014536852,-0.1676088
80994.463154792,0,-0.014582932,0.019365624,0.011934876,0.024924014,0.06721626,-0.1917704
80994.483154792,0,-0.015639842,0.018339463,0.009264469,0.01970207,0.08408554,-0.19747594
80994.503154792,20000000,-0.016706824,0.017310224,0.006591916,0.014480125,0.10095481,-0.20318148
80994.523154792,40000000,-0.017747283,0.007366672,0.0077266693,0.014292483,0.102027945,-0.19652392
80994.543154792,0,-0.016106665,-0.003617771,0.008654058,0.008656049,0.10545129,-0.17938031
80994.563154792,20000000,-0.015907705,-0.0082444325,0.009056628,-0.021972748,0.09888068,-0.14037563
80994.583154792,0,-0.0059255958,-0.0059078485,0.011795998,-0.07945783,0.09882849,-0.10153711
80994.603154792,20000000,0.0015318394,-0.011273541,0.017609417,-0.15083909,0.14529765,-0.06608221
80994.623154792,0,0.009073377,-0.023824438,0.024497509,-0.22294736,0.22987543,-0.023730416
80994.643154792,0,-0.002951622,-0.044137094,0.02526319,-0.2452015,0.21639341,-0.0116215525
80994.663154792,0,0.0033841133,-0.017969497,0.027727425,-0.2260542,0.19865362,-0.10518577
80994.683154792,20000000,0.006624162,0.05997844,0.010018945,-0.13057724,0.19384126,-0.35468644
80994.703154792,0,-0.0018053055,0.17421049,-0.02355361,-0.06019482,0.19549973,-0.7567855
80994.723154792,0,-0.013605416,0.22230422,-0.043436944,-0.09581351,0.12585369,-1.2394135
80994.743154792,20000000,-0.02570194,0.27039742,-0.0633046,-0.1314322,0.056207627,-1.7220414
80994.763154792,40000000,-0.0266639,0.22670133,-0.066551805,-0.21120583,-0.08575067,-2.1401
80994.783154792,0,-0.005301237,0.17216378,-0.04957807,-0.3438719,-0.182553,-2.4601007
80994.803154792,20000000,0.022703826,0.0925089,-0.01968515,-0.47038049,-0.23524514,-2.6364782
80994.823154792,0,0.045059383,0.02706236,-0.0017927289,-0.59807026,-0.25431558,-2.6945386
80994.843154792,20000000,0.03740686,-0.047584984,-0.0011222959,-0.6945777,-0.31636024,-2.5655122
80994.863154792,0,0.05488783,-0.07841802,0.017101407,-0.75655,-0.3207859,-2.374799
