frame,t_rel,t_abs,mar,delta_mar,mar_bp,nose_lip_dist,delta_nose_lip_dist,chin_lip_dist,delta_chin_lip_dist,valid
534,17.800731,,0.075209,-0.033120,0.015750,138.694595,-0.370178,175.031281,-3.259323,1
535,17.834065,,0.038778,-0.036432,-0.010657,127.991425,-10.703171,168.847595,-6.183685,1
536,17.867400,,0.038605,-0.000172,-0.031035,123.354561,-4.636864,168.120682,-0.726913,1
537,17.900735,,0.030532,-0.008073,-0.043835,124.361603,1.007042,168.590744,0.470062,1
538,17.934070,,0.037908,0.007376,-0.049344,124.790817,0.429214,169.959885,1.369141,1
539,17.967404,,0.032559,-0.005350,-0.049573,121.952896,-2.837921,170.525482,0.565598,1
540,18.000739,,0.036664,0.004106,-0.046936,123.450348,1.497452,173.754654,3.229172,1
541,18.034074,,0.028086,-0.008578,-0.043723,121.261749,-2.188599,174.558090,0.803436,1
542,18.067408,,0.019523,-0.008563,-0.041448,120.235893,-1.025856,175.844086,1.285995,1
543,18.100743,,0.036685,0.017162,-0.040618,120.471252,0.235359,175.236053,-0.608032,1
544,18.134078,,0.026825,-0.009860,-0.040843,119.319290,-1.151962,176.648315,1.412262,1
545,18.167412,,0.020902,-0.005923,-0.041081,119.882065,0.562775,176.152100,-0.496216,1
546,18.200747,,0.027373,0.006470,-0.040080,120.619003,0.736938,176.442108,0.290009,1
547,18.234082,,0.043223,0.015851,-0.036603,120.974670,0.355667,178.400177,1.958069,1
548,18.267417,,0.040068,-0.003155,-0.029814,120.207809,-0.766861,179.602127,1.201950,1
549,18.300751,,0.052462,0.012394,-0.019204,120.263992,0.056183,179.623291,0.021164,1
550,18.334086,,0.052947,0.000485,-0.004675,119.226685,-1.037308,179.633942,0.010651,1
551,18.367421,,0.110258,0.057311,0.013218,124.688354,5.461670,178.664597,-0.969345,1
552,18.400755,,0.106625,-0.003633,0.033504,125.120216,0.431862,176.077576,-2.587021,1
553,18.434090,,0.117721,0.011096,0.054596,128.245132,3.124916,177.222763,1.145187,1
554,18.467425,,0.142264,0.024543,0.074308,131.138916,2.893784,172.656693,-4.566071,1
555,18.500759,,0.151613,0.009349,0.090023,130.071777,-1.067139,170.892578,-1.764114,1
556,18.534094,,0.165949,0.014337,0.098863,129.777710,-0.294067,168.980988,-1.911591,1
557,18.567429,,0.162121,-0.003829,0.098730,130.411072,0.633362,168.145203,-0.835785,1
558,18.600764,,0.167726,0.005606,0.088491,135.463623,5.052551,171.030899,2.885696,1
559,18.634098,,0.229417,0.061691,0.068665,139.412338,3.948715,172.526382,1.495483,1
560,18.667433,,0.104556,-0.124861,0.042038,135.231628,-4.180710,176.851883,4.325500,1
561,18.700768,,0.067231,-0.037325,0.012530,134.138672,-1.092957,176.273209,-0.578674,1
562,18.734102,,0.032423,-0.034808,-0.015382,126.931709,-7.206963,169.972137,-6.301071,1
563,18.767437,,0.046657,0.014233,-0.038094,125.949036,-0.982674,167.309235,-2.662903,1
564,18.800772,,0.032354,-0.014303,-0.053561,124.670189,-1.278847,172.007217,4.697983,1
565,18.834106,,0.042162,0.009808,-0.061498,125.906097,1.235909,173.610001,1.602783,1
566,18.867441,,0.030673,-0.011488,-0.063449,122.443863,-3.462234,173.103165,-0.506836,1
567,18.900776,,0.028199,-0.002475,-0.061561,119.896385,-2.547478,173.991394,0.888229,1
568,18.934111,,0.040912,0.012713,-0.058099,118.770729,-1.125656,175.181671,1.190277,1
569,18.967445,,0.048236,0.007324,-0.054810,118.215401,-0.555328,175.679184,0.497513,1
570,19.000780,,0.035741,-0.012495,-0.052520,117.933281,-0.282120,175.885727,0.206543,1
571,19.034115,,0.036802,0.001061,-0.051211,116.067154,-1.866127,176.230484,0.344757,1
572,19.067449,,0.055127,0.018325,-0.050202,117.601326,1.534172,175.309006,-0.921478,1
573,19.100784,,0.063094,0.007967,-0.048592,116.570221,-1.031105,173.547256,-1.761749,1
574,19.134119,,0.062260,-0.000833,-0.045546,115.401100,-1.169121,171.101227,-2.446030,1
575,19.167453,,0.061605,-0.000656,-0.040686,114.354713,-1.046387,168.349945,-2.751282,1
576,19.200788,,0.083049,0.021444,-0.034159,115.397636,1.042923,166.679932,-1.670013,1
577,19.234123,,0.092574,0.009525,-0.026734,118.067032,2.669395,168.896591,2.216660,1
578,19.267458,,0.097475,0.004901,-0.019717,117.534523,-0.532509,166.581207,-2.315384,1
579,19.300792,,0.122783,0.025308,-0.014662,123.645035,6.110512,170.493774,3.912567,1
580,19.334127,,0.096875,-0.025908,-0.013143,124.468468,0.823433,165.836685,-4.657089,1
581,19.367462,,0.056420,-0.040455,-0.016092,120.836838,-3.631630,163.008957,-2.827728,1
582,19.400796,,0.078521,0.022101,-0.023559,124.050011,3.213173,161.294373,-1.714584,1
583,19.434131,,0.085673,0.007151,-0.034040,124.972725,0.922714,158.294464,-2.999908,1
584,19.467466,,0.125737,0.040064,-0.043997,129.637619,4.664894,155.171310,-3.123154,1
585,19.500800,,0.159713,0.033977,-0.048158,131.694977,2.057358,154.646851,-0.524460,1
586,19.534135,,0.090857,-0.068856,-0.040109,127.994545,-3.700432,158.055634,3.408783,1
587,19.567470,,0.067663,-0.023194,-0.015035,126.101524,-1.893021,157.050400,-1.005234,1
588,19.600805,,0.096175,0.028512,0.028857,128.778320,2.676796,162.253860,5.203461,1
589,19.634139,,0.196352,0.100177,0.088205,135.740738,6.962418,162.063293,-0.190567,1
590,19.667474,,0.278732,0.082380,0.153573,137.800949,2.060211,162.025009,-0.038284,1
591,19.700809,,0.287968,0.009236,0.212144,135.774429,-2.026520,157.953323,-4.071686,1
592,19.734143,,0.388756,0.100789,0.249963,141.537292,5.762863,155.726547,-2.226776,1
593,19.767478,,0.500039,0.111283,0.257442,150.021881,8.484589,160.458694,4.732147,1
594,19.800813,,0.419524,-0.080516,0.231021,145.643280,-4.378601,168.670593,8.211899,1
595,19.834148,,0.314440,-0.105084,0.174920,139.917557,-5.725723,170.374359,1.703766,1
596,19.867482,,0.165256,-0.149184,0.101091,132.300949,-7.616608,172.212219,1.837860,1
597,19.900817,,0.052130,-0.113126,0.023801,127.445053,-4.855896,172.632584,0.420364,1
598,19.934152,,0.037859,-0.014271,-0.043196,125.394974,-2.050079,170.429977,-2.202606,1
599,19.967486,,0.040727,0.002868,-0.091166,125.411636,0.016663,170.824615,0.394638,1
600,20.000821,,0.023371,-0.017356,-0.117008,122.473343,-2.938293,168.706238,-2.118378,1
601,20.034156,,0.024156,0.000785,-0.122914,119.068069,-3.405273,169.206390,0.500153,1
602,20.067490,,0.019579,-0.004577,-0.115277,118.479080,-0.588989,167.529984,-1.676407,1
603,20.100825,,0.015297,-0.004282,-0.100937,116.016144,-2.462936,168.229706,0.699722,1
604,20.134160,,0.023597,0.008300,-0.085927,117.510017,1.493874,168.137604,-0.092102,1
605,20.167495,,0.010696,-0.012901,-0.074064,115.155273,-2.354744,169.883926,1.746323,1
606,20.200829,,0.016409,0.005714,-0.066809,114.495659,-0.659615,171.382645,1.498718,1
607,20.234164,,0.021680,0.005271,-0.063826,114.683060,0.187401,173.079773,1.697128,1
608,20.267499,,0.041029,0.019349,-0.063542,116.484245,1.801186,172.473312,-0.606461,1
609,20.300833,,0.039258,-0.001771,-0.064122,117.924393,1.440147,171.018417,-1.454895,1
610,20.334168,,0.030244,-0.009014,-0.063709,119.665077,1.740685,169.838593,-1.179825,1
611,20.367503,,0.038207,0.007963,-0.060766,123.110329,3.445251,169.237747,-0.600845,1
612,20.400837,,0.051520,0.013312,-0.054086,123.660553,0.550224,162.554779,-6.682968,1
613,20.434172,,0.048245,-0.003275,-0.042867,122.186768,-1.473785,161.731247,-0.823532,1
614,20.467507,,0.048604,0.000359,-0.027142,122.052383,-0.134384,160.653366,-1.077881,1
615,20.500842,,0.066638,0.018034,-0.007693,121.392464,-0.659920,157.300644,-3.352722,1
616,20.534176,,0.093822,0.027184,0.013650,124.303925,2.911461,156.701370,-0.599274,1
617,20.567511,,0.099340,0.005518,0.034125,122.957405,-1.346519,157.279312,0.577942,1
618,20.600846,,0.122257,0.022916,0.050594,122.464577,-0.492828,159.036758,1.757446,1
619,20.634180,,0.162443,0.040186,0.060078,127.581009,5.116432,159.231812,0.195053,1
620,20.667515,,0.142098,-0.020345,0.060989,125.721611,-1.859398,161.144653,1.912842,1
621,20.700850,,0.132545,-0.009554,0.053202,128.067795,2.346184,162.634567,1.489914,1
622,20.734184,,0.119736,-0.012809,0.038387,132.503693,4.435898,169.893692,7.259125,1
623,20.767519,,0.075382,-0.044354,0.019842,127.263733,-5.239960,171.083237,1.189545,1
624,20.800854,,0.074920,-0.000462,0.001222,128.797729,1.533997,168.007645,-3.075592,1
625,20.834189,,0.047081,-0.027839,-0.014112,124.457611,-4.340118,166.274384,-1.733261,1
626,20.867523,,0.038389,-0.008692,-0.024210,120.260002,-4.197609,163.872711,-2.401672,1
627,20.900858,,0.037393,-0.000996,-0.028682,119.515129,-0.744873,162.970581,-0.902130,1
628,20.934193,,0.035792,-0.001601,-0.028682,117.477196,-2.037933,164.252899,1.282318,1
629,20.967527,,0.039781,0.003989,-0.026475,116.246017,-1.231178,165.472595,1.219696,1
630,21.000862,,0.054373,0.014593,-0.024297,117.249474,1.003456,167.689545,2.216949,1
631,21.034197,,0.048442,-0.005931,-0.023690,118.017044,0.767570,169.557800,1.868256,1
632,21.067531,,0.051048,0.002606,-0.024799,118.988029,0.970985,165.558075,-3.999725,1
633,21.100866,,0.026287,-0.024762,-0.026433,116.048431,-2.939598,166.185654,0.627579,1
634,21.134201,,0.031496,0.005210,-0.026375,119.044182,2.995750,163.754669,-2.430984,1
635,21.167536,,0.036506,0.005010,-0.022311,121.180000,2.135818,162.575424,-1.179245,1
636,21.200870,,0.042720,0.006213,-0.012507,119.367897,-1.812103,165.967270,3.391846,1
637,21.234205,,0.071446,0.028727,0.003571,123.344948,3.977051,170.305252,4.337982,1
638,21.267540,,0.101456,0.030010,0.024699,124.356316,1.011368,168.586212,-1.719040,1
639,21.300874,,0.113894,0.012437,0.048462,126.344559,1.988243,165.078918,-3.507294,1
640,21.334209,,0.119139,0.005245,0.071437,125.181107,-1.163452,165.160873,0.081955,1
641,21.367544,,0.156867,0.037728,0.090045,123.540558,-1.640549,163.444962,-1.715912,1
642,21.400878,,0.168261,0.011394,0.101179,124.967888,1.427330,163.990219,0.545258,1
643,21.434213,,0.155903,-0.012358,0.102771,122.907669,-2.060219,164.380920,0.390701,1
644,21.467548,,0.179985,0.024082,0.094732,127.555511,4.647842,161.177170,-3.203751,1
645,21.500883,,0.154425,-0.025560,0.078373,129.007477,1.451965,163.126160,1.948990,1
646,21.534217,,0.098911,-0.055514,0.056417,130.099899,1.092422,167.413452,4.287292,1
647,21.567552,,0.100796,0.001885,0.032457,129.872849,-0.227051,175.582504,8.169052,1
648,21.600887,,0.059809,-0.040987,0.009819,127.613434,-2.259415,177.372437,1.789932,1
649,21.634221,,0.053834,-0.005976,-0.008884,125.443367,-2.170067,167.855118,-9.517319,1
650,21.667556,,0.040367,-0.013467,-0.022461,119.408539,-6.034828,165.507111,-2.348007,1
651,21.700891,,0.041271,0.000903,-0.030871,120.696152,1.287613,165.962891,0.455780,1
652,21.734226,,0.031204,-0.010066,-0.035039,117.007744,-3.688408,167.999756,2.036865,1
653,21.767560,,0.031706,0.000502,-0.036503,116.685867,-0.321877,170.196411,2.196655,1
654,21.800895,,0.028592,-0.003115,-0.036649,115.135040,-1.550827,170.078278,-0.118134,1
655,21.834230,,0.022369,-0.006223,-0.036494,114.228905,-0.906136,173.196838,3.118561,1
656,21.867564,,0.030406,0.008037,-0.036468,114.738586,0.509682,175.612122,2.415283,1
657,21.900899,,0.030424,0.000018,-0.036448,115.180977,0.442390,175.340652,-0.271469,1
658,21.934234,,0.036780,0.006357,-0.035938,116.063087,0.882111,173.427780,-1.912872,1
659,21.967568,,0.029076,-0.007704,-0.034396,115.497375,-0.565712,176.051956,2.624176,1
660,22.000903,,0.035147,0.006071,-0.031482,119.012306,3.514931,176.693756,0.641800,1
661,22.034238,,0.039862,0.004715,-0.027282,119.078529,0.066223,172.482834,-4.210922,1
662,22.067573,,0.051200,0.011338,-0.022434,122.602547,3.524017,173.940079,1.457245,1
663,22.100907,,0.039204,-0.011996,-0.017932,120.168121,-2.434425,172.164948,-1.775131,1
664,22.134242,,0.074452,0.035248,-0.014942,123.354591,3.186470,170.741058,-1.423889,1
665,22.167577,,0.052087,-0.022364,-0.014354,119.355270,-3.999321,168.870102,-1.870956,1
666,22.200911,,0.060195,0.008107,-0.016599,121.371719,2.016449,170.507919,1.637817,1
667,22.234246,,0.061366,0.001171,-0.021454,124.498558,3.126839,171.355042,0.847122,1
668,22.267581,,0.041428,-0.019938,-0.027973,123.843536,-0.655022,172.529663,1.174622,1
669,22.300915,,0.043121,0.001693,-0.034887,123.304443,-0.539093,171.874084,-0.655579,1
670,22.334250,,0.042070,-0.001052,-0.040821,123.460976,0.156532,171.900620,0.026535,1
671,22.367585,,0.032759,-0.009311,-0.044749,120.587875,-2.873100,170.623535,-1.277084,1
672,22.400920,,0.031858,-0.000901,-0.046142,122.389557,1.801682,173.123428,2.499893,1
673,22.434254,,0.025685,-0.006173,-0.045015,122.497246,0.107689,171.596054,-1.527374,1
674,22.467589,,0.038638,0.012952,-0.041835,124.393616,1.896370,171.708710,0.112656,1
675,22.500924,,0.043889,0.005252,-0.036955,125.737686,1.344070,170.176422,-1.532288,1
676,22.534258,,0.055334,0.011445,-0.030226,128.812973,3.075287,167.406036,-2.770386,1
677,22.567593,,0.068604,0.013270,-0.020766,130.518707,1.705734,164.310974,-3.095062,1
678,22.600928,,0.114940,0.046336,-0.006895,135.939468,5.420761,165.004166,0.693192,1
679,22.634262,,0.125102,0.010162,0.013351,137.375732,1.436264,161.993958,-3.010208,1
680,22.667597,,0.149883,0.024781,0.040885,137.506790,0.131058,158.683075,-3.310883,1
681,22.700932,,0.116373,-0.033510,0.074837,133.147934,-4.358856,173.274155,14.591080,1
682,22.734267,,0.160162,0.043788,0.111430,139.515137,6.367203,166.502136,-6.772018,1
683,22.767601,,0.190749,0.030587,0.144091,142.027725,2.512589,163.956299,-2.545837,1
684,22.800936,,0.247101,0.056352,0.164870,141.510147,-0.517578,164.258072,0.301773,1
685,22.834271,,0.330440,0.083339,0.166443,145.120621,3.610474,165.572403,1.314331,1
686,22.867605,,0.331177,0.000737,0.145839,142.061478,-3.059143,174.766632,9.194229,1
687,22.900940,,0.262156,-0.069021,0.104810,137.825912,-4.235565,173.922577,-0.844055,1
688,22.934275,,0.089708,-0.172448,0.050471,127.465622,-10.360291,170.659729,-3.262848,1
689,22.967609,,0.012075,-0.077633,-0.006483,121.040184,-6.425438,169.406403,-1.253326,1
690,23.000944,,0.012202,0.000127,-0.055647,120.009521,-1.030663,172.157089,2.750687,1
691,23.034279,,0.012921,0.000718,-0.089222,117.771339,-2.238182,170.386688,-1.770401,1
692,23.067614,,0.007746,-0.005174,-0.104754,115.889595,-1.881744,169.853714,-0.532974,1
693,23.100948,,0.008243,0.000496,-0.104056,114.775734,-1.113861,170.658707,0.804993,1
694,23.134283,,0.019972,0.011729,-0.092380,116.054901,1.279167,171.281082,0.622375,1
695,23.167618,,0.027553,0.007581,-0.076457,114.636711,-1.418190,174.926498,3.645416,1
696,23.200952,,0.051836,0.024283,-0.061727,114.287476,-0.349236,174.111526,-0.814972,1
697,23.234287,,0.061554,0.009718,-0.051239,114.713829,0.426353,175.801575,1.690048,1
698,23.267622,,0.022724,-0.038830,-0.044822,113.087372,-1.626457,173.342102,-2.459473,1
699,23.300956,,0.081592,0.058868,-0.039964,118.102425,5.015053,176.624542,3.282440,1
700,23.334291,,0.051718,-0.029873,-0.032891,119.164078,1.061653,177.346375,0.721832,1
701,23.367626,,0.053223,0.001505,-0.020386,117.193481,-1.970596,175.563492,-1.782883,1
702,23.400961,,0.091743,0.038520,-0.000905,124.634033,7.440552,176.319534,0.756042,1
703,23.434295,,0.133059,0.041315,0.024695,129.999847,5.365814,175.425278,-0.894257,1
704,23.467630,,0.174385,0.041326,0.053104,129.281754,-0.718094,173.691895,-1.733383,1
705,23.500965,,0.190881,0.016496,0.079756,134.505615,5.223862,173.881561,0.189667,1
706,23.534299,,0.199898,0.009017,0.099666,132.213318,-2.292297,168.872849,-5.008713,1
707,23.567634,,0.176280,-0.023618,0.109073,130.902435,-1.310883,167.911331,-0.961517,1
708,23.600969,,0.202836,0.026556,0.105786,129.330322,-1.572113,166.081757,-1.829575,1
709,23.634304,,0.187726,-0.015109,0.089807,130.491425,1.161102,167.908096,1.826340,1
710,23.667638,,0.222349,0.034623,0.063829,133.416534,2.925110,169.538071,1.629974,1
711,23.700973,,0.106805,-0.115545,0.031946,130.949646,-2.466888,177.185318,7.647247,1
712,23.734308,,0.101500,-0.005305,-0.000793,131.783279,0.833633,182.700912,5.515594,1
713,23.767642,,0.045436,-0.056064,-0.029818,127.197044,-4.586235,177.512421,-5.188492,1
714,23.800977,,0.028198,-0.017238,-0.052076,124.187431,-3.009613,173.210205,-4.302216,1
715,23.834312,,0.027185,-0.001014,-0.066525,124.355850,0.168419,171.700394,-1.509811,1
716,23.867646,,0.028078,0.000893,-0.074340,122.872993,-1.482857,175.785995,4.085602,1
717,23.900981,,0.044851,0.016774,-0.077609,121.001213,-1.871780,175.193237,-0.592758,1
718,23.934316,,0.022733,-0.022118,-0.078514,119.301529,-1.699684,173.965515,-1.227722,1
719,23.967651,,0.023653,0.000919,-0.078357,119.589119,0.287590,174.652115,0.686600,1
720,24.000985,,0.035277,0.011624,-0.077004,121.253792,1.664673,176.651398,1.999283,1
721,24.034320,,0.030303,-0.004973,-0.073128,119.552284,-1.701508,176.330597,-0.320801,1
722,24.067655,,0.021077,-0.009226,-0.065112,118.528252,-1.024033,175.962738,-0.367859,1
723,24.100989,,0.039061,0.017983,-0.051882,122.600143,4.071892,177.151886,1.189148,1
724,24.134324,,0.043809,0.004748,-0.033827,123.398422,0.798279,175.404755,-1.747131,1
725,24.167659,,0.070767,0.026958,-0.013262,124.622696,1.224274,176.995361,1.590607,1
726,24.200993,,0.111906,0.041139,0.006294,128.502960,3.880264,177.167023,0.171661,1
727,24.234328,,0.161803,0.049898,0.020895,133.910431,5.407471,179.424896,2.257874,1
728,24.267663,,0.156764,-0.005039,0.027799,136.651215,2.740784,177.108109,-2.316788,1
729,24.300998,,0.131498,-0.025266,0.026035,131.148453,-5.502762,178.964737,1.856628,1
730,24.334332,,0.097138,-0.034360,0.016821,129.941315,-1.207138,176.145996,-2.818741,1
731,24.367667,,0.090614,-0.006524,0.003304,124.838150,-5.103165,172.418457,-3.727539,1
732,24.401002,,0.085114,-0.005500,-0.010837,127.140854,2.302704,173.424515,1.006058,1
733,24.434336,,0.063435,-0.021680,-0.022063,127.749664,0.608810,172.613556,-0.810959,1
734,24.467671,,0.065529,0.002095,-0.027944,125.934319,-1.815346,170.464035,-2.149521,1
735,24.501006,,0.077071,0.011542,-0.027122,127.680542,1.746223,169.848572,-0.615463,1
736,24.534340,,0.096215,0.019144,-0.019175,133.020035,5.339493,171.850693,2.002121,1
737,24.567675,,0.132148,0.035933,-0.004532,135.061737,2.041702,172.054855,0.204163,1
738,24.601010,,0.106388,-0.025761,0.016227,132.111511,-2.950226,169.259216,-2.795639,1
739,24.634345,,0.146038,0.039650,0.042055,138.572601,6.461090,170.895508,1.636292,1
740,24.667679,,0.134584,-0.011454,0.070966,137.227142,-1.345459,170.143372,-0.752136,1
741,24.701014,,0.195819,0.061235,0.099951,140.498657,3.271515,169.182419,-0.960953,1
742,24.734349,,0.201388,0.005569,0.124696,140.526932,0.028275,169.727997,0.545578,1
743,24.767683,,0.232129,0.030740,0.140501,141.638901,1.111969,169.301544,-0.426453,1
744,24.801018,,0.210140,-0.021988,0.143036,139.759674,-1.879227,168.503708,-0.797836,1
745,24.834353,,0.259834,0.049693,0.129732,142.164001,2.404327,168.835617,0.331909,1
746,24.867687,,0.272168,0.012334,0.101588,142.850983,0.686981,167.082367,-1.753250,1
747,24.901022,,0.160229,-0.111938,0.062489,132.403473,-10.447510,167.354034,0.271667,1
748,24.934357,,0.062030,-0.098199,0.019084,125.781181,-6.622292,166.212265,-1.141769,1
749,24.967692,,0.020515,-0.041515,-0.021124,124.915993,-0.865189,164.359787,-1.852478,1
750,25.001026,,0.011581,-0.008935,-0.051943,120.822464,-4.093529,164.175308,-0.184479,1
751,25.034361,,0.020639,0.009058,-0.069810,121.365776,0.543312,166.320282,2.144974,1
752,25.067696,,0.020785,0.000146,-0.074948,121.841255,0.475479,168.987213,2.666931,1
753,25.101030,,0.028723,0.007939,-0.069949,121.430893,-0.410362,169.703125,0.715912,1
754,25.134365,,0.042849,0.014126,-0.059004,120.955109,-0.475784,168.846222,-0.856903,1
755,25.167700,,0.029680,-0.013169,-0.046498,121.702980,0.747871,168.508698,-0.337524,1
756,25.201034,,0.031147,0.001467,-0.035637,120.774651,-0.928329,171.892960,3.384262,1
757,25.234369,,0.044778,0.013631,-0.028158,122.462357,1.687706,169.553162,-2.339798,1
758,25.267704,,0.049657,0.004878,-0.024159,122.316818,-0.145538,170.098724,0.545563,1
759,25.301039,,0.052002,0.002345,-0.022793,123.518227,1.201408,170.723785,0.625061,1
760,25.334373,,0.047856,-0.004146,-0.022761,123.089455,-0.428772,169.307098,-1.416687,1
761,25.367708,,0.043426,-0.004430,-0.022898,123.239120,0.149666,170.885040,1.577942,1
762,25.401043,,0.050239,0.006812,-0.022591,124.406281,1.167160,172.174438,1.289398,1
763,25.434377,,0.055884,0.005645,-0.021810,125.928726,1.522446,172.563568,0.389130,1
764,25.467712,,0.058363,0.002479,-0.020957,126.393723,0.464996,171.528473,-1.035095,1
765,25.501047,,0.050892,-0.007471,-0.020524,125.191338,-1.202385,170.746719,-0.781754,1
766,25.534381,,0.054028,0.003135,-0.020828,126.700447,1.509109,171.972870,1.226151,1
767,25.567716,,0.042980,-0.011048,-0.021822,122.832893,-3.867554,171.711761,-0.261108,1
768,25.601051,,0.049467,0.006487,-0.023160,124.322487,1.489594,171.899521,0.187759,1
769,25.634386,,0.040277,-0.009190,-0.024322,123.089066,-1.233421,171.755966,-0.143555,1
770,25.667720,,0.052660,0.012382,-0.024861,125.227844,2.138779,173.958557,2.202591,1
771,25.701055,,0.045926,-0.006733,-0.024566,124.190086,-1.037758,174.394608,0.436050,1
772,25.734390,,0.047853,0.001927,-0.023578,124.815697,0.625610,174.186172,-0.208435,1
773,25.767724,,0.054417,0.006563,-0.022383,124.367729,-0.447968,174.858994,0.672821,1
774,25.801059,,0.051713,-0.002703,-0.021635,125.088577,0.720848,176.294952,1.435959,1
775,25.834394,,0.046024,-0.005689,-0.021947,125.459198,0.370621,175.845413,-0.449539,1
776,25.867729,,0.048422,0.002398,-0.023543,125.428192,-0.031006,176.426544,0.581131,1
777,25.901063,,0.052236,0.003814,-0.026079,128.726807,3.298615,176.009155,-0.417389,1
778,25.934398,,0.055397,0.003161,-0.028426,132.678497,3.951691,178.543182,2.534027,1
779,25.967733,,0.036284,-0.019113,-0.028770,129.347839,-3.330658,176.920395,-1.622787,1
780,26.001067,,0.056821,0.020537,-0.024864,135.065430,5.717590,177.712509,0.792114,1
781,26.034402,,0.078543,0.021722,-0.014503,134.632538,-0.432892,173.860931,-3.851578,1
782,26.067737,,0.093969,0.015426,0.003479,135.734604,1.102066,177.182144,3.321213,1
783,26.101071,,0.108003,0.014034,0.028951,137.104187,1.369583,175.942841,-1.239304,1
784,26.134406,,0.108209,0.000206,0.059750,136.883759,-0.220428,177.547684,1.604843,1
785,26.167741,,0.165181,0.056972,0.091558,138.365372,1.481613,171.271332,-6.276352,1
786,26.201076,,0.178532,0.013351,0.118754,138.979919,0.614548,165.660233,-5.611099,1
787,26.234410,,0.202379,0.023847,0.135337,136.796539,-2.183380,165.329132,-0.331100,1
788,26.267745,,0.251450,0.049071,0.137177,143.555405,6.758865,165.336960,0.007828,1
789,26.301080,,0.280654,0.029204,0.122699,149.007370,5.451965,168.777756,3.440796,1
790,26.334414,,0.188725,-0.091929,0.093983,144.650024,-4.357346,171.931473,3.153717,1
791,26.367749,,0.094374,-0.094350,0.056679,139.456604,-5.193420,174.242706,2.311234,1
792,26.401084,,0.052521,-0.041854,0.017697,132.788132,-6.668472,174.547958,0.305252,1
793,26.434418,,0.038090,-0.014430,-0.016226,130.969910,-1.818222,173.073105,-1.474854,1
794,26.467753,,0.042023,0.003932,-0.040720,127.777931,-3.191978,174.566879,1.493774,1
795,26.501088,,0.049789,0.007767,-0.054120,126.550377,-1.227554,176.033325,1.466446,1
796,26.534423,,0.030161,-0.019629,-0.057449,124.659714,-1.890663,174.685654,-1.347672,1
797,26.567757,,0.031894,0.001733,-0.053777,125.081390,0.421677,174.505447,-0.180206,1
798,26.601092,,0.023325,-0.008569,-0.046504,122.358337,-2.723053,171.364960,-3.140488,1
799,26.634427,,0.028621,0.005296,-0.038732,123.295876,0.937538,172.252304,0.887344,1
800,26.667761,,0.036810,0.008189,-0.032498,123.106857,-0.189018,172.857544,0.605240,1
801,26.701096,,0.032583,-0.004227,-0.028633,121.741638,-1.365219,173.402527,0.544983,1
802,26.734431,,0.035728,0.003145,-0.026938,122.460487,0.718849,174.906326,1.503799,1
803,26.767765,,0.041530,0.005802,-0.026497,122.590820,0.130333,176.146652,1.240326,1
804,26.801100,,0.038286,-0.003244,-0.026237,122.431801,-0.159019,175.573395,-0.573257,1
805,26.834435,,0.036688,-0.001598,-0.025217,122.121605,-0.310196,176.407837,0.834442,1
806,26.867770,,0.033547,-0.003141,-0.022949,121.357048,-0.764557,175.521469,-0.886368,1
807,26.901104,,0.031048,-0.002499,-0.019412,122.352089,0.995041,175.418076,-0.103394,1
808,26.934439,,0.035740,0.004692,-0.015024,122.346291,-0.005798,173.445465,-1.972610,1
809,26.967774,,0.049765,0.014025,-0.010450,122.166985,-0.179306,173.220428,-0.225037,1
810,27.001108,,0.043908,-0.005857,-0.006317,121.910812,-0.256172,172.308350,-0.912079,1
811,27.034443,,0.046243,0.002336,-0.003045,123.029518,1.118706,173.327255,1.018906,1
812,27.067778,,0.042645,-0.003599,-0.000703,122.923119,-0.106400,174.634537,1.307281,1
813,27.101112,,0.031719,-0.010926,0.000892,120.576248,-2.346870,171.881332,-2.753204,1
814,27.134447,,0.050747,0.019028,0.002072,122.992195,2.415947,174.121506,2.240173,1
815,27.167782,,0.031051,-0.019696,0.003170,121.111427,-1.880768,172.970673,-1.150833,1
816,27.201117,,0.043630,0.012579,0.004396,121.454926,0.343498,172.796692,-0.173981,1
817,27.234451,,0.041453,-0.002177,0.005822,121.029266,-0.425659,172.555679,-0.241013,1
818,27.267786,,0.044699,0.003247,0.007404,122.519157,1.489891,174.240692,1.685013,1
819,27.301121,,0.038395,-0.006304,0.009065,123.818764,1.299606,174.101807,-0.138885,1
820,27.334455,,0.042755,0.004360,0.010737,123.846268,0.027504,173.360657,-0.741150,1
821,27.367790,,0.038670,-0.004085,0.012383,123.757370,-0.088898,172.020554,-1.340103,1
822,27.401125,,0.043061,0.004391,0.013967,123.310585,-0.446785,172.337173,0.316620,1
823,27.434459,,0.039230,-0.003831,0.015423,122.463478,-0.847107,172.401962,0.064789,1
824,27.467794,,0.045579,0.006348,0.016637,123.432457,0.968979,172.746033,0.344070,1
825,27.501129,,0.043432,-0.002147,0.017441,122.141785,-1.290672,172.240021,-0.506012,1
826,27.534464,,0.044370,0.000938,0.017663,122.166046,0.024261,170.858154,-1.381866,1
827,27.567798,,0.048228,0.003858,0.017204,122.715897,0.549850,171.833893,0.975739,1
828,27.601133,,0.042848,-0.005379,0.016062,122.467094,-0.248802,172.146759,0.312866,1
